gene,rank_score
PFDN1,0.0158022030303402
RGS2,0.0157931106084864
GM5124,0.0157892912854186
IDNK,0.0157887448994984
GPN1,0.015786681370174
DNAJB9,0.0157687860499214
5830415G21RIK,0.0157677993767075
ATP1B2,0.0157643336087382
RUSC1,0.0157516824000667
TRIM5,0.0157492971407891
ACD,0.0157475079360543
KCNE1L,0.0157459250825819
NAALAD2,0.0157450880787787
TRAF3IP1,0.015744189311989
SH2B1,0.0157377412304889
SOD3,0.0157369573436127
STEAP1,0.0157353285961602
SLC25A39,0.0157318815501937
SEC24A,0.0157287662976743
IKZF2,0.0157269063778531
AP1B1,0.0157190974373333
MOGAT1,0.0157178438246542
CDC14A,0.0157149294043087
D730048M19RIK,0.0157114336437971
CLEC2G,0.0157092655961169
1810011H11RIK,0.0157043050841882
1110035H17RIK,0.0156997387781864
RPUSD4,0.0156938731386607
CBLN2,0.0156917319714182
4930488L21RIK,0.0156883631282555
HYAL5,0.0156858733519504
LOC102636518,0.015677839713492
TAF2,0.015676532063839
OTOR,0.0156743159523523
SYT16,0.0156693385170604
ZMAT4,0.0156317263370222
IGFBP3,0.015629913749766
EPHA10,0.0156254290713259
5730453C05RIK,0.0156253292295433
TTLL1,0.0156228875172844
FUCA1,0.015620897406192
GATSL3,0.0156159418059283
1700023E05RIK,0.0156128053396516
FAM53B,0.0156113993630239
GALE,0.0156089024263726
CCT6B,0.0155976569177496
TEPP,0.0155901366341355
B930003M22RIK,0.0155855925448996
MLEC,0.0155854799678147
LIN28B,0.0155698241364414
FAM135B,0.0155691821611998
AI451250,0.0155618545024728
MLANA,0.0155559699394608
RAB9B,0.0155545408583892
4933401D09RIK,0.0155374050675812
2410012E07RIK,0.0155301375560927
5930433N17RIK,0.0155238652711972
C77137,0.0155228893611592
OVCA2,0.0155204535810227
GRAMD1C,0.0155194460868724
CHST15,0.0155185758073539
3110054G05RIK,0.0155107117352321
ARHGAP19,0.0155069396265766
ZC3HC1,0.0155000872704343
WDR62,0.0154991867548954
PTPN2,0.0154968954246717
GRIK2,0.0154859589050924
PDIK1L,0.0154852324701185
GM17308,0.0154846834396424
OVOL2,0.0154840403945173
CSMD3,0.0154828209518778
CTNND1,0.0154820807786571
WDR19,0.0154683645267667
ADAM15,0.0154649363384555
PDPR,0.0154566101434386
COX16,0.0154565308135629
ARHGAP21,0.0154515697425601
FOSL2,0.0154513446562861
LY96,0.0154446260703166
AKAP9,0.0154376602823674
P2RX4,0.015430221194044
SGMS1,0.0154290591136837
PI4K2A,0.0154274793119639
DSC2,0.0154264689171839
TCTE1,0.0154242955926316
KBTBD4,0.0154222374784041
PCNT,0.0154222248837036
SPPL3,0.0154217880887262
NKX6-2,0.0154204665377776
ZFP133-PS,0.0154092553484373
DUSP14,0.0153921583190538
GM10392,0.0153881069662211
E130112B07RIK,0.0153867100289582
GM15972,0.0153841222069228
WFDC5,0.015370556597395
WDR89,0.0153697194152695
DUSP27,0.0153682004965636
9530071P10RIK,0.0153648257251155
NR2C2AP,0.0153630542739187
PRKD2,0.015361061588864
ANO6,0.0153589814649563
MGEA5,0.0153572866309803
MTF2,0.0153424203323641
ZSCAN12,0.0153402503248734
KPNA1,0.0153395098721828
A530020G20RIK,0.0153390329908885
TBCB,0.0153382994379444
1700057H21RIK,0.0153312775439243
4930435N07RIK,0.0153292170663561
TMEM191C,0.0153243966987294
2610037D02RIK,0.0153233623980514
CDC25A,0.0153191392416144
LOC102633530,0.0153174185074276
GSDMC2,0.0153077159996401
GDPD3,0.0153016530163997
CCT8L1,0.0153011611568161
FAM198B,0.0152969508024182
DNAH11,0.0152885897789004
POGK,0.0152876388896233
SLC4A9,0.0152874055722972
GCNT7,0.0152812488054384
CACNA1A,0.0152757556916829
AMD1,0.0152711035966456
P2RX5,0.0152658772892323
SRFBP1,0.0152657916800777
3830408D07RIK,0.0152569431174989
INTS6,0.0152490413204468
ZBED5,0.0152389683468783
PRSS16,0.015236482839875
DHPS,0.0152318106896823
TTC29,0.0152291730918113
AK077428,0.0152259953211486
SLC35F2,0.0152168966324033
2310016G11RIK,0.0152166275512022
EHMT2,0.0151998862996619
SLC39A13,0.0151895431492761
CRYGN,0.0151862653237548
TRIM67,0.0151854608893268
D17ERTD589E,0.0151840647717185
C230034O21RIK,0.0151792316623982
5330431K02RIK,0.0151718872648641
LOC102633667,0.0151700894722388
SYNDIG1,0.0151689302154917
FGD6,0.0151640470076806
ARNTL2,0.0151631229674957
FDFT1,0.0151600114810529
FRZB,0.015159689369584
GM13103,0.0151573177170507
SCAI,0.0151533858090868
H6PD,0.0151497482178576
SNX7,0.0151467769558827
DGCR2,0.0151361065340813
2900006B11RIK,0.0151334142239379
SPAST,0.015126188424256
GON4L,0.0151226510185935
BOK,0.0151213950185262
COMT,0.0151162436545409
SRPK3,0.0151138038075676
STRADB,0.0151097274714045
OCEL1,0.0151049597217646
GM14204,0.0151014288049657
TFAP2E,0.0151005943146278
5033430I15RIK,0.0150983099200126
MAPK3,0.015095495022787
NCCRP1,0.0150930075706846
TMPRSS11G,0.0150867512713129
ZDHHC25,0.0150854716147475
9130011E15RIK,0.0150761837753099
2410024N13RIK,0.0150726701483197
SCN11A,0.0150701852462721
LDB3,0.015069615823108
HNRNPA0,0.0150563189990951
ARHGEF40,0.0150529469770365
OIP5,0.0150450995855563
HORMAD1,0.0150437292628307
1600029O15RIK,0.0150432075954254
SLC5A3,0.0150431887660411
ZFP148,0.0150307219635772
C230037L18RIK,0.0150199132382101
4930451C15RIK,0.0150190731983399
MED24,0.0150078581666036
B3GALT5,0.0150069344914356
SOCS4,0.0150026849863874
FAM220A,0.0150019299755728
2510003E04RIK,0.0150006167894932
AU022538,0.0149989749500891
DACT2,0.0149983995781303
LOC102635387,0.0149941112015385
RND3,0.0149884515327569
CCSER2,0.014982122021957
KRBA1,0.0149786334668052
NIT1,0.0149775035071897
BCKDK,0.0149740346334618
4930533B18RIK,0.0149727910375484
DDHD2,0.0149667632576754
C030011I16RIK,0.0149578450062526
2810474O19RIK,0.014956567623668
ITGB1BP1,0.0149517276170322
CMBL,0.0149516395169155
ZFP84,0.0149429468803794
RPS6KA6,0.0149317901057806
NT5DC3,0.0149310797075555
YWHAG,0.0149272291755761
D2WSU107E,0.0149270276475075
GATA5,0.0149249694995434
AU015228,0.0149237598444432
KCNC3,0.014921013241593
TULP1,0.0149112015217821
SETD3,0.0149060067652305
SOX9,0.0148910551604952
DNAJB8,0.0148908538086294
MROH2A,0.0148706627077186
HOXC5,0.0148655130820829
TULP2,0.0148646897036184
AK028549,0.0148564387032884
ABCC2,0.0148557752592857
PYURF,0.0148510177457769
6430537K16RIK,0.0148482001475079
OMT2A,0.0148471285256933
ZFP689,0.0148449156186427
TAF1A,0.0148410802125477
SPEG,0.0148346928883098
4833413E03RIK,0.0148335619497099
GM13483,0.0148278395943892
SPINK2,0.0148182455982748
MST1R,0.0148167001717391
ZSCAN29,0.0148147036531983
MTERFD2,0.0148138922773953
TMEM106B,0.0148072536420821
ATP6V0D1,0.0148035947629812
APOA1BP,0.0148015177685061
FAM228A,0.0148007290021355
USP26,0.0147914690465327
AI853502,0.0147914077584454
DLC1,0.0147897484668923
SHD,0.0147843117716823
MARC1,0.0147827268548633
PSMF1,0.0147804014727791
DKK2,0.014773171198582
MAOA,0.0147697820681009
CYB561D2,0.0147690212628795
TM4SF4,0.0147675958749226
4930540E01RIK,0.0147605213040013
EBI3,0.014758433242348
VAV2,0.0147565603454613
AKT1,0.0147528744990825
E130012A19RIK,0.0147500851403503
EXOC8,0.0147492730607541
MRGPRA3,0.0147464785805518
ZNRD1,0.0147458905954072
PMM1,0.0147458852960357
HADH,0.0147441566307419
KAP,0.0147441483437364
SEPT10,0.0147411139236587
SLC35B1,0.0147401663909363
RGS11,0.0147319068340042
2700080J24RIK,0.01472458453513
NCF4,0.0147056296838433
RNF186,0.0147054355497554
PBLD1,0.0147042562801368
NPAS2,0.0147004827058151
FAM49B,0.0146947241527046
STK32B,0.014692042967099
FAM117B,0.0146875904729582
UBXN8,0.0146837838540102
D430042O09RIK,0.0146789747893441
5830440H09RIK,0.0146775897160128
RBM26,0.0146755816266692
RAD54B,0.0146591126282158
TSPAN5,0.0146574574568553
2900092N22RIK,0.0146569518553876
DPPA2,0.0146568840340166
MCM3AP,0.0146482257882531
GM17739,0.0146416993415919
ZBTB42,0.0146397639597436
DBR1,0.0146382488539734
4833428L15RIK,0.0146264017011842
CDS2,0.0146215459708784
EBF3,0.0146177245924119
CLIP3,0.0146167979738504
FRMD5,0.0146160345000727
4930455C13RIK,0.0146143849534527
ITFG1,0.0146119499759042
WASF1,0.0146110630117142
PDE3B,0.0146007466213072
PALB2,0.0146000889589298
LMAN2L,0.014594585773936
C76332,0.0145939439197008
LRRC39,0.0145904955273215
LTK,0.014586062388186
IBA57,0.0145857873221456
SPTLC3,0.0145763086611193
4833403I15RIK,0.0145743121258135
TECR,0.0145725360998795
PRSS8,0.0145678381130962
AI846148,0.0145643744547564
ACVR1,0.0145519301390429
FCF1,0.0145398868246376
D5ERTD683E,0.0145337105846862
AI317395,0.0145323102469586
SIRT3,0.0145238547382596
4933409D19RIK,0.0145206716819978
BCAS1,0.0145145541796134
ZFP868,0.0145085934944303
1700104B16RIK,0.0145019134702754
MAST4,0.0144960825777169
NACC2,0.0144931464373272
FEZ1,0.0144821507340398
A030001D20RIK,0.0144814346414165
AB348727,0.0144804457331379
2600002B07RIK,0.0144785020354396
AARS2,0.0144742274703037
BCMO1,0.0144688818643273
4931406B18RIK,0.0144620770985424
CPNE5,0.0144598977746242
CCAR1,0.0144563172532711
8030456M14RIK,0.0144556936580473
B230220N19RIK,0.0144460042252838
BCKDHB,0.0144444165967875
CAMKK2,0.0144423934420192
TSEN34,0.0144423143114305
GM17750,0.0144411712684183
A330075M08RIK,0.0144346376502986
TMEM204,0.0144218014295199
CEP57,0.0144215728856309
PTHLH,0.0144203207066594
PPM1J,0.0144194264064699
BC026513,0.0144164021042246
DENND4C,0.0144156223782243
IPW,0.0144088210542708
1810073O08RIK,0.0144086217699899
GPC6,0.0144063053104721
LCE1H,0.0144055244816366
NUDT9,0.0144053613008217
OLFR1508,0.0143979374530058
ZSCAN21,0.0143948357127809
RPS6KB1,0.0143822825580018
D6ERTD474E,0.0143795642330022
ICT1,0.0143761378365557
4930488N15RIK,0.0143744932374793
2900022B07RIK,0.0143715166275976
HGD,0.0143703844610133
4833420G17RIK,0.0143493880140978
TNFSF13OS,0.0143486452618348
CNST,0.0143465507016699
TTC3,0.0143390399933804
BMI1,0.0143379583172981
SELM,0.0143344114056936
TRP53TG5,0.0143317797729621
KCNK12,0.0143167364971603
CPEB1,0.0142992667852122
GANAB,0.0142990713121236
LIPF,0.014293372151276
H2AFV,0.0142929517833281
USP14,0.0142903376440366
A230102O21RIK,0.0142889193617509
ANGPTL2,0.0142830605621019
SMAP1,0.0142776282691526
THAP6,0.0142737790430482
DSC3,0.0142716641227809
PGP,0.0142713872915365
POLR2G,0.0142533321478502
BC028789,0.0142471751308233
ARMC3,0.0142404530690594
1700021F05RIK,0.0142350264916129
BC018242,0.0142271902581326
4930533L02RIK,0.0142182706746194
FITM1,0.0142174742917733
ZFP287,0.0142162338010103
BC017643,0.014213676217828
C030046G05,0.0142110973859898
GM4491,0.0142036949525437
SDHAF2,0.0141974275819383
GFPT1,0.0141970344256271
VPS13D,0.0141958760233306
IGF2,0.014187905665829
SAR1B,0.0141878216404144
DUSP18,0.0141854482407389
SLC4A11,0.0141820900978286
MYC,0.0141796312644687
INTS7,0.0141794802388835
MUC2,0.0141775427367059
SFRP1,0.014175912620003
4933415F23RIK,0.0141751145146261
ZRSR2,0.0141733999337158
NRBP1,0.014171793222226
SLITRK1,0.0141715452798292
CCSER1,0.0141700324237675
APBB3,0.0141690724413906
UHRF1,0.0141652175091955
TEX13A,0.0141622754954429
MYH7B,0.0141569968730929
AI747448,0.0141460164604764
DOLK,0.0141406616952442
ZFP335,0.0141375273409667
1700016D06RIK,0.0141254339814001
OPA3,0.0141189221166281
LMO3,0.0141172078360596
TRPC4,0.0141168264831728
GM16982,0.0141126032338195
GTF2IRD1,0.0141109680712019
CNIH1,0.0141056445584821
GIMAP3,0.0141048208567883
MUP10,0.0141047638136794
LOC102635316,0.0141006941653073
RPP25L,0.0140941215926909
SIL1,0.0140923581016865
C77949,0.0140892760957524
DBF4,0.014084128245358
SAMM50,0.0140782660298754
BC029722,0.0140729701680825
PLEKHM3,0.0140699422660285
CXCR5,0.0140660606366825
GLMN,0.014062198597588
CLNKOS,0.0140620118489366
INTS2,0.0140537338285466
RTN4RL1,0.0140437673112129
YIPF4,0.0140432809595821
B3GNT6,0.0140336038794377
PGM1,0.0140271623732143
KRT32,0.0140228604255998
SLC25A18,0.0140172905266132
LARP6,0.0140131593827739
TREML2,0.0140118232816008
APCS,0.0140096867638701
NLRP6,0.0140000975523168
AU021025,0.0139988255518253
4930579G24RIK,0.0139983201622737
EMC9,0.0139873918430531
GM9222,0.0139781727549577
SLITRK6,0.0139772712834486
CACUL1,0.0139715957453265
HIP1,0.0139690698449033
KLHDC10,0.0139672768406073
2300009A05RIK,0.0139666533899043
TREM3,0.0139651056872221
GALNT14,0.0139645451705458
WNT10B,0.0139638468225267
2900005J15RIK,0.0139579171158635
GPR84,0.0139509744885621
TXN1,0.013950173318647
KCNH1,0.0139467558611826
NEK11,0.0139422010406432
PSMD2,0.0139410737500213
MYT1L,0.0139359682096698
MPPED2,0.0139328824083714
TRIM3,0.0139244640841586
TPMT,0.0139240898004318
SLC17A9,0.013922349028377
MAP7,0.013915837090753
MDFIC,0.013915194327179
SLC25A48,0.0139134146960631
NPHP3,0.0139101154724882
SNHG6,0.0139072011949367
PITPNM2,0.0139016222041412
2610318N02RIK,0.0138992337659633
CLCA2,0.013897977269862
SAMD10,0.0138949064854555
RYR2,0.013888934394421
ZBTB4,0.0138883614718309
MTA3,0.0138862043638511
1600014C23RIK,0.0138842509917567
PROL1,0.0138785600137768
ART2B,0.0138777453530242
IGKV19-93,0.013877551681392
ACTB,0.0138716492587119
GM13032,0.0138679650895738
EVC,0.0138631522338737
LMX1B,0.0138628728609076
MAX,0.0138607455196707
CCDC80,0.0138606527972917
GALNT11,0.0138579910832539
9630019E01RIK,0.0138561073582337
TBC1D20,0.013854432787292
SOX21,0.0138510554325004
ZNFX1,0.0138504021397502
CTTNBP2,0.0138471617554254
ZFP524,0.0138424921873441
GM14025,0.0138392036798539
PLXDC2,0.0138375205379231
COL1A1,0.0138373932044551
CD209A,0.0138295261926709
MASTL,0.013823291676924
GM20213,0.0138200607346851
ETAA1,0.0138130399215559
2310005E17RIK,0.013809193363832
LRIG1,0.0138030903881799
ZFP830,0.0138024051014824
NEPN,0.0137953753769162
1700003F12RIK,0.013795238866308
U2AF1L4,0.013788980787952
2810043O03RIK,0.0137799945562165
RRN3,0.013777023535749
NBAS,0.0137726071084054
PRAM1,0.0137714737747404
ELMSAN1,0.0137633111738837
AGER,0.0137629314068439
FOXN3,0.0137621742228025
1700080O16RIK,0.0137590276227399
5330423I11RIK,0.0137571418641646
MMP1B,0.0137472631776854
PTRH1,0.0137328632121731
AA619741,0.0137309194943033
2810001A02RIK,0.0137253174491626
TMEM42,0.0137207642430937
ICMT,0.0137141576880668
SYT9,0.0137111585173039
OTOP1,0.0137104791737353
SLC1A2,0.0137075993653602
GM15270,0.0137067073564347
GPR132,0.0137039398436785
RAB6B,0.0137032899746656
MMD,0.0136995762643812
FAM129C,0.0136995298368297
5430434F05RIK,0.0136992500715311
GPR31B,0.0136987520982536
TMEM41B,0.0136935011430569
AI413759,0.0136925990808582
CPT1A,0.0136919670538651
CES1C,0.0136869260694823
HTRA2,0.0136796835736918
9430064I24RIK,0.0136785540724721
APC2,0.0136781784785099
KRTAP5-4,0.0136778778395626
FAM120B,0.0136751238838753
SHF,0.0136695564359337
JUNB,0.0136637376157311
CBY1,0.0136636763997673
PHF3,0.0136631793181011
FES,0.0136600458474055
POMT1,0.0136590362552985
GZF1,0.0136583875577853
TMEM143,0.0136565709091971
4921509A06RIK,0.0136518585113142
RAD9B,0.0136512968615939
AVPR1A,0.0136488892719681
TYW5,0.0136468829937325
CAR9,0.013644069249583
RHPN1,0.0136435619682275
TRIM60,0.0136424630350825
TMEM60,0.0136414508000229
EPHX1,0.0136380201424462
BC048507,0.0136359283775981
CCL27A,0.0136337809029865
PRKAG1,0.0136280904242651
MBNL3,0.0136227483664619
HEPACAM2,0.0136223920895974
FOSB,0.0136197118280953
AA415398,0.0136126287267071
HCCS,0.0136112192062476
PCMTD1,0.0136111223062937
FRG1,0.0136027770280615
N4BP3,0.0136021740923525
PCDH15,0.0135962507996422
CNTN4,0.0135934323585188
EXOSC1,0.0135929585556937
DEGS1,0.013587931724291
PRR12,0.0135835878966562
SCTR,0.0135805578662707
C030044M21RIK,0.0135616847490586
CLDN9,0.0135563134388876
RREB1,0.0135554126122547
TMEM243,0.0135531289292653
IL23A,0.0135368249972168
SAG,0.0135346179745498
LOC102632799,0.0135294851882186
DHRSX,0.0135286034614555
GM19710,0.0135169998028859
4930533N22RIK,0.0135166960188266
SIT1,0.013513904363645
PDPK1,0.0135116507138474
PDLIM5,0.0135092422589846
CD97,0.0135056903211578
NR1D1,0.0135027371608868
NOXRED1,0.0135024950485683
LRRFIP2,0.0135022462660573
UNC5C,0.0134977242792146
UBE2Q2,0.0134938566500763
CTR9,0.0134896072327689
SRCAP,0.0134871998066611
FBXW7,0.0134861414712882
2510009E07RIK,0.0134822655351844
MYB,0.013480799530235
AK164218,0.013480247527362
SLC35C2,0.0134798847046896
SERPINH1,0.013476097440355
CYP4F39,0.0134734873812865
PSG28,0.0134664601409651
CTNS,0.0134630392723907
SKIV2L,0.0134609145515917
A030005K14RIK,0.0134593832612613
KRTAP19-3,0.0134484872093868
RNASEH2B,0.0134393573251913
4933403J19RIK,0.0134358991904134
A330076H08RIK,0.0134321762022542
PELI1,0.0134234191114482
4921515G04RIK,0.0134230736167558
DCAKD,0.0134218128990243
6720454L07RIK,0.013420130014376
UTP14B,0.0134149946126605
AK040357,0.0134105699312261
5430400D12RIK,0.013400547068181
MAGEB3,0.0133998139056137
4933434C23RIK,0.0133964615462512
THEM5,0.0133960945358369
SLC7A14,0.0133935419702052
PNPLA6,0.0133810843686423
AI853106,0.0133746728250046
RETSAT,0.0133735699816561
ENPP1,0.0133729829881846
GAR1,0.0133621408725176
PTH2,0.0133613643324685
GM9866,0.0133594434735933
4931428A05RIK,0.0133581663943443
SORBS2,0.0133525706819816
1700073E17RIK,0.0133498357153629
ATP9A,0.0133456177346161
MFNG,0.0133452828153599
C430045I18RIK,0.0133436998652596
TRIM43A,0.0133401371164058
GPR146,0.0133339288895459
1700008K24RIK,0.0133328731453588
OSTF1,0.0133327629778406
SESN3,0.0133309508455508
RGS14,0.0133293690982716
GNAL,0.0133280302649075
HTATSF1,0.0133278394273764
RSPO3,0.0133256045638483
TOB1,0.0133232845731767
PPP1R2-PS7,0.0133120247469224
FGF4,0.0133065810507465
ABCC6,0.0133057938563006
SLCO1A4,0.013305083069128
UNC119,0.0133005255245146
TRIM13,0.0132877720727006
NDRG3,0.0132841245881848
FLRT1,0.0132838896698306
SLITRK3,0.0132821384295547
LOC100047123,0.0132732838009182
BC002189,0.0132656107435572
ANAPC11,0.0132648327565368
MTX3,0.0132596123702377
PIP5K1B,0.0132583370663929
PLXNB1,0.0132569210823828
ATP6V1G1,0.0132561953649425
4921522E08RIK,0.013254319648443
5730407O05RIK,0.0132461659166231
PRPSAP1,0.0132453946794894
SASS6,0.0132433299836263
LRRTM2,0.0132402785175707
9230104K21RIK,0.0132316557841631
MIRG,0.0132298643761643
AU021092,0.0132223345798479
5033423O07RIK,0.0132191986799558
4933407K13RIK,0.0132181928523174
PHF5A,0.0132155809758974
HS3ST3B1,0.0132094164461041
LCE1G,0.0132006420600916
JPX,0.0131999605340439
4631422I05RIK,0.0131914685571234
BC068281,0.0131909000218079
4930466K18RIK,0.0131871268738561
1700106J12RIK,0.0131867773107861
F5,0.0131834383868145
SPHK2,0.013181047770537
ZFP541,0.013176544074241
NUP37,0.0131742134099422
PTPN18,0.0131731748202057
UMODL1,0.0131730503961417
ATP8B4,0.0131644425814122
LRRC6,0.0131562929917063
CAPN13,0.0131548589530241
LSM11,0.0131490591638148
PDK2,0.0131473450628108
C80154,0.0131453903619685
PRL2A1,0.0131386270303222
ARHGEF10L,0.0131260459513917
D2ERTD282E,0.0131227180529984
FARP1,0.0131216165258112
WASH,0.0131184510497006
EVI5L,0.0131184452376451
SENP3,0.0131147400236956
MGST3,0.0131132975324848
SOCS5,0.0131035562478996
LIG3,0.0130989578606869
PHF13,0.0130969399860977
ZMYM3,0.0130953798186152
GALK2,0.0130948644539241
CILP,0.0130928200415748
APBA3,0.0130920769857164
4930402F11RIK,0.0130911373848969
IQCE,0.013086072042365
IGKV1-135,0.0130735109501747
ACTR5,0.0130712162765665
ZG16,0.0130635494074506
ELF3,0.0130621637008366
5830454E08RIK,0.0130599970260643
SCNN1B,0.0130562872241394
1700025K04RIK,0.0130531917717156
HDAC5,0.0130511521480806
0610037L13RIK,0.0130357504933103
DHX34,0.0130317106650328
1700097M23RIK,0.0130308812697215
TMEM120B,0.0130306821448274
NT5C2,0.0130280129673885
NUSAP1,0.0130248815149362
ATF7,0.0130237151116467
TRPM7,0.0130228189820305
1700011A15RIK,0.0130173268073562
PDK3,0.0130151778800576
ZFP318,0.0130106577553864
1700063J08RIK,0.0130106209339568
RPF1,0.0130080102875639
HMX3,0.0130044156221561
DNAH9,0.0129993317503127
NDUFA13,0.0129978733255615
GABRA5,0.0129937430897142
A730082K24RIK,0.0129904301732642
5430425E15RIK,0.0129864552015789
RAB1B,0.0129840111569163
A230107N01RIK,0.0129824230098538
MAP6D1,0.0129798633726756
USP47,0.0129795947377702
SCAF4,0.012979379440452
LOC102632897,0.0129776324945989
1810008I18RIK,0.0129773982144737
MKRN2,0.0129679161689038
FANCD2,0.0129667051893187
HELQ,0.0129628931682209
CCDC167,0.0129530708955672
NSF,0.0129511095339516
A630012P03RIK,0.0129506486652486
ACOX3,0.0129462483400102
AFAP1L1,0.0129446760278357
SETX,0.0129443591678212
TUSC2,0.0129438179164982
TMEM192,0.0129431269984976
MMAA,0.0129414847881288
EFCAB1,0.0129399810716301
DCTN3,0.0129393678754453
MYO1A,0.012935019617647
4932442L08RIK,0.0129267344004685
AI464131,0.012926727941699
NCKAP5,0.0129154706595685
EHD3,0.0129137174178903
UGT3A1,0.0129121449320143
INPP4A,0.0129118485809595
AA517858,0.0129089691456237
SEMA4G,0.0129083372427163
KLRA17,0.012906440522158
GPRC5C,0.0129013839766366
CD37,0.0129012167675183
1110019D14RIK,0.0129001157737529
PLEKHS1,0.012892700455178
ZFP422,0.0128893830748091
MAVS,0.0128860650600266
ENO4,0.0128848604145134
NAV1,0.0128768732530921
SERPINB12,0.0128765949412568
NUP35,0.0128694892818523
RNF14,0.0128693003033036
ARSA,0.0128611643198114
NAA20,0.0128605980725293
G3BP1,0.0128578046000337
MTPN,0.0128572532192839
FAM171B,0.0128525439523076
PDE1C,0.012849873075561
KDM4D,0.0128495520119026
SIRT6,0.0128480473419826
SUMO3,0.0128479757400606
MTMR12,0.0128446986540571
AOX3,0.0128265117586829
1700101I19RIK,0.012824275019071
PRAF2,0.0128229520754343
P2RY1,0.0128222874600187
ZBTB33,0.0128197156176345
RWDD2A,0.0128169910777635
SAMT4,0.0128137336381853
TGFA,0.012806672612306
PCDH18,0.012805827007481
H2-OA,0.0128004394156213
MGRN1,0.0127970439616778
GM6150,0.0127967469324356
IGK-V1,0.0127951175496047
C79490,0.0127901211604502
TMEM134,0.012788400979624
C230014O12RIK,0.0127854406653155
C130098B18RIK,0.0127685653912389
DXO,0.012764655522653
IL10RB,0.0127578712581698
UBE2U,0.0127569595397304
GRHL1,0.0127565652167481
CH25H,0.0127538369942546
MAP2K6,0.012752072711077
EAPP,0.0127470810400923
STK40,0.0127465931252038
4930430F08RIK,0.0127404002014381
TLX2,0.0127345133315922
BC023105,0.012733772214466
TRAPPC3,0.0127333371538098
LIMD2,0.0127308948130007
ZW10,0.0127238449146155
CPPED1,0.0127236639946607
DNAJC8,0.0127221397169747
CDH18,0.012715750979907
L3HYPDH,0.0127156594239575
RAB8A,0.0127129412758587
MARF1,0.0127122767188292
FGF13,0.0127104492112493
ARHGEF7,0.0127085154224922
BST2,0.0126993360552931
4930542C12RIK,0.012697640805518
CDKN2AIP,0.0126966629287871
SLC25A20,0.0126964184924117
PKIA,0.0126953221640997
D16ERTD780E,0.0126951191279343
USP5,0.0126943806549866
SLC38A10,0.0126907630337229
RAP1B,0.0126900073335328
COL18A1,0.0126888828150868
OSBPL9,0.0126885445036814
RAVER1,0.0126854975604065
PEAK1,0.0126848764902075
HTR1A,0.0126825287322797
SLC22A15,0.0126818191547629
DEDD,0.0126799677393773
ITGB5,0.0126788124277709
CDK2AP2,0.0126753879057522
OMA1,0.0126750925430338
DAPP1,0.0126744155480001
TMEM59L,0.0126731137027359
UBR5,0.012672040818246
ZFP784,0.012659063451353
NR6A1,0.0126566869062578
4931431B13RIK,0.0126565244830368
PIGP,0.0126550280829604
GM13446,0.0126518780123184
SLC30A3,0.0126438982482013
FAM208B,0.0126393667549117
2500002B13RIK,0.0126339443048715
DBT,0.0126293744702
VSIG8,0.0126280667771777
PRKAR2A,0.0126235274939222
C230035I16RIK,0.0126166375501946
AI449212,0.012612128859953
BC055324,0.0126111124789584
PHF1,0.0126059176321201
OSBPL7,0.0126038776000208
NEK7,0.0125996314728851
STYXL1,0.0125981932180429
4931409D07RIK,0.0125969008306848
SURF2,0.0125875383721839
LCN3,0.0125837187116312
GM14964,0.0125776456984037
TYROBP,0.0125775493666161
RBM4B,0.0125757807576954
OTUB1,0.0125732065712832
TCF25,0.0125484499569067
DHFR,0.0125471165811481
IKZF5,0.0125448644196056
C87312,0.0125448169765784
MON1B,0.0125426420201861
CYP2C44,0.012541531993385
DYNAP,0.0125405018396836
CCDC67,0.0125397694498325
SNTG1,0.0125390685123169
PPP1R18,0.0125390145930745
UNK,0.0125374779522101
BACH2,0.0125293935068123
TNFRSF11A,0.0125239442094409
SOX6OS,0.0125233096548865
IMPDH1,0.0125146618797196
LOC102632597,0.0125130575622
5730437C12RIK,0.0125096951148764
ZFP626,0.0125093456696928
DHCR7,0.0125066117899466
RTN1,0.0125000889232654
SMOX,0.0124968743232854
LRRC28,0.0124903899200412
DMGDH,0.0124893805984742
FARSA,0.0124802099799759
TMEM168,0.0124762065182619
OLFR2,0.0124750851945376
1700018L02RIK,0.012469466854848
HMCES,0.0124674287020284
CORO2A,0.0124634444256285
PAOX,0.0124613419190269
SAV1,0.0124587984310006
RASSF3,0.0124560361431357
METTL17,0.0124493201067848
IL31,0.012447307880394
SLC41A1,0.0124469985975273
1700016K19RIK,0.0124468735221731
FLYWCH1,0.0124425501135462
HOGA1,0.0124361646026961
CNDP2,0.012434620833445
BEND3,0.0124270135975029
1700048M11RIK,0.0124226565318541
CERS6,0.0124223702468626
FAM162B,0.012422001796488
KIF1A,0.0124218454616259
1600020E01RIK,0.0124192229687465
FEM1A,0.0124191992710625
ROPN1,0.0124176176365363
WWP2,0.0124175404069053
CTU1,0.0124085221684991
LOC101055837,0.0124062417104442
PTRHD1,0.0124042163414941
6820402I19RIK,0.012399590517875
PSIP1,0.012399248926889
EEF2,0.012394539005337
D030055H07RIK,0.0123852258267365
SUCLG2,0.012384071403399
GM9796,0.0123811971400211
DDA1,0.0123746554479783
BBS2,0.0123737255102883
4933423L19RIK,0.01237368026484
CXCL12,0.0123729165604902
NAA25,0.0123728432899827
CENPK,0.0123716199800887
