logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,perturb,perturb_norm
-0.0101876253333333,-0.0170733135555556,-0.0843719534972618,0.934458280002028,0.989100425813215,-5.7839350190762,COPG1,4.84891353421195e-05,3.20964675045325e-05
-0.231144584666667,-0.0925869404444444,-1.34423787209096,0.20914174529817,0.759984031365191,-4.96463218109074,ATP6V0D1,0.0275514019540293,0.0182371365353012
-0.207368217666667,0.00293593933333333,-1.53351468191136,0.156754562622767,0.726662805973402,-4.74408952842736,GOLGA7,0.0287551428389157,0.0190339303580163
-0.0199039786666667,0.0625655385555556,-0.125923757882554,0.902336545840948,0.984622747535903,-5.77956946478157,PSPH,0.000133956464094257,8.86699713612956e-05
-0.330196497166667,-0.0285063189444444,-2.18170304170201,0.054608457475525,0.618324828463038,-3.88594007302852,TRAPPC4,0.0689395190540778,0.0456332285457841
-0.0699071933333334,0.00729041733333334,-0.425535209177997,0.679634111050582,0.939136006965219,-5.69781407444459,DPM2,0.00190647458618742,0.00126195527558828
-0.00706513833333333,0.0662862994444445,-0.0449108053110261,0.965079768686847,0.99382799643849,-5.78648574526106,PSMB5,1.89965546744498e-05,1.25744039217675e-05
-0.293320337666667,0.0144939422222222,-2.41220427340489,0.0369981404649479,0.584090792116117,-3.5579721437383,DHRS1,0.0684960596948017,0.0453396888957374
-0.0364137498333334,0.0186018417222222,-0.271391799931665,0.791717079694333,0.962599064115586,-5.75080086033,PPM1A,0.00060281378487285,0.000399021328220286
-0.461865734666667,-0.0935266782222222,-2.29269463530035,0.0452958765785929,0.599000296414014,-3.72886745827413,PSENEN,0.102798824934807,0.0680457644211706
-0.063058694,0.0152189468888889,-0.434319397376412,0.673457228816213,0.937113551152775,-5.69411206986773,ANAPC1,0.00177874589039132,0.00117740764821133
-0.0901613266666667,0.0304412322222222,-0.378509135009796,0.713117704639163,0.94551118773216,-5.71639250500571,MRPL43,0.00219392513581207,0.0014522278044628
0.316302217833333,-0.0276035335555556,2.68735919144624,0.0231721956127612,0.552638984544351,-3.16042569111135,XPO7,0.0814663191142826,0.0539251101555878
-0.112517828333333,0.0108600705555556,-0.773923885521549,0.457227912243386,0.874665532807287,-5.49747553597979,NMT1,0.00654381039823556,0.00433155320591378
0.363587058333333,0.0176827116666667,1.81925807961471,0.0994887218486991,0.675694575100224,-4.38163456421074,ATG5,0.0619005395569117,0.040973907381255
0.257256027666667,-0.112943698222222,1.04765233121093,0.319933808377398,0.816391744988292,-5.26967643416275,MTIF2,0.0226646149965025,0.0150024190727888
0.0800178823333333,0.0144148393333333,0.599304311476529,0.562559149846867,0.904964814829984,-5.61133452165509,RAB14,0.00347023999868155,0.00229706061802122
-0.139902851666667,0.0426526777777778,-0.926107940150331,0.376619101407168,0.842729629007053,-5.37781526347544,PSAP,0.0103964238795245,0.0068817188285508
0.138332053666667,0.0380934358888889,0.634481194124964,0.540285528301514,0.894934628134742,-5.59051010427096,UBE2G1,0.0066688067088921,0.00441429218192082
0.567327741333333,-0.0790306204444445,2.90888398866909,0.0159002740158176,0.530964893479302,-2.83932268769373,ZKSCAN3,0.155977794617794,0.103246591338134
-0.156353354833333,0.0339532975555556,-1.1405030761658,0.281165419433333,0.798648909497155,-5.18012269707403,MRPL27,0.0152669821462165,0.0101056940119146
0.301314833333333,-0.0240092542222222,1.04028785400107,0.323175213767764,0.817020197977027,-5.27652881119174,DLG1,0.0264455613244339,0.0175051459602264
-0.090426444,-0.00738557311111111,-0.635859418890493,0.539423343618502,0.894934628134742,-5.58967206916017,CANX,0.00435934015598127,0.00288558388079823
0.117171606,0.0233933383888889,0.718305813212811,0.489328896595389,0.882682788293437,-5.53655494725706,DERL1,0.00635015523331327,0.00420336678217067
-0.314825931666667,-0.00620839249999999,-2.40000309393974,0.0377718420148336,0.584090792116117,-3.57548768510915,WARS,0.0735180382664688,0.0486638939252024
0.158363103166667,-0.0237476442222222,1.09772376398841,0.29854718028187,0.806094419953392,-5.22210017550608,PSMA1,0.0148250170266484,0.00981314344596731
-0.2038821325,0.0390122984444445,-0.989447310617277,0.346229444806088,0.829070009504105,-5.32279282069338,SAR1A,0.0165977986455529,0.010986603166993
0.0890712756666667,-0.0312244636666667,0.663096265554223,0.522549664122391,0.891623193903235,-5.57277119456968,G3BP2,0.00443741005632343,0.00293726079491957
0.151749933333333,0.0645518805555556,0.544025376679274,0.598574404640027,0.915393414708051,-5.64183473234976,GOLM1,0.00582601624721187,0.00385642275824217
-0.193002701333333,0.146027724,-1.04293917105783,0.32200541398737,0.816515153176757,-5.27406620041347,GPS1,0.0169911377688856,0.0112469666618603
0.0189801855,-0.0486501586111111,0.0979704079898866,0.923929335502672,0.987434766509445,-5.78269580196444,SSR3,0.000104231317336631,6.89939649938524e-05
0.0572600366666667,0.00789213194444444,0.51176763748955,0.620139609449953,0.921136459415743,-5.65835702153752,LOC100044627 /// LOC100862455 /// RPL23,0.00204281064773749,0.00135220038815389
