logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,perturb,perturb_norm
-0.474660236666667,-0.0174418553333333,-3.7486249031387,0.00392409726330496,0.568027754210696,-1.77611373460569,PFDN6,0.116591004613105,0.0699540488619299
0.0176445633333333,-0.0570562673333333,0.0887509620712841,0.931066167570056,0.992824735826609,-5.55754774571872,DSCR3,5.51818032802434e-05,3.31088043626498e-05
-0.108022049333333,-0.0356420383333333,-0.525954417425051,0.61060691532928,0.946944973889537,-5.43297707083183,CIC,0.00255744974944574,0.00153445768450338
-0.107925574166667,-0.0220394666666667,-0.914491063651168,0.382394572071894,0.889689599551534,-5.18538965977083,RIOK3,0.0054784625537632,0.00328705149019836
-0.0527032195,0.0184304970555556,-0.355505739366437,0.729738761562686,0.966617476368525,-5.50214139538896,DCTN5,0.000777127792680997,0.000466272968244413
-0.00703303166666667,0.00283972388888889,-0.0427287688609536,0.966775236650932,0.996525031219479,-5.56039732503351,RRAGC,1.06324528642878e-05,6.37940575428493e-06
-0.079447585,-0.00892496088888889,-0.505950416629315,0.624070081742271,0.950388319656488,-5.44240933095417,TBL3,0.00175570501805887,0.00105341465453092
-0.194358589833333,0.0441842342777778,-1.01165303349606,0.336014081240774,0.872328352500268,-5.10593288425478,HP1BP3,0.0115293538449932,0.00691755751888433
-0.135060626666667,-0.041079521,-1.05357916721002,0.317343100607667,0.867813928045862,-5.06970669352732,BC031181,0.00831613981666157,0.00498964436694519
-0.0797138116666667,0.113690830222222,-0.305940689690209,0.766045966117994,0.969254045866513,-5.51739323270365,ABHD17A,0.00108110880436282,0.000648660131126756
-0.1819876035,0.00325547388888889,-1.48597708592414,0.168709943823241,0.79124478087614,-4.63735010450542,POLR2F,0.0185061631838978,0.0111036099774035
-0.239469293166667,-0.0365708946666667,-1.18438010429949,0.264174450694441,0.846140316867354,-4.94965912406858,UBE2V1,0.0173753198695253,0.0104251093610928
0.076940696,-0.0292129506666667,0.624787100299429,0.546372432704367,0.933031395165275,-5.38140358019083,SNAPIN,0.00231620290958687,0.00138971072668272
0.2244654485,-0.00551402533333333,1.55617426192461,0.151321881803615,0.778820141958638,-4.55863202176791,FRYL,0.0243686032535126,0.0146210461683981
0.110793593,0.0123394330555556,0.805933915889983,0.439387197296081,0.905610984454051,-5.26630934229667,LAMTOR5,0.00477058580661952,0.0028623288048319
-0.0725713576666667,-0.0809907259444445,-0.565383934588257,0.584515353463906,0.940157629743949,-5.41338560814909,ATOX1,0.00194486340964682,0.00116690879084633
0.0344339198333333,0.0753449346111111,0.180543325261471,0.860402585157988,0.982374252242015,-5.54592765763587,MRPL52,0.000265934154302267,0.000159559213751787
-0.213530228666667,0.0374417826111111,-0.973006756802251,0.353939079385485,0.87690869015268,-5.13830352650104,TMEM234,0.0121809655747659,0.00730852146112718
0.0948859846666667,0.0221559474444444,0.691372229094724,0.505369104300772,0.926238245409577,-5.34211209736263,ZBED6 /// ZC3H11A,0.00315754847315634,0.00189451406783252
-0.071916422,-0.0561403705,-0.600077853925163,0.562063864350305,0.936279238948831,-5.39506327071733,HNRNPUL2,0.0020564217917112,0.00123384329010303
-0.0480123333333333,0.00385377094444444,-0.263014426298724,0.797982797831389,0.973342922047322,-5.52879285818139,SEC22B,0.000563382714903844,0.000338026937019786
0.117401606,0.0781138192222222,0.749513438193444,0.471145745601988,0.915231027632001,-5.30491059395025,YTHDF1,0.00451635350456616,0.00270979063138476
