ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,20,0.901845538501983,1.46931478983702,0.000137307636539883,0.120314947300409,0.120314947300409,619,"tags=15%, list=3%, signal=15%",TTR/RBP4/STRA6
REACTOME_GPCR_LIGAND_BINDING,REACTOME_GPCR_LIGAND_BINDING,369,0.644061496080028,1.13290182149214,0.000177980691272794,0.120314947300409,0.120314947300409,4404,"tags=28%, list=21%, signal=22%",PROKR2/CCR6/NPY2R/TAC2/GLP1R/HCRTR1/CALCB/OXTR/DRD2/F2R/LPAR6/CRHBP/OPRD1/CHRM4/APLNR/GPR68/NTSR1/OPRK1/TAS1R3/GPR65/ADCYAP1/CCL5/GNB2/CCL9/CCL25/S1PR4/FZD9/PF4/HRH1/TACR3/POMC/PMCH/CNR1/FZD2/FZD4/VIPR2/GNB3/GHSR/TAS1R1/CCL4/HTR2C/KISS1R/CXCL13/WNT7B/HCAR1/PTGER3/XK/ANXA1/WNT3/CALCA/PTGER4/GPR183/GRM5/SUCNR1/CYSLTR2/VIP/FZD1/GPR18/DRD3/NMUR1/ACKR4/FZD3/APLN/WNT2/FZD8/FPR2/GNGT2/GHRL/TAS2R119/CD55/AVPR2/CCL11/GPR143/CRH/NLN/PSAP/GNG8/CXCR3/PDYN/GAL/SSTR2/PTGER2/HTR7/LTB4R2/PTGER1/AVP/FSHR/GPR4/CORT/CYSLTR1/S1PR5/FFAR4/XCL1/CALCRL/WNT5A/EDNRB/F2RL3/TAAR1/RGR/WNT4/GRM1/GRM8/PTCH2
