mean_expression	contrast	logFC	t	p_value	FDR	residual_df	gene_symbol	probe
5.692371780172238	exposure_A53T	0.10523393513013479	0.16148304033926714	0.8757167048422206	0.9333808159995093	8	WLS	ILMN_1660549
10.33739847433059	exposure_A53T	-0.0023829144273999348	-0.008440470673634666	0.9934722437043837	0.9934722437043837	8	SH3GL2	ILMN_1661491
6.308986851372352	exposure_A53T	-0.48470998188297865	-1.818359142738764	0.1065193225082352	0.6009808454760298	8	MFN1	ILMN_1664186
9.544771001676366	exposure_A53T	-0.3984154299512256	-1.7391685344346814	0.12019616909520596	0.6009808454760298	8	EPS15	ILMN_1665357
8.457286153079089	exposure_A53T	-0.1575625205822273	-0.5328768789838986	0.6085985312924357	0.8999520743653033	8	WLS	ILMN_1671260
3.5701454959378456	exposure_A53T	0.452158237177835	0.30757144573923534	0.7662633219859543	0.8999520743653033	8	ITSN1	ILMN_1672741
10.814424673367549	exposure_A53T	-0.2480501112435541	-1.0730117555738672	0.3145632054489522	0.8388352145305392	8	RHOT1	ILMN_1678504
13.286624338619609	exposure_A53T	0.06896569410846144	0.43816188450404914	0.6728593094292377	0.8999520743653033	8	TOMM20	ILMN_1679796
13.508303863479407	exposure_A53T	0.08496006903447528	0.40721200477476927	0.6945304502499786	0.8999520743653033	8	HSPA8	ILMN_1686367
9.89804274049172	exposure_A53T	0.38605116467241085	1.7896657260481708	0.11129632126058171	0.6009808454760298	8	SNX2	ILMN_1691575
2.2944351749495735	exposure_A53T	-0.4308235228119969	-0.31233290270366476	0.7627734198651621	0.8999520743653033	8	CLTCL1	ILMN_1694584
11.092100203784375	exposure_A53T	0.03225989946148944	0.1470749972876481	0.8867117751995338	0.9333808159995093	8	VPS29	ILMN_1704619
0.0	exposure_A53T	0.0				8	MFN1	ILMN_1708959
9.595417039373078	exposure_A53T	-0.44287192606141473	-1.8144042894360939	0.1071660434111444	0.6009808454760298	8	ITSN1	ILMN_1718769
5.257321616540295	exposure_A53T	-0.4857131346463894	-1.014215727911146	0.340168238843433	0.841327416327089	8	RHOT1	ILMN_1731484
9.325524557604398	exposure_A53T	-0.1957251702410863	-0.9268160713166155	0.38113252407463805	0.8469611646103068	8	VPS26B	ILMN_1736751
5.844674575157764	exposure_A53T	0.23243951908652077	0.4037983981048846	0.6969395446784968	0.8999520743653033	8	CLTCL1	ILMN_1739734
12.853573999533559	exposure_A53T	0.07054330836909806	0.2788155046016241	0.7874580650696404	0.8999520743653033	8	SNX3	ILMN_1740180
7.115440395366481	exposure_A53T	-0.16841665868821787	-0.9761841606605948	0.3575641519390128	0.841327416327089	8	WLS	ILMN_1753913
6.768943235823337	exposure_A53T	0.2322242354402941	0.687986966311826	0.5109127817781983	0.8999520743653033	8	CLTC	ILMN_1756779
13.806192218357912	exposure_A53T	0.14161211885642064	0.7836405992618326	0.4558230265516771	0.8999520743653033	8	UBB	ILMN_1762436
6.049461319700229	exposure_A53T	0.5145082253509494	1.883900808217049	0.09632577096564851	0.6009808454760298	8	VPS26A	ILMN_1781039
15.598066086950743	exposure_A53T	0.1573419343359565	1.1071656389871227	0.30039874623055907	0.8388352145305392	8	UBA52	ILMN_1782977
1.8958149243355287	exposure_A53T	-2.586865456931281	-2.318297278857323	0.049049633284851936	0.6009808454760298	8	RHOT1	ILMN_1785762
8.872434353599237	exposure_A53T	-0.5450025935325917	-1.8379858325806309	0.10336412109311373	0.6009808454760298	8	SNCAIP	ILMN_1807969
5.458342878477733	exposure_A53T	-0.4546860337611793	-1.0849908593198618	0.30953632577186346	0.8388352145305392	8	ITSN1	ILMN_1861392
15.767957203834387	exposure_A53T	-0.03847089959756553	-0.565746792001364	0.5870790426869932	0.8999520743653033	8	UBC	ILMN_2038773
14.858407190023891	exposure_A53T	0.05183404823537176	0.4148764748184829	0.6891348545086029	0.8999520743653033	8	UBB	ILMN_2191428
5.754867659234061	exposure_A53T	0.13305893359897014	0.23462026796412971	0.8203969463199656	0.9115521625777395	8	UBC	ILMN_2252160
9.564290466215473	exposure_A53T	-0.23427184548471214	-1.2848281832697623	0.2348023864040485	0.8388352145305392	8	WLS	ILMN_2283325
15.69852886414076	exposure_A53T	-0.13721701106241493	-1.9534710572394454	0.08652684777656264	0.6009808454760298	8	UBC	ILMN_2331501
9.585479919220885	exposure_A53T	-0.02210308437731784	-0.08066826945939296	0.9376873387315257	0.9617306038272059	8	RHOT1	ILMN_2338480
10.524361341339903	exposure_A53T	-0.26168526021646177	-1.1934959408431007	0.26686446542706316	0.8388352145305392	8	VPS26A	ILMN_2344850
6.632860925907438	exposure_A53T	-0.09778191565529759	-0.40119279968239613	0.6987808681162648	0.8999520743653033	8	SNX1	ILMN_2365479
6.697296667977985	exposure_A53T	-0.17105049626867613	-0.6159149277574044	0.555065377593519	0.8999520743653033	8	SNX1	ILMN_2365484
12.077909738352647	exposure_A53T	-0.057930251923425685	-0.31803302852111626	0.7586031085506678	0.8999520743653033	8	UBA52	ILMN_2368576
7.724938091762254	exposure_A53T	-0.10371082199725956	-0.6894484984124754	0.5100405303462989	0.8999520743653033	8	WLS	ILMN_2399769
13.719085219295621	exposure_A53T	0.10759199731257667	0.714102103120983	0.4954682725047407	0.8999520743653033	8	HSPA8	ILMN_2413084
14.022333687189773	exposure_A53T	-0.0565974098734541	-0.29110886155886734	0.7783728834974273	0.8999520743653033	8	TOMM20	ILMN_3251472
9.193148604373816	genotype_by_exposure	-0.14890445204856478	-0.43373330826267237	0.6759409521262153	0.963542160794745	8	MFN2	ILMN_1651385
3.599924752242266	genotype_by_exposure	-1.9579564500386029	-1.190181690695564	0.26809293618953645	0.963542160794745	8	ITSN1	ILMN_1651848
5.692371780172238	genotype_by_exposure	-0.6562717373096716	-0.712098072923701	0.49664282122151315	0.963542160794745	8	WLS	ILMN_1660549
10.33739847433059	genotype_by_exposure	0.18552626615983403	0.4646742695349211	0.6545494903936353	0.963542160794745	8	SH3GL2	ILMN_1661491
6.308986851372352	genotype_by_exposure	-0.06582954045119466	-0.17462383694293387	0.8657136120562963	0.963542160794745	8	MFN1	ILMN_1664186
9.544771001676366	genotype_by_exposure	0.16604337496871424	0.5125214831146071	0.6221332147975804	0.963542160794745	8	EPS15	ILMN_1665357
8.457286153079089	genotype_by_exposure	-0.12504110828065262	-0.2990279432860132	0.7725394744372361	0.963542160794745	8	WLS	ILMN_1671260
3.5701454959378456	genotype_by_exposure	1.843270496443207	0.8866039074802319	0.4011582012221766	0.963542160794745	8	ITSN1	ILMN_1672741
10.814424673367549	genotype_by_exposure	-0.009684605258117329	-0.029623200613707816	0.9770932436112065	0.9770932436112065	8	RHOT1	ILMN_1678504
13.286624338619609	genotype_by_exposure	0.1358486950758059	0.6102980151008979	0.558598541614884	0.963542160794745	8	TOMM20	ILMN_1679796
13.508303863479407	genotype_by_exposure	0.08248002877278914	0.27953714290539833	0.7869237776924299	0.963542160794745	8	HSPA8	ILMN_1686367
9.89804274049172	genotype_by_exposure	0.3979122356415561	1.3043656397324557	0.22838210172864	0.963542160794745	8	SNX2	ILMN_1691575
2.2944351749495735	genotype_by_exposure	0.6022822333105383	0.30874745335378906	0.7654008372953351	0.963542160794745	8	CLTCL1	ILMN_1694584
11.092100203784375	genotype_by_exposure	0.28941968946038615	0.9330156207273975	0.3781113871510423	0.963542160794745	8	VPS29	ILMN_1704619
0.0	genotype_by_exposure	0.0				8	MFN1	ILMN_1708959
9.595417039373078	genotype_by_exposure	-0.33044431316305733	-0.9572804669831668	0.36645665271997635	0.963542160794745	8	ITSN1	ILMN_1718769
5.257321616540295	genotype_by_exposure	0.36551161536025617	0.5396804402198466	0.6041098842825972	0.963542160794745	8	RHOT1	ILMN_1731484
9.325524557604398	genotype_by_exposure	-0.19905517843188192	-0.6665079883253874	0.5238386588520374	0.963542160794745	8	VPS26B	ILMN_1736751
5.844674575157764	genotype_by_exposure	0.14068919584409903	0.17282253571553644	0.8670833282558551	0.963542160794745	8	CLTCL1	ILMN_1739734
12.853573999533559	genotype_by_exposure	0.08279026964751506	0.23137977607183097	0.8228280098635924	0.963542160794745	8	SNX3	ILMN_1740180
7.115440395366481	genotype_by_exposure	-0.46014439541629176	-1.885931213938362	0.09602531557720582	0.963542160794745	8	WLS	ILMN_1753913
6.768943235823337	genotype_by_exposure	-0.03220012978153806	-0.06745517810494658	0.9478747648460812	0.9721792459959808	8	CLTC	ILMN_1756779
13.806192218357912	genotype_by_exposure	0.08803974854570107	0.34449292162335104	0.739356504774834	0.963542160794745	8	UBB	ILMN_1762436
6.049461319700229	genotype_by_exposure	0.7098671936545364	1.8379251399934518	0.1033737401650727	0.963542160794745	8	VPS26A	ILMN_1781039
15.598066086950743	genotype_by_exposure	0.2180462418382791	1.0849300088881217	0.3095616997609829	0.963542160794745	8	UBA52	ILMN_1782977
1.8958149243355287	genotype_by_exposure	0.17307909656141818	0.10967935949760622	0.9153650527550077	0.963542160794745	8	RHOT1	ILMN_1785762
8.872434353599237	genotype_by_exposure	-0.31470290451729566	-0.7504631014863115	0.47446742897443306	0.963542160794745	8	SNCAIP	ILMN_1807969
5.458342878477733	genotype_by_exposure	0.2700629577276837	0.45568474173716295	0.6607307842885228	0.963542160794745	8	ITSN1	ILMN_1861392
15.767957203834387	genotype_by_exposure	0.05506983357222271	0.5726490232321982	0.5826142028391642	0.963542160794745	8	UBC	ILMN_2038773
14.858407190023891	genotype_by_exposure	-0.09466491705049486	-0.5357691976236955	0.6066881522947764	0.963542160794745	8	UBB	ILMN_2191428
5.754867659234061	genotype_by_exposure	-0.4091629568116295	-0.5101557647556436	0.6237163341485092	0.963542160794745	8	UBC	ILMN_2252160
9.564290466215473	genotype_by_exposure	-0.1331717172424748	-0.5164424799106943	0.6195139202467475	0.963542160794745	8	WLS	ILMN_2283325
15.69852886414076	genotype_by_exposure	-0.20236488749928372	-2.037132080749427	0.07601140277237235	0.963542160794745	8	UBC	ILMN_2331501
9.585479919220885	genotype_by_exposure	0.30084764392397884	0.7763927577090489	0.45985353278756974	0.963542160794745	8	RHOT1	ILMN_2338480
10.524361341339903	genotype_by_exposure	0.0344334679231256	0.11104715887917416	0.9143144168837223	0.963542160794745	8	VPS26A	ILMN_2344850
6.632860925907438	genotype_by_exposure	0.3176603725142146	0.9216003514964219	0.38368792453054074	0.963542160794745	8	SNX1	ILMN_2365479
6.697296667977985	genotype_by_exposure	0.045241016622662285	0.11518972706010583	0.9111335243414685	0.963542160794745	8	SNX1	ILMN_2365484
12.077909738352647	genotype_by_exposure	0.12793561624289293	0.49664180689992315	0.6327995098281478	0.963542160794745	8	UBA52	ILMN_2368576
7.724938091762254	genotype_by_exposure	-0.32231412932704745	-1.5151027970482611	0.1682119956981717	0.963542160794745	8	WLS	ILMN_2399769
13.719085219295621	genotype_by_exposure	0.10527223291443455	0.49405941449318147	0.6345428573129879	0.963542160794745	8	HSPA8	ILMN_2413084
14.022333687189773	genotype_by_exposure	0.07716753446073854	0.2806586914578254	0.7860936427238011	0.963542160794745	8	TOMM20	ILMN_3251472
9.193148604373816	A53T_vehicle	-0.12348574059848248	-0.5086826212790515	0.6247032025582838	0.6697893577996096	8	MFN2	ILMN_1651385
3.599924752242266	A53T_vehicle	-0.7982211048099138	-0.6861964095042203	0.5119826675606609	0.5922505646817416	8	ITSN1	ILMN_1651848
5.692371780172238	A53T_vehicle	2.419556739311636	3.7128458424959225	0.005932039770419618	0.033897370116683534	8	WLS	ILMN_1660549
10.33739847433059	A53T_vehicle	-0.5316687516806817	-1.8832126135327576	0.0964278120552216	0.2893159557504407	8	SH3GL2	ILMN_1661491
6.308986851372352	A53T_vehicle	0.22042192386919685	0.826899043775803	0.43226448865408573	0.5813066945065225	8	MFN1	ILMN_1664186
9.544771001676366	A53T_vehicle	-0.42412327542670336	-1.8513887763679153	0.10126058451265424	0.2893159557504407	8	EPS15	ILMN_1665357
