SC_cat	dose_M	compound_name	available_wells	valid_wells	plates	eligible	alpha_score	multivariate_score	alpha_fraction	alpha_response	integrity_fraction_0.8	viability_fraction_0.8	joint_fraction_0.8	joint_response_0.8	integrity_fraction_0.7	viability_fraction_0.7	joint_fraction_0.7	joint_response_0.7	integrity_fraction_0.9	viability_fraction_0.9	joint_fraction_0.9	joint_response_0.9	IndividualCell_Intensity_MeanIntensity_SNCA_standardized	Cell_Neurites_LengthPerNuclei_MAP2_standardized	Cell_Neurites_LengthPerNuclei_TH_standardized	Cell_Intensity_MeanIntensity_TH_standardized	Nuclei_Number_Living_standardized	Nuclei_Ratio_Living_standardized	Nuclei_Number_Living_ratio
P1013	5e-06	Leuprorelin Acetate	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0289964656145	0.124888958835	0	False	0.25	1	0	False	0.25	1	0	False	0	1	0	False	-0.261014891109	0.0505058433454	0.136207272023	-0.933996440501	-0.171948814624	0.722562181109	0.982109063292
P1061	5e-06	Nafarelin Acetate	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.111445448715	-0.0337450356645	0	False	0	1	0	False	0	1	0	False	0	1	0	False	0.412948781091	0.264015297747	-0.725781579155	-1.57534151431	0.349657488506	0.803178108796	1.03629399042
P2007	5e-06	CL-281092	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0744532665691	0.0916694557335	0	False	0.25	0.25	0	False	0.5	0.5	0	False	0.25	0	0	False	-0.479156552336	-0.294869126374	-0.283156177826	-0.191665331368	0.858663025472	-0.961603995921	1.1032412423
P2021	5e-06	CL-416300	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.228467197736	-0.183324463322	0	False	0.75	0.75	0	False	1	0.75	0	False	0	0.75	0	False	0.974521927351	0.421989439154	0.0440996481786	-0.154640850025	0.411706037627	0.117379163987	1.04245782931
P2063	5e-06	WAY-230952	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.285163208454	-0.253761800283	0	False	0.5	0.5	0	False	0.75	0.5	0	False	0.5	0.5	0	False	1.24659918979	0.262442038506	-0.171486747277	-0.121510105697	-0.216991387324	-0.99171300655	0.979901915507
P2064	5e-06	WAY-231484	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.109958805324	-0.185954957495	0	False	0.25	1	0	False	0.25	1	0	False	0	0.75	0	False	0.405814560201	-0.585204747435	-0.254820463202	0.217195677409	0.537708320949	0.58613858372	1.05270010532
P2072	5e-06	WAY-239593	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.043858705467	0.117558576264	0	False	0.25	1	0	False	0.25	1	0	False	0.25	0.5	0	False	0.0886082173139	-0.524203570039	0.154379282751	-1.36763293927	0.253370750468	0.12988861163	1.02560551769
P2116	5e-06	WAY-299775	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0309755332607	-0.0562250988924	0	False	0.25	0.5	0	False	0.5	0.5	0	False	0.25	0.5	0	False	-0.270512196131	0.553703143707	-0.784971259441	0.990840920603	0.0377382550015	-0.515878780886	1.00712095095
P2120	5e-06	WAY-299860	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.120548371056	-0.285667620975	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.5	0.25	0	False	0.456632598687	0.391302746366	-0.446081001426	0.0647036547019	-0.361849501158	-0.255443996308	0.955755911154
P2141	5e-06	WAY-300424	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.160197853479	-0.175833631525	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.25	0.75	0	False	0.646905644325	0.101887779092	0.146842582299	-0.25053036643	0.199507562676	0.7481379262	1.02244292847
P2152	5e-06	WAY-300678	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0763478024222	0.0109592426483	0	False	0.25	0.5	0	False	0.5	0.75	0	False	0.25	0.25	0	False	0.244519443637	0.910871178886	-0.344920744052	-0.531156818392	-0.78194716238	0.0895018853652	0.90732731935
P2183	5e-06	WAY-310445	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.220350274535	-0.158146587785	0	False	0	0.75	0	False	0.25	0.75	0	False	0	0.75	0	False	0.935569799751	-0.506893312669	-1.18456919816	0.112219971103	0.364951843128	0.349122208808	1.0435390916
P2193	5e-06	WAY-311103	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.183057558288	-0.160536075437	0	False	0.5	0.5	0	False	0.75	0.5	0	False	0.5	0.5	0	False	0.756606588463	0.630241651514	0.00270170312969	0.689344317493	0.115695135178	0.0164469594102	1.01501076939
P2215	5e-06	WAY-311707	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0624636377241	0.0516305874613	0.25	False	0.25	0.5	0	False	0.25	0.75	0	False	0.25	0.5	0	False	0.177891025262	-0.880935018475	-0.978776078741	0.0201293193053	-0.200354563411	-0.158960221202	0.975180885204
P2218	5e-06	WAY-311788	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.163402215211	-0.0830254485399	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0	0.75	0	False	-0.906011742617	-0.559325293227	-1.00346118092	1.68843874912	0.392448435571	0.79622235332	1.04643760589
P2224	5e-06	WAY-312084	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0247050595717	-0.0501226407997	0	False	0.5	0.5	0	False	0.75	1	0	False	0.25	0.25	0	False	-0.00330780067269	2.36277385411	0.574599361025	-0.175467171447	-0.955696370905	-0.519159434413	0.883430937097
P2225	5e-06	WAY-312090	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.152611001828	0.077750038735	0	False	0	1	0	False	0	1	0	False	0	1	0	False	0.610497265646	-1.0804487025	-0.742343621645	-1.41544120105	0.504421186435	0.737938718979	1.05161258166
P2282	5e-06	WAY-323966	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	1.16002049602	0.384447688822	0.75	True	0.25	0	0	False	0.25	0	0	False	0.25	0	0	False	-5.68866170522	26.8867271798	50.0934321891	-3.2445025887	-6.48960493657	-22.6840751764	0.234673733467
P2294	5e-06	WAY-324065	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.205529214439	-0.392097567763	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.864445334267	0.379798452991	-0.0416808374058	1.49139884698	0.518016802805	-0.0972161795036	1.05788487172
P2310	5e-06	WAY-324216	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.00546025393643	-0.00883511351173	0	False	0.25	0.75	0	False	0.5	0.75	0	False	0.25	0.5	0	False	-0.0956612831684	0.74919919725	-0.40771455222	0.126595944712	0.227224765844	-0.261390502287	1.0172667737
P2332	5e-06	WAY-324572	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0749087418064	0.113594988896	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0	0.75	0	False	-0.481342322624	-1.1625667561	-1.53396813475	0.394030886682	0.303511669338	0.229021604508	1.036450644
P2337	5e-06	WAY-324653	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.00998255452746	0.281608466896	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.25	0.75	0	False	-0.169769443478	0.0539328547987	0.565836492872	-1.24226357255	0.19834202671	0.278637032222	1.02329064336
P2355	5e-06	WAY-324866	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0531289523533	0.0166818785682	0	False	0	0.25	0	False	0.25	0.25	0	False	0	0.25	0	False	-0.376823760985	-0.629998801718	-0.682226104101	0.608275049276	0.0370610987271	-0.985416431632	1.00582292998
P2365	5e-06	WAY-325006	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.121293519497	-0.0874857773475	0	False	0.5	0.5	0	False	0.5	1	0	False	0.25	0.25	0	False	0.460208475463	0.0860191953912	-0.0866767148479	-0.448199357993	0.25117720242	-0.122958873253	1.0276234366
P2380	5e-06	WAY-325354	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.114823628484	0.0322795465494	0	False	0.5	0.25	0	False	0.5	0.5	0	False	0.5	0.25	0	False	-0.67288901101	0.405150860828	-0.662866284528	0.57254956959	0.00636982236998	-1.33688733236	1.00251034593
P2388	5e-06	WAY-325415	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0441448804855	-0.0354199916723	0	False	0.25	1	0	False	0.5	1	0	False	0	1	0	False	0.0899815364352	0.42450738189	-0.496448306184	-0.495557243092	0.239347990166	0.20996334466	1.03024028486
P2412	5e-06	WAY-325606	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.103244482893	-0.0429706632632	0	False	0.25	0.75	0	False	0.75	0.75	0	False	0.25	0.5	0	False	-0.617322099091	0.12954205026	0.280879053939	1.70065369417	-0.691537544364	0.844855232923	0.927118678026
P2422	5e-06	WAY-325680	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0190225727128	-0.0295175414034	0	False	0.75	0.25	0	False	0.75	0.75	0	False	0.5	0.25	0	False	-0.213151391681	3.05532329037	0.0658921936754	0.390290538157	-0.752490542553	-0.360322130728	0.912432422918
P2456	5e-06	WAY-326147	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0890861706402	-0.0329618612055	0	False	0.25	1	0	False	0.75	1	0	False	0	0.75	0	False	0.305649324008	-0.453704349531	-0.376450253717	-0.0605182929106	1.38555385508	0.720827841927	1.16015831932
P2457	5e-06	WAY-326166	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.228522077985	-0.376112064185	0	False	0.5	0.5	0	False	0.5	0.5	0	False	0.25	0.5	0	False	0.974785290994	0.180180759915	-0.654307006037	0.582682888615	0.14035947937	-0.47740559962	1.01263475458
P2464	5e-06	WAY-326275	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0724137639126	-0.16716192924	0	False	0.75	0.75	0	False	0.75	0.75	0	False	0.5	0.75	0	False	0.225640471123	2.73788462747	1.3525272334	-0.104447430408	0.260531426178	0.663124045376	1.02513612532
P2502	5e-06	WAY-326820	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.103663452902	0.114229820606	0	False	0.5	0.25	0	False	0.5	0.25	0	False	0.5	0.25	0	False	-0.619332685224	0.160243351957	0.0703356703287	-0.144178212499	-0.0201458383273	-1.35132836671	1.0027395108
P2523	5e-06	WAY-327360	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.177350181672	-0.251642386861	0	False	0.5	0.25	0	False	0.5	0.5	0	False	0.5	0.25	0	False	0.729217581974	1.28479784613	0.0517094507672	0.980259393994	-0.39661541491	-0.462206322331	0.960594897519
P2524	5e-06	WAY-327362	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.161599515583	0.170840960391	0	False	0.5	0.5	0	False	0.5	0.5	0	False	0.25	0.5	0	False	-0.897360806274	-0.662136081431	-0.16512867552	-0.140062497527	-0.270225978107	-0.584827999283	0.966761940723
P2527	5e-06	WAY-327366	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0462981089565	-0.0545425962618	0	False	0.25	0.5	0	False	0.25	0.75	0	False	0	0.5	0	False	0.100314618082	-0.688486469594	-0.32975154383	1.18337200679	0.293455003441	-0.405711477328	1.03420820823
P2565	5e-06	WAY-328133	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.147871850583	0.0442701881517	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.587754655	-0.267223301757	-0.564261619062	-1.17208506164	0.146128501262	1.25587225134	1.01903172195
P2568	5e-06	WAY-328148	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0435812941517	0.124127726334	0.25	False	0.25	0.75	0	False	0.5	0.75	0.25	False	0.25	0.5	0	False	-0.331005710062	-0.15140278751	0.0465163918232	0.709905390091	0.21589359934	0.835918483312	1.02413196785
P2589	5e-06	WAY-329606	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.16871334654	0.0697571406255	0	False	0	0.75	0	False	0.25	0.75	0	False	0	0.75	0	False	-0.931499216151	0.30723543946	-1.01218209901	0.828245136613	0.196859210107	0.659976403981	1.02475704142
P2601	5e-06	WAY-330022	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.114743792192	0.057647215807	0	False	0.25	1	0	False	0.5	1	0	False	0	1	0	False	-0.672505886354	-0.115100096682	-0.197534733366	0.818403752354	0.375937255628	0.12476274485	1.0414172231
P2616	5e-06	WAY-331603	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0449615081176	-0.0133327971851	0	False	0.5	0.5	0	False	0.5	0.5	0	False	0.25	0.5	0	False	-0.337629189081	0.0569468291913	0.292375057328	0.425166436821	0.330102706986	-0.626967553886	1.04151181786
P2662	5e-06	WAY-332005	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0200247018024	-0.023828074413	0	False	0.5	0.5	0	False	0.5	0.5	0	False	0.25	0.25	0	False	-0.0257682685782	0.778983420608	-0.0680598048089	0.154060157044	-0.0705697976765	-0.984899848019	0.990899232483
P2671	5e-06	WAY-332023	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.11741661419	-0.0126361875891	0	False	0	0.75	0	False	0.25	0.75	0	False	0	0.25	0	False	0.441603678242	-0.407893595099	-0.902105459016	-0.927927842113	0.10473860679	0.15251583234	1.01378690319
P2673	5e-06	WAY-332025	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0323452705029	0.0589353078003	0	False	0.25	1	0	False	0.25	1	0	False	0.25	0.5	0	False	-0.277085398626	-0.0769856221797	-0.700278910484	-0.0501816735978	-0.0419860230143	0.544707756187	0.99489900032
P2686	5e-06	WAY-332038	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.089481914671	0.0920805126753	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.75	0	False	-0.551277207422	0.0025404772711	0.313916742951	0.0380728969843	-0.155015957652	0.238440139437	0.980357554546
P2720	5e-06	WAY-332080	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.083228643728	-0.1198739333	0	False	0	1	0	False	0	1	0	False	0	0.5	0	False	0.277539764504	-0.991037158263	-0.867708328987	-0.736940709756	0.880305338888	0.211534976037	1.09260409976
P2745	5e-06	WAY-345171	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.124905380398	0.175550698699	0.25	False	0	0.25	0	False	0.5	0.25	0	False	0	0.25	0	False	-0.721270112726	0.698989926448	-1.17156579095	-0.14853632016	0.467709195093	-0.957328033821	1.05856008253
P2747	5e-06	WAY-345458	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0479910848499	-0.0105343354273	0	False	0.25	1	0	False	0.25	1	0	False	0.25	0.75	0	False	0.108439003565	0.497362808985	-0.15989807194	-0.516601562548	-0.115836806938	0.131080023237	0.985885885341
P2785	5e-06	WAY-359176	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0814481137771	0.017371968599	0	False	0	0.75	0	False	0.5	0.75	0	False	0	0.75	0	False	-0.512723973666	0.263074157286	-0.766738521534	1.09363041288	0.204536347169	0.467378485558	1.02567420306
P2791	5e-06	WAY-359461	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.156513511872	-0.0607552976216	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.25	0.5	0	False	0.62922493689	1.05041576218	1.49694034787	-0.909889022677	-0.462203804137	0.694557907255	0.950379979756
P2803	5e-06	WAY-381665	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0405791309346	0.0558329369801	0	False	0	0.25	0	False	0.25	0.5	0	False	0	0	0	False	-0.316598693781	-1.54375383918	-1.32356043507	0.0562851822968	-0.0505412802583	-0.712872024699	0.989308279913
P2856	5e-06	WAY-605849	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.116823926256	-0.13438869331	0	False	0	0.75	0	False	0.25	1	0	False	0	0	0	False	0.438759440904	-0.245759502527	-0.524936510047	-0.523579667849	0.228998120355	-0.473523871508	1.02700079283
P2884	5e-06	WAY-607152	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0983622988084	0.150644771775	0.25	False	0	1	0	False	0.25	1	0	False	0	0.75	0	False	0.350164335313	0.329590079033	1.40572876112	-1.34098168208	-0.0901597261463	1.08323622383	0.992027802889
P2927	5e-06	WAY-620048	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.395517365317	-0.285572631717	0	False	0.25	0.5	0	False	0.25	0.5	0	False	0	0.5	0	False	1.77617537192	-0.258700976625	-0.496946114751	-0.592308027048	0.147853186452	-0.160313400468	1.00998865435
P2930	5e-06	WAY-620097	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.169467014714	-0.338688499153	0	False	0.5	0.25	0	False	0.5	0.5	0	False	0	0	0	False	0.691387222164	0.903299536731	-0.741339835345	1.54737604816	0.0279182438596	-0.682774990217	1.00674709253
P2944	5e-06	WAY-620407	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.101262411584	-0.150168228711	0	False	0.25	0.5	0	False	0.25	0.5	0	False	0	0.25	0	False	0.364081623932	0.631406530838	-0.826937972903	1.00157540158	-0.0807846719647	-0.875751203941	0.996359015596
P2958	5e-06	WAY-620929	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.142653152037	-0.00541287481955	0	False	0	1	0	False	0.25	1	0	False	0	1	0	False	0.562710755156	0.0969385807419	-0.290036059753	-0.535038741427	0.535152155001	0.64638426952	1.06562561116
P2963	5e-06	WAY-621089	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0103208525485	0.0619658235326	0	False	0.25	0.5	0	False	0.25	0.5	0	False	0.25	0.5	0	False	-0.0723358613719	-0.884147200703	-1.35585743342	-0.429887511078	0.371696570073	-0.543430024279	1.04059102479
P2991	5e-06	WAY-622134	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0396662841496	0.0135711967875	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.5	0	False	0.0684892971186	0.302639494778	-0.512435130436	0.238836546934	-0.0764700828682	0.446630704049	0.998054028011
P3000	5e-06	WAY-636782	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0351446476291	0.133956186784	0	False	0	1	0	False	0	1	0	False	0	1	0	False	0.0467905131889	-0.375055265838	-0.440529869404	-1.22513608161	0.527983996194	1.11315375254	1.0674513425
P3013	5e-06	WAY-637475	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0389205624484	0.0932447408397	0	False	0	0.5	0	False	0	0.5	0	False	0	0.25	0	False	-0.308639425261	0.773892585224	-0.912237709056	-0.44489231698	-0.491597769739	-1.19233778941	0.946421007907
P3022	5e-06	WAY-637686	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0697635686185	-0.187543041414	0	False	0	0.25	0	False	0.25	0.25	0	False	0	0	0	False	0.212922506112	0.601351148965	-0.828796295151	0.547377412288	0.0991508276256	-1.1292635615	1.01067739682
P3027	5e-06	WAY-638088	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.287292449231	-0.282143109076	0	False	0	0.5	0	False	0	0.5	0	False	0	0.25	0	False	1.25681715741	-0.0526223703051	-1.62968337272	0.0144362115449	0.685849218646	-0.643853551963	1.07950376844
P3092	5e-06	WAY-639889	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0439214933708	-0.0200126703043	0	False	0.25	1	0	False	0.25	1	0	False	0	0.75	0	False	-0.332638284754	-0.535393315783	-0.701975937691	0.50012969139	0.711569907693	0.44221512115	1.0897720094
P3094	5e-06	WAY-639917	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0839326818327	0.063813518949	0	False	0.75	0.75	0	False	0.75	1	0	False	0.5	0.5	0	False	0.280918357773	0.0861399474679	0.238494078467	0.417594077833	-0.309585495072	0.250657627882	0.964077763344
P3097	5e-06	WAY-640071	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.162463305668	-0.105867078679	0	False	0.25	0.75	0	False	0.5	0.75	0	False	0.25	0.75	0	False	0.65777727395	-0.125275071417	-0.804643662918	-0.220965383474	0.389473513063	0.322463059999	1.0290030973
P3105	5e-06	WAY-640414	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.105477222212	0.169985429926	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.75	0	False	-0.628036743631	-0.77614466901	0.146443133348	-0.502379412655	-0.0209696169507	0.427463729238	0.998754694312
P3116	5e-06	WAY-640878	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.119978069662	-0.0366618372525	0	False	0	0.25	0	False	0.25	0.5	0	False	0	0.25	0	False	0.453895791633	-0.289321023512	0.0882348216851	-0.400381051676	0.651233831145	-0.77864269444	1.07168938443
P3146	5e-06	WAY-656903	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.273481582819	-0.398536705836	0	False	0.5	0.75	0	False	0.5	0.75	0	False	0.25	0.75	0	False	1.1905404886	-0.0705699421651	-0.889249015699	0.604112210633	0.38010139267	0.269935021118	1.03585114512
P3150	5e-06	WAY-657095	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.136590656608	-0.0676512759185	0	False	0	0.75	0	False	0.25	0.75	0	False	0	0.75	0	False	0.533617576659	-0.0860449108147	-0.576267077867	-0.589717787644	-0.254767048335	1.04147345096	0.96742407877
P3160	5e-06	WAY-657592	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.000959176087806	0.132724750519	0	False	0	0.5	0	False	0	1	0	False	0	0.5	0	False	-0.126467347392	-1.22644247154	-1.48881919671	-0.568708093534	0.490801958458	0.458674076947	1.05771213189
P3173	5e-06	WAY-658674	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0779730135875	0.0457934982666	0	False	0	1	0	False	0	1	0	False	0	0.75	0	False	-0.496047390353	-1.00613162688	-0.542776190194	-0.675823033742	0.155917274061	0.520548149304	1.01660454678
P3180	5e-06	WAY-658979	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-1.07957679311	-0.947586615078	0	False	0	1	0	False	0	1	0	False	0	1	0	False	5.05889339923	-0.347473655992	-0.154051647344	-0.134122521657	0.330336689423	0.676727938285	1.0416971111
P3189	5e-06	WAY-659677	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.0622518083259	-0.0367952655476	0	False	0.25	0.5	0	False	0.25	0.5	0	False	0.25	0.5	0	False	0.176874481734	-0.101246598936	-1.30694789163	0.000362186655693	-0.0481534722789	-0.200736387677	0.992660013324
P3190	5e-06	WAY-659694	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.124935426605	0.20691206253	0	False	0.5	0.5	0	False	0.5	0.75	0	False	0.25	0.25	0	False	-0.721414300818	0.619213791646	0.0606842347201	-0.620829647051	0.416444391537	-0.475929099703	1.05224809255
P3196	5e-06	WAY-660211	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.0113345857683	0.111628833236	0	False	0	1	0	False	0	1	0	False	0	1	0	False	-0.176257677026	-0.52377116607	-0.753151477829	-0.826654320301	0.943267722201	0.236155221883	1.09517335183
P3229	5e-06	WYE-175761	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.186507706566	-0.255609646399	0	False	0.25	0.5	0	False	0.25	0.75	0	False	0.25	0.25	0	False	-1.01689218651	-0.292914103551	-0.442215572098	1.62760129711	0.375417602464	-0.509836371986	1.04665123959
P3231	5e-06	WYE-175779	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.110408171159	0.087615849221	0	False	0	0.75	0	False	0	0.75	0	False	0	0.75	0	False	-0.65169976813	-0.425973015189	-1.51759094928	0.610983211483	0.275094647946	0.2384839437	1.03497690913
S0222	5e-06	Lvguidingan	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.253854478733	-0.34262511177	0	False	0	0.25	0	False	0.25	0.25	0	False	0	0.25	0	False	1.09635240232	0.607300219666	-0.404757356014	-0.140396607015	0.589654679818	-1.64490992398	1.06619576093
S0285	5e-06	Bay 41-4109 racemate	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	0.00258177706689	0.0478385385464	0	False	0.25	0.75	0	False	0.25	0.75	0	False	0.25	0.75	0	False	-0.134254012218	-0.155743382884	-0.198909672572	-0.194571845231	0.0259085294524	0.730285474003	1.00592122361
S0287	5e-06	P7C3-A20	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.125764290452	-0.112987488993	0	False	0.25	0.25	0	False	0.25	0.5	0	False	0	0.25	0	False	0.481663161728	0.585215344535	-1.14514397864	0.598051087262	-0.440805275147	-0.678323316649	0.956216047588
S0779	5e-06	Pirenperone	4	4	PD-SC5-01,PD-SC5-02,PD-SC5-03,PD-SC5-04	True	-0.150799445464	-0.225846417327	0	False	0.75	0.5	0	False	0.75	0.75	0	False	0.25	0.25	0	False	0.6018038269	1.4480684394	-0.162100772783	0.464614959571	0.0119409142517	-0.490414931948	1.00156639443
S1004	5e-06	Veliparib	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.0542983007568	-0.218514856251	0	False	0	0.75	0	False	0.25	0.75	0	False	0	0.5	0	False	0.138706565883	1.26457900746	-0.656796279373	0.908518407784	-0.34832770911	0.588435384025	0.956265545489
S1008	5e-06	Selumetinib	4	4	PD-SC1-01,PD-SC1-02,PD-SC1-03,PD-SC1-04	True	-0.0249046296528	-0.0768681957161	0	False	0.75	0.5	0	False	0.75	0.75	0	False	0.5	0.5	0	False	-0.00235008811699	1.40210104048	0.7914175669	0.536218982647	-0.267053588571	0.53110606413	0.968158626928
