Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
Ziram	DNA Damage Recognition in GG-NER	37	0.00630448448027684	Down	0.00980943377746325	0.25565231845549
Ziram	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	75	0.00234446008951259	Down	0.00990145487351422	0.25565231845549
Ziram	tRNA processing	122	0.0116380187452229	Down	0.0104626346776873	0.259729387850184
Ziram	tRNA processing in the mitochondrion	22	0.200238179030164	Down	0.0104642357012757	0.259729387850184
Ziram	PERK regulates gene expression	29	0.00826055808921353	Up	0.0105540830618487	0.259729387850184
Ziram	Budding and maturation of HIV virion	26	0.0509502502227278	Down	0.0122259776024224	0.29624484190485
Ziram	RHO GTPases Activate ROCKs	17	-0.00346990091949053	Down	0.0125908033728025	0.300462353214606
Ziram	Regulation of HSF1-mediated heat shock response	74	0.0300610102528936	Up	0.0128052801540102	0.301019645411433
Ziram	Sealing of the nuclear envelope (NE) by ESCRT-III	25	0.107884555446804	Down	0.0131805596425384	0.305285021132323
Ziram	Rab regulation of trafficking	117	0.00903266945928224	Down	0.0134825562467381	0.30648568266079
Ziram	Cell-Cell communication	252	1.55545861881672e-05	Down	0.0140157618440668	0.30648568266079
Ziram	Glycogen metabolism	24	0.0045239741983099	Down	0.0141128460973642	0.30648568266079
Ziram	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	14	-0.0197173831866031	Down	0.0141988687484679	0.30648568266079
Ziram	Glycogen breakdown (glycogenolysis)	15	-0.0115009844023143	Down	0.0144131678717322	0.30648568266079
Ziram	Cell recruitment (pro-inflammatory response)	15	-0.0379906069927579	Up	0.0145945563171805	0.30648568266079
Ziram	Purinergic signaling in leishmaniasis infection	15	-0.0379906069927579	Up	0.0145945563171805	0.30648568266079
Ziram	Regulation of CDH1 posttranslational processing and trafficking to plasma membrane	31	0.0211454967677055	Down	0.0151314927879753	0.312920984054503
Ziram	RHO GTPases activate PKNs	29	0.00749721713800693	Down	0.015353998138728	0.312920984054503
Ziram	Neutrophil degranulation	356	0.00822300587725016	Down	0.0154970392103182	0.312920984054503
Ziram	TBC/RABGAPs	43	0.00302181405576502	Down	0.0162089035091938	0.316064870241262
Ziram	Beta-catenin phosphorylation cascade	17	0.00541140789614566	Down	0.0166866717656184	0.316064870241262
Ziram	APC truncation mutants have impaired AXIN binding	14	-0.0107314022996883	Down	0.0174287946265482	0.316064870241262
Ziram	AXIN missense mutants destabilize the destruction complex	14	-0.0107314022996883	Down	0.0174287946265482	0.316064870241262
Ziram	Signaling by AMER1 mutants	14	-0.0107314022996883	Down	0.0174287946265482	0.316064870241262
Ziram	Signaling by APC mutants	14	-0.0107314022996883	Down	0.0174287946265482	0.316064870241262
Ziram	Signaling by AXIN mutants	14	-0.0107314022996883	Down	0.0174287946265482	0.316064870241262
Ziram	Truncations of AMER1 destabilize the destruction complex	14	-0.0107314022996883	Down	0.0174287946265482	0.316064870241262
Ziram	Endosomal Sorting Complex Required For Transport (ESCRT)	29	0.0568272497771351	Down	0.017458821403803	0.316064870241262
Ziram	Chaperonin-mediated protein folding	80	0.0130827886365437	Down	0.0183034408385698	0.32516475809035
Ziram	Assembly and cell surface presentation of NMDA receptors	36	0.016433602245721	Down	0.0184013036305918	0.32516475809035
Ziram	G beta:gamma signalling through CDC42	17	0.00632652894109459	Down	0.0185808433194486	0.32516475809035
Ziram	Regulation of CDH1 Expression and Function	133	0.00230554127955496	Down	0.0190881459731643	0.326780759866672
Ziram	Regulation of Expression and Function of Type I Classical Cadherins	133	0.00230554127955496	Down	0.0190881459731643	0.326780759866672
Ziram	The NLRP3 inflammasome	12	-0.0429298119812792	Up	0.0203350435060427	0.340512787322153
Ziram	RAB geranylgeranylation	60	0.0234294691332091	Down	0.0205069214795088	0.340512787322153
Ziram	EPHB-mediated forward signaling	40	-0.00185318489752659	Down	0.0206610302099765	0.340512787322153
Ziram	Protein folding	86	0.0192652617060154	Down	0.0207550651320169	0.340512787322153
Ziram	Calnexin/calreticulin cycle	24	0.0107137039257173	Down	0.021118269332348	0.34289973400462
Ziram	Formation of TC-NER Pre-Incision Complex	49	0.0264392851192865	Down	0.0213928520368952	0.343813693450101
Ziram	Post NMDA receptor activation events	69	0.0135727195060276	Down	0.0221011482870899	0.345976616007141
Ziram	Hedgehog 'off' state	95	0.0138094676440278	Down	0.0222465744165798	0.345976616007141
Ziram	Other semaphorin interactions	16	0.0236477391635433	Up	0.0224427184270629	0.345976616007141
Ziram	Neddylation	223	0.00627061828532955	Down	0.022623226443953	0.345976616007141
Ziram	Mitochondrial mRNA modification	24	0.129602068502516	Down	0.0226257723484035	0.345976616007141
Ziram	PD-L1(CD274) glycosylation and translocation to plasma membrane	18	0.0893506054563185	Down	0.0232190652853101	0.347816891036882
Ziram	Suppression of phagosomal maturation	13	0.00166563572548241	Down	0.0233024029379667	0.347816891036882
Ziram	SARS-CoV Infections	370	0.0030436389903097	Down	0.0237036421723494	0.347816891036882
Ziram	Kinesins	54	0.00603047505520392	Down	0.0242828345810513	0.347816891036882
Ziram	Synthesis of substrates in N-glycan biosythesis	60	0.0161460963284669	Down	0.0245909619496336	0.347816891036882
Ziram	Formation of RNA Pol II elongation complex	55	-0.00405814283205087	Down	0.0246887912779371	0.347816891036882
Ziram	RNA Polymerase II Transcription Elongation	55	-0.00405814283205087	Down	0.0246887912779371	0.347816891036882
Ziram	ER Quality Control Compartment (ERQC)	19	-0.00423646264846092	Down	0.0249514429934662	0.347816891036882
Ziram	SARS-CoV-1 Infection	125	0.0402938696643202	Down	0.0250467258121361	0.347816891036882
Ziram	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	14	0.10268510390487	Down	0.0252358227246873	0.347816891036882
Ziram	Transport of connexons to the plasma membrane	14	0.10268510390487	Down	0.0252358227246873	0.347816891036882
Ziram	Mitochondrial RNA degradation	25	0.144521230367601	Down	0.0254533851541937	0.347816891036882
Ziram	Citric acid cycle (TCA cycle)	32	0.0460459923724909	Down	0.0258696773998066	0.347816891036882
Ziram	Antimicrobial mechanism of IFN-stimulated genes	197	0.0244405100958175	Down	0.026041523852865	0.347816891036882
Ziram	Apoptosis	141	-0.000292302909093086	Down	0.0262208719779006	0.347816891036882
Ziram	Processing of SMDT1	15	-0.010515082598502	Down	0.0262794984338978	0.347816891036882
