Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
Methylmercury	NFE2L2 regulating anti-oxidant/detoxification enzymes	17	0.0652290448742442	Up	0.000199595507303279	0.305098882188175
Methylmercury	Nuclear events mediated by NFE2L2	78	0.0205807535053954	Up	0.00099779444870887	0.305098882188175
Methylmercury	KEAP1-NFE2L2 pathway	104	0.0109134399120699	Up	0.00129681901753517	0.305098882188175
Methylmercury	Interconversion of nucleotide di- and triphosphates	30	0.00790642583843203	Up	0.00151528228505215	0.305098882188175
Methylmercury	mRNA Polyadenylation	125	0.0339390786494893	Up	0.00188539612419437	0.305098882188175
Methylmercury	DNA strand elongation	32	0.0618780016804521	Up	0.00195123868447847	0.305098882188175
Methylmercury	Mitotic G1 phase and G1/S transition	136	0.0388951885412789	Up	0.00244385926897966	0.305098882188175
Methylmercury	Unwinding of DNA	12	0.0788831166948106	Up	0.00263810676498084	0.305098882188175
Methylmercury	Activation of ATR in response to replication stress	36	0.104960215206907	Up	0.00290084267682189	0.305098882188175
Methylmercury	G1/S Transition	119	0.0560120649511635	Up	0.00298598531053416	0.305098882188175
Methylmercury	Dengue Virus-Host Interactions	212	0.00573480721735931	Up	0.00364624982274903	0.305098882188175
Methylmercury	Activation of the pre-replicative complex	32	0.0999896608378505	Up	0.00382382337418193	0.305098882188175
Methylmercury	DNA Double-Strand Break Repair	166	0.0216985972766461	Up	0.00402868170510295	0.305098882188175
Methylmercury	mRNA 3'-end processing	148	0.036161492336509	Up	0.00404906666626623	0.305098882188175
Methylmercury	S Phase	149	0.0460583445816551	Up	0.00459117991771935	0.305098882188175
Methylmercury	Homology Directed Repair	101	0.0346881247003696	Up	0.00459264174045284	0.305098882188175
Methylmercury	G2/M Checkpoints	118	0.0542063980046059	Up	0.00513548261005261	0.305098882188175
Methylmercury	Transcriptional regulation by RUNX2	92	0.00700132787792383	Up	0.00545867843653923	0.305098882188175
Methylmercury	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	95	0.0380062128510871	Up	0.00548911008568654	0.305098882188175
Methylmercury	G1/S-Specific Transcription	29	0.101853591388945	Up	0.00560335368865843	0.305098882188175
Methylmercury	DNA Replication	123	0.0556695137464345	Up	0.00565949569475478	0.305098882188175
Methylmercury	HDR through Single Strand Annealing (SSA)	37	0.0596059789246034	Up	0.00567655970615188	0.305098882188175
Methylmercury	Transport to the Golgi and subsequent modification	165	0.00273193991446524	Down	0.00582338717693902	0.305098882188175
Methylmercury	Synthesis of DNA	107	0.0644323106065381	Up	0.00638851996190157	0.305098882188175
Methylmercury	Diseases of DNA repair	50	0.0655476263490598	Up	0.00661583473803997	0.305098882188175
Methylmercury	Translesion synthesis by REV1	15	0.0485393003675555	Up	0.00669649348863157	0.305098882188175
Methylmercury	G0 and Early G1	27	0.117165577921113	Up	0.00687741450053786	0.305098882188175
Methylmercury	Processing of Capped Intron-Containing Pre-mRNA	283	0.025933474753308	Up	0.00687761221316142	0.305098882188175
Methylmercury	Meiotic recombination	25	0.0425808965343961	Up	0.00747876235585431	0.305098882188175
Methylmercury	DNA Replication Pre-Initiation	88	0.0538273633690708	Up	0.00754814086027293	0.305098882188175
Methylmercury	Translesion synthesis by POLI	16	0.0503695120334156	Up	0.00755772000491328	0.305098882188175
Methylmercury	mRNA Splicing - Major Pathway	199	0.0292031491007829	Up	0.00762172944844318	0.305098882188175
Methylmercury	Homologous DNA Pairing and Strand Exchange	42	0.102703793518351	Up	0.00774098368767229	0.305098882188175
Methylmercury	Cell Cycle Checkpoints	249	0.050772818756874	Up	0.00797170898170036	0.305098882188175
Methylmercury	Translesion synthesis by POLK	16	0.0416960877845374	Up	0.00799751460411711	0.305098882188175
Methylmercury	Processing of DNA double-strand break ends	60	0.0427706825379003	Up	0.0081763297118427	0.305098882188175
Methylmercury	HDR through Homologous Recombination (HRR)	65	0.0701425506063886	Up	0.00834830401958794	0.305098882188175
Methylmercury	mRNA Splicing	207	0.0294774613690422	Up	0.00841441287323492	0.305098882188175
Methylmercury	Impaired BRCA2 binding to RAD51	34	0.104487413400265	Up	0.00858754369388706	0.305098882188175
Methylmercury	Glutathione synthesis and recycling	11	0.0450041262981503	Up	0.00877778298991371	0.305098882188175
Methylmercury	Presynaptic phase of homologous DNA pairing and strand exchange	39	0.104766824367606	Up	0.00903839408034457	0.305098882188175
Methylmercury	Resolution of D-loop Structures through Holliday Junction Intermediates	33	0.084773536282513	Up	0.00925171892806202	0.305098882188175
Methylmercury	Sema4D induced cell migration and growth-cone collapse	18	0.00976654997905252	Down	0.00945394212374066	0.305098882188175
Methylmercury	Lanosterol biosynthesis	13	0.019669639667352	Up	0.00954057916927725	0.305098882188175
Methylmercury	Cholesterol biosynthesis	26	0.0288084082609794	Up	0.00959187263629517	0.305098882188175
Methylmercury	Lagging Strand Synthesis	20	0.0557124827488132	Up	0.00964978719411991	0.305098882188175
Methylmercury	Resolution of D-Loop Structures	34	0.083313477444615	Up	0.00974776575041305	0.305098882188175
Methylmercury	Cell Cycle, Mitotic	474	0.0285116742743345	Up	0.00997009942886262	0.305098882188175
Methylmercury	ATF6 (ATF6-alpha) activates chaperone genes	10	0.000790430790028681	Up	0.0101180941277921	0.305098882188175
Methylmercury	ER to Golgi Anterograde Transport	138	0.0017022676859279	Down	0.0101309249199507	0.305098882188175
Methylmercury	Processing of Intronless Pre-mRNAs	20	0.00186607448676124	Up	0.0101671912273016	0.305098882188175
Methylmercury	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	27	0.116029955312169	Up	0.0106986273572168	0.305098882188175
Methylmercury	Defective homologous recombination repair (HRR) due to BRCA2 loss of function	40	0.113501035827394	Up	0.0107780449672202	0.305098882188175
Methylmercury	Diseases of DNA Double-Strand Break Repair	40	0.113501035827394	Up	0.0107780449672202	0.305098882188175
Methylmercury	TP53 Regulates Transcription of Cell Cycle Genes	46	0.0310719205973757	Up	0.0112319096885101	0.305098882188175
Methylmercury	Switching of origins to a post-replicative state	78	0.0658226626948869	Up	0.0118451541520649	0.305098882188175
Methylmercury	APC/C-mediated degradation of cell cycle proteins	74	0.0686017839464335	Up	0.012930316773157	0.305098882188175
Methylmercury	Regulation of mitotic cell cycle	74	0.0686017839464335	Up	0.012930316773157	0.305098882188175
Methylmercury	Transcription of E2F targets under negative control by DREAM complex	19	0.1142140097339	Up	0.0129304044434564	0.305098882188175
Methylmercury	RHO GTPases Activate Formins	131	0.0161653547409003	Up	0.0129564503091545	0.305098882188175
Methylmercury	Glutathione conjugation	26	0.047187584692144	Up	0.0131100165733004	0.305098882188175
