Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
MPP	Paradoxical activation of RAF signaling by kinase inactive BRAF	38	0.00435629531011525	Up	0.0215018863969526	0.435200709253637
MPP	Signaling by moderate kinase activity BRAF mutants	38	0.00435629531011525	Up	0.0215018863969526	0.435200709253637
MPP	Signaling by RAS mutants	38	0.00435629531011525	Up	0.0215018863969526	0.435200709253637
MPP	Signaling downstream of RAS mutants	38	0.00435629531011525	Up	0.0215018863969526	0.435200709253637
MPP	Epigenetic regulation by WDR5-containing histone modifying complexes	99	0.0245556265871592	Up	0.0215096002750699	0.435200709253637
MPP	Circadian clock	104	-0.000192130064924843	Up	0.0216186174935479	0.435200709253637
MPP	Diseases of carbohydrate metabolism	30	0.0419663051301281	Down	0.0222277804438554	0.435200709253637
MPP	Regulation of TP53 Activity	154	0.0181338898149577	Up	0.0222683275797654	0.435200709253637
MPP	MAPK1/MAPK3 signaling	224	0.00221270898715635	Up	0.0226269808916858	0.435200709253637
MPP	Toll Like Receptor 4 (TLR4) Cascade	119	0.00131740233111505	Up	0.0226803580598459	0.435200709253637
MPP	RORA,B,C and NR1D1 (REV-ERBA) regulate gene expression	24	0.034312806053099	Up	0.0232647795355578	0.435200709253637
MPP	SARS-CoV Infections	370	0.00294581078291877	Up	0.023477366300419	0.435200709253637
MPP	ATF4 activates genes in response to endoplasmic reticulum  stress	24	-0.00685860744422069	Up	0.0238126618743125	0.435200709253637
MPP	Regulation of lipid metabolism by PPARalpha	104	0.00492564467034392	Up	0.0241047994779285	0.435200709253637
MPP	Negative regulation of MAPK pathway	42	0.000588284903576845	Up	0.0242373168812434	0.435200709253637
MPP	Signaling by ERBB4	46	-0.00645177507665561	Up	0.0244664557165776	0.435200709253637
MPP	B-WICH complex positively regulates rRNA expression	28	0.0112962718360282	Up	0.0246922128024898	0.435200709253637
MPP	ATP-dependent chromatin remodelers	125	0.00832003759388924	Up	0.0248273270700613	0.435200709253637
MPP	Signaling by TGF-beta Receptor Complex	88	0.0207294425066723	Up	0.0248512844198387	0.435200709253637
MPP	Glycogen synthesis	12	0.0225428703755471	Down	0.0251273110088177	0.435200709253637
MPP	MAP kinase activation	62	0.00459690985825031	Up	0.0252509188240414	0.435200709253637
MPP	Downregulation of TGF-beta receptor signaling	24	0.00425455238527163	Up	0.0255413616537445	0.435200709253637
MPP	Regulation of PTEN gene transcription	59	0.00381477236987148	Up	0.0268096192810279	0.435200709253637
MPP	Signaling by NOTCH1	72	-0.0044801089160185	Up	0.0274761134440573	0.435200709253637
