probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	mean_expression	contrast
ILMN_2047460	-0.240565689086596	11.0967069463375	-0.689720732209895	0.507822084519334	0.960643308800996	-5.77363077982688	DRAXIN	11.0967069463375	exposure_corrected
ILMN_1687445	2.07071893606437	0.872835787523984	2.22375776444817	0.0533381265164336	0.918143498815468	-3.98482883885322	DRC1	0.872835787523983	exposure_corrected
ILMN_1666631	-0.920825465826285	2.22034736474404	-0.54331516845182	0.60015464449621	0.978333637622465	-5.86398706296796	DRC3	2.22034736474404	exposure_corrected
ILMN_1712067	-0.24338243477169	6.58148749234772	-0.56445928882619	0.586279609687148	0.976314578827122	-5.85215839552914	DRC7	6.58148749234772	exposure_corrected
ILMN_1773210	-0.235954473163895	1.57629536389375	-0.151553346198043	0.882893599335043	1	-6.00383235421825	DRD1	1.57629536389375	exposure_corrected
ILMN_1675057	-0.320166116263679	6.21942722550355	-0.909123979557619	0.387063883346665	0.939933576949712	-5.60317928962398	DRD2	6.21942722550354	exposure_corrected
ILMN_1738251	0.0695676958652545	8.43771832805609	0.262681071299668	0.798731076721699	1	-5.97987203306677	DRD3	8.43771832805609	exposure_corrected
ILMN_2112915	-0.08211440494351	8.06108471665409	-0.43162698705575	0.676202949518979	0.992053249394892	-5.91939619776578	DRD4	8.0610847166541	exposure_corrected
ILMN_1689043	-0.553232240810078	1.06635260589904	-0.449920878395177	0.663445363780882	0.990363989631106	-5.91114597400037	DRD5	1.06635260589904	exposure_corrected
ILMN_1658259	0.0173140930571577	11.0533001849672	0.0770795430546249	0.940252480775928	1	-6.0127279736499	DRG1	11.0533001849672	exposure_corrected
ILMN_1810531	-0.24958493185976	7.50779709338946	-1.07588808969596	0.310067377994064	0.931234345545928	-5.4481814173926	DRG2	7.50779709338946	exposure_corrected
ILMN_1766178	1.30840363618297	0.853384239602446	1.49134306062373	0.170182453036549	0.918143498815468	-4.98324841039071	DRICH1	0.853384239602446	exposure_corrected
ILMN_1790410	-0.212031993932238	8.57376977179245	-0.690300107472443	0.507474668423856	0.960643308800996	-5.77323467353148	DROSHA	8.57376977179245	exposure_corrected
ILMN_1702329	-0.243240141463043	0.788007725213078	-0.229694154884722	0.823482543763753	1	-5.98831124607605	DRP2	0.788007725213078	exposure_corrected
ILMN_2402640	-1.3964872526579	1.98093491771553	-0.89225500793756	0.395565495194543	0.939933576949712	-5.61768605441266	DSC1	1.98093491771553	exposure_corrected
ILMN_1663119	-0.341968833711881	7.05004265389103	-1.50554636255455	0.166563286518545	0.918143498815468	-4.96568945457496	DSC2	7.05004265389103	exposure_corrected
ILMN_1765363	0.152816353043266	5.49262592345231	0.408535608389675	0.692462983762484	0.993367197035696	-5.92934154397001	DSC3	5.49262592345231	exposure_corrected
ILMN_1788759	-0.277621116568794	5.6374362659011	-1.08118663839058	0.307828513611517	0.931168448617707	-5.44292661361254	DSCAM	5.6374362659011	exposure_corrected
ILMN_2075962	0	0	0	1	1	-6.01583611048958	DSCAML1	0	exposure_corrected
ILMN_1776577	-0.8088132182957	6.75450557991466	-2.14360234198758	0.0607703980372679	0.918143498815468	-4.10082814612714	DSCC1	6.75450557991466	exposure_corrected
ILMN_1717099	0.227039756493259	8.5957669075058	0.8646723858542	0.409750114158339	0.940183602139928	-5.64092047843916	DSCR3	8.5957669075058	exposure_corrected
ILMN_1762876	1.17725406995302e-15	0.577480192307634	1.03272504737152e-15	0.999999999999999	1	-6.01583611048958	DSCR4	0.577480192307634	exposure_corrected
ILMN_1706498	0.288188007218526	6.82016081686004	0.533752459971658	0.606486738308752	0.979952845062654	-5.86919848572886	DSE	6.82016081686004	exposure_corrected
ILMN_2167915	-0.995058111202265	1.87325908324431	-0.772612338634819	0.459627996764005	0.948213107885132	-5.7139822258678	DSEL	1.87325908324431	exposure_corrected
ILMN_1794662	0.937435948029263	4.24860696490991	0.775773410330365	0.457851122352573	0.948152491940241	-5.71159055628926	DSG1	4.24860696490991	exposure_corrected
ILMN_3251672	-0.205167610280273	8.86246016051789	-0.7389018160112	0.478857698089116	0.952067118937271	-5.73895774011719	DSG2	8.86246016051789	exposure_corrected
ILMN_1655468	2.79364099933859	1.51514650756613	2.44938805281792	0.0368827073186416	0.839162106621879	-3.65375377570442	DSG3	1.51514650756613	exposure_corrected
ILMN_1812799	0.976307013350293	2.03236103431283	0.957657521610772	0.363337985873084	0.937975203828681	-5.56020911674377	DSG4	2.03236103431283	exposure_corrected
ILMN_1715905	-0.230935349037523	6.27907317475957	-0.665537955807532	0.522453146429883	0.965523939118283	-5.78989805717686	DSN1	6.27907317475957	exposure_corrected
ILMN_1655614	-0.77636159491637	4.91546845103785	-1.29255529407338	0.228471484941108	0.927278322123013	-5.21827037312293	DSP	4.91546845103785	exposure_corrected
ILMN_1694839	0.755706119954951	0.80470417167056	0.779093241921866	0.455989887360605	0.947728229774856	-5.70906966254276	DSPP	0.80470417167056	exposure_corrected
ILMN_2394276	-1.29848326722513	3.76083547494504	-0.932845795845923	0.375331312473265	0.939793642501308	-5.58240329646138	DST	3.76083547494504	exposure_corrected
ILMN_1706426	-0.221395418668694	12.2647963460879	-0.887862991091754	0.397800581591025	0.939933576949712	-5.62142623137236	DSTN	12.2647963460879	exposure_corrected
ILMN_2352023	-0.0882610656090416	8.64509137151404	-0.288031006784676	0.779868520518419	1	-5.97263105767917	DSTYK	8.64509137151404	exposure_corrected
ILMN_1774432	-0.100565381594744	10.6875691435412	-0.52804651608496	0.610281672985082	0.97995298096936	-5.87226686533191	DTD1	10.6875691435412	exposure_corrected
ILMN_1704238	0.236196896891424	6.15593583683494	0.639737371808344	0.538340255037865	0.969414240391885	-5.80667624577681	DTD2	6.15593583683494	exposure_corrected
ILMN_1765773	1.33598351687514	2.86028583233564	1.02299152698558	0.333112715809864	0.934889870675713	-5.49955716987364	DTHD1	2.86028583233564	exposure_corrected
ILMN_1779711	-0.412314177469646	5.26251150627854	-0.651941035542161	0.530790287940665	0.968186467253668	-5.79881489544518	DTL	5.26251150627854	exposure_corrected
ILMN_1730201	-0.068668177710774	8.94290629523218	-0.222945035265881	0.828573241240188	1	-5.98990035903795	DTNA	8.94290629523218	exposure_corrected
ILMN_1798819	0.500809312291362	5.75336803933683	1.24733269910753	0.243863171227394	0.927278322123013	-5.26868711438722	DTNB	5.75336803933683	exposure_corrected
ILMN_1783806	-0.194032688055317	7.29231871691013	-0.719617737831472	0.490087103971411	0.956760144323947	-5.75280494793765	DTNBP1	7.29231871691013	exposure_corrected
ILMN_1740861	-0.429231981963324	8.09546363363089	-1.62994907506631	0.137670191600302	0.918143498815468	-4.80803008420735	DTWD1	8.09546363363089	exposure_corrected
ILMN_2054554	-0.714145458840521	10.6284892350473	-2.53680140378231	0.0319616386960329	0.814528104946612	-3.52427203437381	DTWD2	10.6284892350473	exposure_corrected
ILMN_1689002	-0.201641849631371	7.01003069064932	-0.839290465896773	0.423113434372083	0.940693080461025	-5.66176084194107	DTX1	7.01003069064932	exposure_corrected
ILMN_2275098	-0.428262073716673	7.57547394672007	-1.40623569975077	0.193343972625723	0.91919708127338	-5.08640539407828	DTX2	7.57547394672007	exposure_corrected
ILMN_1658677	0.0256961552993618	8.29850782244132	0.145224245990784	0.887745272968457	1	-6.00481279067942	DTX3	8.29850782244132	exposure_corrected
ILMN_1784380	1.15963656554833	0.515936492594266	1.33832200711239	0.213729515040209	0.925389198154984	-5.16603973958061	DTX3L	0.515936492594266	exposure_corrected
ILMN_1653678	-0.735959807965909	1.36793158774421	-0.721514583289929	0.488975203500051	0.955929477353124	-5.75145721736747	DTX4	1.36793158774421	exposure_corrected
ILMN_2152768	-0.52336528482782	6.0479206863884	-1.36831301926363	0.204511813394068	0.923836042016533	-5.13117876602306	DTYMK	6.0479206863884	exposure_corrected
ILMN_1686463	-1.00177476856746	2.55020294505029	-0.638415139139126	0.539162060690331	0.969502709763336	-5.80751991373618	DUBR	2.55020294505029	exposure_corrected
ILMN_2404182	-2.16487684777337	2.15586291278446	-2.30469357545282	0.0467370509062351	0.887878243805619	-3.86673334665257	DUOX1	2.15586291278446	exposure_corrected
ILMN_1786335	0.678400877062132	0.551950310887419	0.742515428235492	0.476771908358781	0.952067118937271	-5.73632712088526	DUOX2	0.551950310887419	exposure_corrected
ILMN_1710622	1.11467428734346	0.278668571835865	1.48893320774535	0.170803325903849	0.918143498815468	-4.98621815315369	DUOXA1	0.278668571835865	exposure_corrected
ILMN_1791711	2.28487592553657	1.82398042269412	1.70412227117924	0.122674137748603	0.918143498815468	-4.71099039892924	DUOXA2	1.82398042269412	exposure_corrected
ILMN_1656225	-2.31768869752487	1.47732162048928	-1.63361367719843	0.136891906722547	0.918143498815468	-4.80328627419261	DUPD1	1.47732162048928	exposure_corrected
ILMN_1653342	-0.230090621565314	6.56731405273418	-0.453411909710163	0.661023634332466	0.990299868760894	-5.9095344705213	DUS1L	6.56731405273418	exposure_corrected
ILMN_1811650	-0.450411803475069	7.24189666262709	-2.02401293320233	0.0737541896542645	0.918143498815468	-4.27171150031764	DUS2	7.24189666262708	exposure_corrected
ILMN_1723235	0.209125228069547	7.26718018877269	0.573326900327929	0.580512913779579	0.975837742240167	-5.84707292834371	DUS3L	7.26718018877269	exposure_corrected
ILMN_1776858	-0.347859482229867	8.27478267313057	-1.24434292943462	0.244910256356641	0.927278322123013	-5.27197727921207	DUS4L	8.27478267313057	exposure_corrected
ILMN_1781285	-0.0950814517042949	11.5418357825622	-0.382024835677584	0.711337806415023	0.99792167420132	-5.94011067180172	DUSP1	11.5418357825622	exposure_corrected
ILMN_1759175	-0.0201765852486389	5.66320868256679	-0.0523401431125342	0.95940495713019	1	-6.01440268971672	DUSP10	5.66320868256679	exposure_corrected
ILMN_1740171	0.0552648470627553	8.22343152899499	0.131810981335098	0.898043521108252	1	-6.00675304613638	DUSP11	8.22343152899499	exposure_corrected
ILMN_1767892	-0.140677101922046	11.0012195474066	-0.663992033838421	0.5233970564138	0.965871355354728	-5.79092022869583	DUSP12	11.0012195474066	exposure_corrected
ILMN_1785592	-0.412014647812734	5.82860004969946	-1.00110920852674	0.343018024886539	0.935735759450422	-5.52022261087655	DUSP13	5.82860004969946	exposure_corrected
ILMN_1666546	0.110694539201123	8.78540447403611	0.463157825619823	0.654284989501612	0.988660217874804	-5.90497289528412	DUSP14	8.78540447403611	exposure_corrected
ILMN_2382471	-0.021698294375938	7.9767995522665	-0.104827707001666	0.918819546086697	1	-6.01008906290705	DUSP15	7.9767995522665	exposure_corrected
ILMN_1764361	-0.211415071153275	8.91895933634259	-0.963369373562242	0.360617264118638	0.937914945841956	-5.55503352030819	DUSP16	8.91895933634259	exposure_corrected
ILMN_1734288	-0.074765366908902	7.06152686098238	-0.247110715168943	0.810386484406019	1	-5.98399437419118	DUSP18	7.06152686098238	exposure_corrected
ILMN_1722492	-0.701376152450287	12.154295783409	-3.2148476256725	0.0106244607739358	0.662034717895398	-2.51934407177347	DUSP19	12.154295783409	exposure_corrected
ILMN_1712959	0.0738018943003593	5.86463203714755	0.184383144981899	0.857814786299285	1	-5.99808004840547	DUSP2	5.86463203714755	exposure_corrected
ILMN_1746194	1.55351246837254	1.83573400519458	1.08526867557948	0.306112255606026	0.9309934599977	-5.43886500242231	DUSP21	1.83573400519458	exposure_corrected
ILMN_1813275	-0.244649231293621	10.8845212878986	-0.899227207729325	0.392035688038768	0.939933576949712	-5.61171732903156	DUSP22	10.8845212878986	exposure_corrected
ILMN_1659462	-0.166051316519372	8.26495395301257	-0.605034695382318	0.560151389459475	0.97404684887012	-5.82829125312423	DUSP23	8.26495395301257	exposure_corrected
