gene	logFC_20141	P.Value_20141	adj.P.Val_20141	logFC_7621	P.Value_7621	adj.P.Val_7621	z_20141	z_7621	meta_z	meta_p	meta_FDR
FOXP2	-1.43307701854385	0.0531838035786776	0.4009741068011	-0.197326900625391	0.695478820023662	0.916920107602708	-1.93342549083987	-0.39143081307282	-1.64392165778096	0.100192385868142	0.394582862934582
FOXP3	2.29183891594834	0.0033266232389189	0.264592546501605	-0.204957632032425	0.644990933326074	0.900760959603051	2.93582463645549	-0.460731944650327	1.7501548264407	0.0800916013263436	0.36630414365134
FOXP4	0.559625102991133	0.381041459079626	0.707156731076275	0.36809176412261	0.156225604802157	0.582657841746484	0.87597898365392	1.4178806768	1.62200372099724	0.104802551408247	0.4010628968999
FOXP4-AS1	-0.34652064806668	0.695714655201365	0.883792450299536	0.8779210545646	0.0579002214016337	0.421001991847387	-0.391111723734679	1.89645260542009	1.06443674543709	0.287130895121162	0.597177127206689
FOXQ1	0.846817582604486	0.174493625914477	0.544444889835005	-0.11741041020229	0.632331811095923	0.894925410825202	1.35790564508392	-0.478447389571598	0.621870896243251	0.534026763689461	0.780323747332322
FOXR1	0.530126155763453	0.560126289083503	0.816879814494547	0.222845141871128	0.323615653947471	0.736830334515865	0.58265393534103	0.987055046111556	1.10995186527455	0.26701976907854	0.580686908519652
FOXR2	2.3556925037662	0.00687344294129252	0.297027439789688	-0.153461598351866	0.745405074831879	0.935230403390874	2.70291447562343	-0.324704042507839	1.68164872434463	0.0926369764329836	0.384136449170457
FOXRED1	-0.388657019173303	0.564565731408426	0.819125722611543	-0.27519865874494	0.0445750010733421	0.385183531407821	-0.57607316127247	-2.00864306194615	-1.82767036888077	0.0675990377618032	0.345402736792344
FOXRED2	0.950767648047569	0.156162411954347	0.529940272283371	0.219714149227676	0.271172574611719	0.696788409050668	1.41809712012523	1.10036625621166	1.78082253157778	0.0749414473477647	0.357618540641033
FOXS1	0.0868954301842066	0.901417360031092	0.965850348952727	-0.716362626924066	0.045848024456843	0.388166548480952	0.123871069068786	-1.99678977813066	-1.3243535197888	0.185385663594418	0.50330335124674
FPGS	0.58914584443028	0.400584909082618	0.720517254726853	-0.379027110662895	0.258442957720125	0.688922565856122	0.840577069746252	-1.13007895236209	-0.204708744363927	0.837799688075157	0.937621478485145
FPGT	-0.559077080512357	0.417077105756579	0.731068295446555	-0.0642998805263681	0.697603716676522	0.917839882314064	-0.81150259065548	-0.38855722204027	-0.848570431386622	0.396120365998607	0.686247844993921
FPR1	0.89068224086285	0.285194381309962	0.638350484937251	0.602308932349723	0.23850631271762	0.670751822941148	1.0687232733353	1.1787284762354	1.58918837251102	0.112017870779847	0.412115564502402
FPR2	1.60249361361461	0.0420071875328888	0.380818420540112	-0.0202999236066722	0.96670741482409	0.991898243943177	2.03344893670588	-0.0417381830166397	1.40835218009583	0.159026811702424	0.470821811187031
FPR3	1.50749369772584	0.0481345552078524	0.39525361290174	0.783935371906496	0.0780940050185196	0.469238468207494	1.97617857820934	1.7618537828434	2.64318803079515	0.00821294116240244	0.181379393438609
FRA10AC1	-0.968174432062791	0.174607485951912	0.544444889835005	-0.14889162751662	0.412650252295207	0.791974977036892	-1.35754695036909	-0.819238676660865	-1.53921987806229	0.12375062635794	0.428660588283678
FRAS1	1.14252138628125	0.136453365955112	0.50867769395655	-0.039633096956884	0.917903897838495	0.980759865327973	1.48912913911953	-0.103074431230333	0.980088683043989	0.327042344923826	0.632373092053546
FRAT1	-0.504142251949978	0.499988928921179	0.784320707872667	0.201052507991618	0.338620699627233	0.748051652540908	-0.674507169894091	0.956894119491172	0.19967772697868	0.841732634261242	0.938890359477407
FRAT2	-0.791529186990597	0.275231928066591	0.630976132661015	0.112221836044805	0.533679928765562	0.852846737944795	-1.09109307865597	0.622398405315998	-0.331417181824705	0.740329388329946	0.891843246232379
FREM1	1.77089756571911	0.0355113099598689	0.369204475589039	0.30256473826987	0.461775791779645	0.816264746572593	2.1024793126804	0.7359259040348	2.00705557649459	0.0447437456325794	0.303249508067062
FREM2	0.291847641420984	0.74791625607766	0.90625928810052	-0.0468260708276139	0.881504164393246	0.97108839088771	0.321388157984134	-0.149062692014011	0.121852505558606	0.903015830309016	0.964933647139636
FREM3	1.42555493403301	0.0676409056014446	0.418087206344522	0.076313066456586	0.88542095104889	0.972494670857331	1.82739163873009	0.144100701168663	1.39405560259974	0.163300814672176	0.475267234957941
FRG1BP	1.15902779579684	0.125837765261173	0.496391281757782	0.0289801507751967	0.904215194339738	0.977864444140236	1.53072341105734	0.120338263632719	1.16747690633056	0.243017829153042	0.558051071876854
FRG1EP	0.972116342542816	0.167028915562152	0.539414887986044	0.199581689617544	0.611841389984226	0.887773436252287	1.38181368641209	0.507446750678951	1.33590886649453	0.181579062538353	0.498848070906238
FRG1HP	0.269991579241143	0.693072743660529	0.882774089227353	0.484574603770632	0.00188102420452243	0.145269219118188	0.39468856394762	3.10840136727489	2.47705864547375	0.0132470133416187	0.210148764759306
FRG1JP	0.21309773566101	0.74913280665122	0.90687507823899	0.275808696713263	0.28186863062567	0.705456623247411	0.319783038069153	1.07613109527325	0.987060349640557	0.323613054134141	0.629377914795221
FRG2EP	0.907059419276677	0.331483801096541	0.671505186729051	-0.127719085400882	0.790261143702852	0.94835793469922	0.971129488329345	-0.265971519076255	0.498621981866596	0.618045716304764	0.829921383155277
FRK	-0.236708148875952	0.719244169207614	0.894042924419825	-0.120465101868959	0.759722234726823	0.938978301724313	-0.359469127489041	-0.305845563842458	-0.470448529863538	0.638034598897866	0.839995411413017
FRMD1	1.15779676404895	0.0815526823483159	0.434311029036592	0.0540854759595194	0.758766178483206	0.938935600838666	1.74174724027832	0.307101417915067	1.4487547798335	0.147406076310621	0.458436734401673
FRMD3	-0.126087856068851	0.866315282595045	0.952481830534346	-0.476948916993305	0.056741325246337	0.417696495512504	-0.168340667132024	-1.90529815446465	-1.46628407248269	0.142570912778823	0.453349342836146
FRMD4A	0.636209298988367	0.315201275291739	0.66112611233855	0.0252720177117955	0.908728682096853	0.978536103222359	1.00436798540797	0.114642259726575	0.791259732551857	0.428792441144478	0.710319944408696
FRMD4B	0.409728963723555	0.52460230472788	0.797315761323686	-0.0330047174897117	0.863957983551632	0.96791725153756	0.636267161553422	-0.171338024155969	0.328754545824951	0.742341222150851	0.892855312730062
FRMD5	0.0651651224999589	0.917842336328037	0.971589020623935	0.398937862610271	0.0089827956582852	0.23275825080568	0.103151998407686	2.61270821538727	1.92040317392916	0.0548069929567307	0.322788509070567
FRMD6	0.934750762896142	0.180495289200327	0.548468311759257	0.190798228154345	0.430111241911345	0.801577463516415	1.33923159683066	0.789001308233587	1.50488791911528	0.132352894769077	0.440321734379602
FRMD6-AS1	0.401658835353431	0.582255494100116	0.830114124499343	0.0740426787002223	0.730380144679916	0.930463934333455	0.550093136400991	0.34461989808421	0.632657653900479	0.526957228664873	0.777293775721668
FRMD7	-0.331019737129707	0.666002777325202	0.87096849590847	0.736146203595721	0.0497535572576845	0.400477451228112	-0.431640418670363	1.96207668211422	1.08218186005495	0.279171727238924	0.590872188660356
FRMD8	0.546243131339122	0.352825936271073	0.687413627752661	0.163488551659581	0.367148218021601	0.766973152016498	0.929121861147313	0.901828047680369	1.29467709654494	0.195431644106713	0.512028363179562
FRMD8P1	0.703401597154367	0.330747644913302	0.671253472534367	0.150711877415347	0.714204161428347	0.924545075983205	0.972609046214291	0.366215654971525	0.946692025028543	0.34379573540022	0.647665197335173
FRMPD1	0.604284881633797	0.379469234682592	0.705807358423101	-0.335062444194348	0.189889319568118	0.623622668080723	0.878874668894005	-1.31090660357827	-0.305492710704388	0.759990920821204	0.899480461521698
FRMPD3	1.18098023272038	0.0899631727632478	0.447461590206332	-0.147264296863061	0.645361615247049	0.900794694320265	1.69559200582285	-0.460215404147774	0.87354317236364	0.382367085340266	0.677663704340904
FRMPD4	0.90124754143101	0.260195829630258	0.619666126690507	-0.550755712598	0.264767592043673	0.693143924885003	1.1259283941469	-1.11519331057812	0.00759085038808803	0.99394343583626	0.998257101325458
FRRS1	0.151136423534304	0.881210186553758	0.958464954252465	0.183303265943807	0.682008175563934	0.912982680649222	0.149435265157055	0.409724336554052	0.395385546135493	0.692558374433621	0.868814413635147
FRRS1L	-1.56328285635587	0.0227931663404573	0.340313729250825	-0.498320969386012	0.0543988105093595	0.412062709563843	-2.27688378648398	-1.92364727933255	-2.97022400122362	0.00297582673005507	0.140936604423429
FRS2	-0.810380801943315	0.318211087688897	0.663081474597518	0.344836297881756	0.0452899806783689	0.386501846546771	-0.998140801067475	2.00195119605931	0.709801137324271	0.477827463721176	0.744560163011058
FRS3	0.766024573129042	0.325162553090141	0.668187813341652	-0.238885229296585	0.240051357219072	0.671794916529111	0.983904332886652	-1.17485843468179	-0.135024940274727	0.89259215541442	0.961032692932865
FRY	-0.152944902079202	0.823355099598228	0.934297955639827	-0.314722951263417	0.203081154107066	0.63661074477096	-0.223231805020898	-1.27282216475295	-1.05786990704814	0.29011475636221	0.600061810041326
FRY-AS1	0.109287118226177	0.893075757809667	0.963182931113534	-0.117196525760571	0.812026388899293	0.953786167147397	0.134413309335017	-0.237812673115011	-0.073114391299209	0.94171508970893	0.979587185153406
FRYL	-1.03577555181657	0.208936289445959	0.574859677155492	0.360569504905754	0.0792591409947247	0.471520767265699	-1.25649574007702	1.75500097494472	0.352496432031943	0.72446599380868	0.883895265898815
FRZB	-0.620326719421387	0.41982059784034	0.732612250568168	-0.224513635824258	0.3859489549698	0.777882774525291	-0.806732530645286	-0.866987324235179	-1.18349865919254	0.23661157759473	0.551757610188384
FSCB	1.44877150109012	0.112404581042269	0.475415722943183	-0.231270808069326	0.69415905132765	0.916132144002895	1.58747731392515	-0.393217221293463	0.844469410000339	0.398407150131867	0.687939946502689
FSCN1	0.241856865225502	0.726727907158276	0.897368535236298	-0.570776018673841	0.0147510295991053	0.276283202732812	0.349481433418887	-2.43843455107223	-1.47711291507346	0.139645372131743	0.450085494583675
FSCN2	-0.581352101370575	0.514994057255789	0.792037072189314	0.886844672678614	0.0621535032267885	0.431423315455372	-0.651081222328884	1.86519908888549	0.858510976601916	0.390610372006775	0.68254536045736
FSCN3	0.623386779851437	0.49304348302348	0.779436620103791	0.255018910491468	0.530615266593119	0.851490090513313	0.685476185850604	0.62706707771215	0.928108242265945	0.353351424579289	0.656005908822898
FSD1	0.556244650812062	0.427787643064438	0.736958655235559	0.181183650163932	0.436954013454038	0.805131193177785	0.792983144801264	0.777347100382648	1.11039116507188	0.266830503663503	0.580633797483183
FSD1L	-0.542237249368073	0.391245462251891	0.713824332082998	-0.579597580687505	0.00307224248381673	0.171442105251528	-0.857360898066647	-2.96041563946263	-2.69957567874185	0.00694279632203383	0.172075377514783
FSD2	0.30502555772765	0.751948094407716	0.908258874090558	-0.151261917226087	0.751644651768375	0.9373305364081	0.316071689702146	-0.316471503053018	-0.000282710731610133	0.99977442947508	0.999870589370191
FSHB	0.917349263792239	0.303931927249148	0.654065269267206	-0.311949868739222	0.57430808572446	0.871168670643691	1.02803805484013	-0.561718121417173	0.329737987125832	0.741597947957893	0.892590017793982
FSHR	1.42977329645032	0.0450623294853798	0.388755849943614	-0.129355209200356	0.519960699759734	0.846290287575125	2.00407217557581	-0.643405986805829	0.962136289010509	0.335981147415564	0.640092938407446
FSIP1	0.226294967276498	0.816606882824155	0.931522286069408	0.464686910528815	0.371666516207728	0.769531747416957	0.231911331957194	0.893356077363567	0.795684215778929	0.42621560345567	0.709199847132669
FSIP2	0.559143185863325	0.498814474730874	0.783653134267524	-0.338168876852212	0.531281953684315	0.851490090513313	0.676356269747531	-0.626050293615363	0.0355716968572646	0.971623876669405	0.990436259948873
FST	0.761542858244149	0.332512947156243	0.671899792821796	-0.459959008081027	0.363532632056713	0.764797634420981	0.969064623219758	-0.908654304213909	0.0427165462226788	0.965927489630218	0.987826307350375
FSTL1	-0.0725519371130776	0.922711063509339	0.973085746646689	0.142738490242393	0.631406727051115	0.894640605226614	-0.0970193051108236	0.479747810464398	0.270629921488904	0.786675680292299	0.911834060060305
FSTL3	1.27498693126582	0.0546419834029742	0.402201179155668	-0.0758755849761642	0.745841568525302	0.93552429081614	1.9217121831846	-0.324127419852623	1.12966301967235	0.258618245288036	0.573587159718321
