probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	accession
202734_at	1.48718971075746	6.4564924154619	1.91326602280905	0.0656608504745917	0.415941008746161	-4.1112201320682	TRIP10	GSE20141
202735_at	-0.28766639958526	10.0148231659318	-0.27829101301681	0.782769143515859	0.919624477803174	-5.64368680158578	EBP	GSE20141
202737_s_at	-0.11999890112127	10.8192810596717	-0.210133367786203	0.835037074587777	0.939067537802581	-5.65890148461209	LSM4	GSE20141
202739_s_at	0.0902247668468318	9.3236134127675	0.140443617904639	0.889283165439358	0.961868564609111	-5.67008003741423	PHKB	GSE20141
202741_at	-1.26252899272485	12.5903749565909	-1.85665057914866	0.0735747875181276	0.424580651651915	-4.19708889164097	PRKACB	GSE20141
202743_at	-1.32358797144948	8.31070728984166	-1.87398055122676	0.0710693135238509	0.419643106284824	-4.17101119641529	PIK3R3	GSE20141
202745_at	-1.45643674643801	9.72641664267313	-2.51231751354747	0.0178279763164936	0.332034624296479	-3.09475922633053	USP8	GSE20141
202746_at	-0.943254257601637	10.9293086504999	-1.33664444012285	0.191760194622079	0.558538566361351	-4.88770168812741	ITM2A	GSE20141
202748_at	0.60243788395714	8.19976608111416	0.908038169351056	0.371363288188877	0.69959436745533	-5.30727538758237	GBP2	GSE20141
202749_at	-0.941600300991483	10.4624917167282	-0.953879267394074	0.348050540329034	0.684766604878049	-5.2694429855505	WRB	GSE20141
202750_s_at	-0.512781298739508	8.03107357493936	-0.756749821592785	0.45532120879214	0.755160089643956	-5.41962450423798	TFIP11	GSE20141
202753_at	-0.419083184377393	9.84675211692779	-0.563484675848206	0.577448488623997	0.827017334718362	-5.5345398070712	PSMD6	GSE20141
202754_at	-0.569848978410849	10.5878390849973	-1.05519708693376	0.300071432737796	0.651007210800574	-5.17970342219019	R3HDM1	GSE20141
202755_s_at	2.19275312948674	8.09194333874451	3.46216813686338	0.00168788422688227	0.240319300108068	-1.18471514072093	GPC1	GSE20141
202757_at	-0.242206922973464	8.85771081311649	-0.352658021504289	0.726902249692842	0.897386945843127	-5.62227485541209	NELFB	GSE20141
202758_s_at	-0.386428794553144	5.64081318825621	-0.644322981505324	0.524444185514279	0.797315761323686	-5.49043487988377	RFXANK	GSE20141
202761_s_at	0.795715821160724	8.2846254542754	1.37625775356696	0.179306102439453	0.547745074849088	-4.84175026515017	SYNE2	GSE20141
202762_at	-1.26179705534956	8.28193187667237	-1.83844362360616	0.0762885580212018	0.428940494965177	-4.22428763488764	ROCK2	GSE20141
202763_at	0.334149443807854	8.24078064185254	0.526719516798278	0.602405529466195	0.840143088033718	-5.55269314824949	CASP3	GSE20141
202764_at	0.962542000310034	8.78887942317506	1.71780409147028	0.0965240630829429	0.453807824101784	-4.3992488389431	STIM1	GSE20141
202766_s_at	-0.795922707753622	7.31112507408526	-1.01687104035057	0.317647158290213	0.662734706731022	-5.21463290892081	FBN1	GSE20141
202767_at	-0.876293410270943	7.29810956022902	-1.29269527418234	0.20634964859433	0.573035337614659	-4.93731390545627	ACP2	GSE20141
202768_at	0.850453229395364	5.94507154197975	1.16642506095193	0.252971994282389	0.61568137281969	-5.07167351072972	FOSB	GSE20141
202769_at	0.524420198242835	9.88089881774349	0.798163923075987	0.431281319458581	0.739364742677678	-5.39079784628731	CCNG2	GSE20141
202772_at	-0.79887459266053	6.84335320120486	-1.11747977514255	0.27298732773278	0.629132559921974	-5.12042158802955	HMGCL	GSE20141
202774_s_at	0.087087789407565	8.85038953039842	0.126341634059386	0.900335824372136	0.965313764783356	-5.67180234618786	SFSWAP	GSE20141
202776_at	-0.45634913754384	10.0411477230467	-0.702085487394882	0.488238582716838	0.776193225619257	-5.45542056064962	DNTTIP2	GSE20141
202777_at	-0.439859559127732	11.2582984575216	-0.616956999850878	0.542090384201715	0.807114070856229	-5.50600788193133	SHOC2	GSE20141
202778_s_at	-0.578239804964712	11.7593485542288	-1.08886391060163	0.285205046091941	0.638350484937251	-5.14804366812616	ZMYM2	GSE20141
202779_s_at	1.90875589157267	6.94225426436611	3.07715372274934	0.00454017326098646	0.268996816187022	-1.99208636624774	UBE2S	GSE20141
202780_at	-0.281892525151449	8.71865573542747	-0.307107882227793	0.760961905023496	0.911858837285254	-5.63598431606505	OXCT1	GSE20141
202781_s_at	0.479590871934798	7.01789533091266	0.696225148342865	0.491846118852211	0.778570212329537	-5.45910503234887	INPP5K	GSE20141
202783_at	0.214882395386268	8.70497594094046	0.352171711685304	0.727263042403352	0.897386945843127	-5.62243113069949	NNT	GSE20141
202785_at	-0.567911350917821	7.7583718545735	-0.795336735370021	0.432897424614267	0.740193559728335	-5.39281228869558	NDUFA7	GSE20141
202786_at	-1.5104412845542	10.4371652379588	-1.99242880368076	0.0558386946040017	0.404375142514955	-3.98794755433279	STK39	GSE20141
202788_at	-0.0357070442169389	7.79580437368723	-0.0432532725779921	0.965796912915876	0.988403577207387	-5.67825548972704	MAPKAPK3	GSE20141
202789_at	-0.537443046500043	10.1405787744129	-0.985876628533492	0.332370788286494	0.671899792821796	-5.2420076679738	PLCG1	GSE20141
202790_at	-0.876333370400332	6.50650025960799	-1.16572998575621	0.253248503203737	0.615922818235179	-5.07237897064862	CLDN7	GSE20141
202792_s_at	-0.0455148941827243	9.80812721458952	-0.0618616837621239	0.951098558718534	0.983125731966396	-5.67735951934753	PPP6R2	GSE20141
202794_at	-0.436130735372881	9.88643834913791	-0.650108351592447	0.520753674370452	0.795169878014896	-5.48705879875623	INPP1	GSE20141
202797_at	-0.631052746631458	11.3703512378659	-1.03946626756631	0.307201129323867	0.656184706318368	-5.19418391970086	SACM1L	GSE20141
202798_at	-0.498618442887674	9.53181933707643	-0.724949006430428	0.474308735873861	0.767071460414252	-5.44076204166157	SEC24B	GSE20141
202799_at	0.40161111124132	8.3902425542647	0.628142104270492	0.534840452326971	0.802795687059457	-5.49972203336121	CLPP	GSE20141
202800_at	0.636745390455655	12.9263921163206	0.834068995201642	0.41107899200532	0.727418765456274	-5.36462394106954	SLC1A3	GSE20141
202801_at	-0.076540017552463	8.29363951377579	-0.111010602151617	0.912374817867776	0.969577951407758	-5.67346842521845	PRKACA	GSE20141
202804_at	-1.48586916991902	10.3070210288603	-2.20266790280029	0.0357422498148486	0.369204475589039	-3.64336732576596	ABCC1	GSE20141
202806_at	-0.662277378321173	8.6889840605747	-0.988296348978341	0.331204873095159	0.671272563014652	-5.23989876823768	DBN1	GSE20141
202807_s_at	0.0865792427515944	7.00283462133677	0.124782248337073	0.901559310370783	0.965880272734938	-5.67198163174003	TOM1	GSE20141
202808_at	-0.168890960548977	11.3784426252391	-0.270743078268102	0.788511704334669	0.920610002680753	-5.64557973364144	WBP1L	GSE20141
202809_s_at	-0.423091937639848	7.94919752928743	-0.541322716423951	0.592431320559153	0.834636316030088	-5.54562587826726	INTS3	GSE20141
202810_at	-0.976847730014398	9.82627064147457	-1.60620748872483	0.119094126614911	0.483752579752218	-4.55267498692488	DRG1	GSE20141
202811_at	-1.35544209742752	10.474416442338	-1.90021762340605	0.067416284548132	0.417704405123875	-4.13118259896984	STAMBP	GSE20141
202812_at	0.196167229643904	7.68563942662045	0.292607528575619	0.771911371067472	0.916386420279173	-5.63995429119048	GAA	GSE20141
202813_at	-0.880011120403684	8.60810189036588	-1.22064025726533	0.232081969037701	0.596827203041677	-5.01548874918659	TARBP1	GSE20141
202814_s_at	-0.172663128395112	9.30439200822767	-0.271610907680265	0.787850826461976	0.920266402337198	-5.64536472523324	HEXIM1	GSE20141
202820_at	-1.15949155204996	7.67158950540968	-1.35400551651825	0.186221856409199	0.554172209185741	-4.86770592291123	AHR	GSE20141
202824_s_at	-1.14217026000745	10.6930695314403	-1.63856844706607	0.1121392005836	0.475146978009867	-4.50903955408278	TCEB1	GSE20141
202825_at	-2.10846705476799	9.87438221464653	-2.26397134373363	0.0312531987507728	0.362006386648112	-3.53845321129174	SLC25A4	GSE20141
202826_at	0.61103826083055	6.66482408052004	0.817318486433483	0.420429319463493	0.733183425834804	-5.37697072605263	SPINT1	GSE20141
202829_s_at	-0.86444945472915	9.64785931704815	-1.43120694019662	0.163089671506389	0.536709214601678	-4.77610055998974	VAMP7	GSE20141
202830_s_at	-0.52130151554913	7.38486658219599	-0.694116825774811	0.493147644407935	0.779436620103791	-5.46042328669097	SLC37A4	GSE20141
202832_at	-0.658855849553554	9.61499097891504	-1.00383778508467	0.323782827183274	0.667649927481299	-5.22623957029714	GCC2	GSE20141
202834_at	0.357866907106243	10.598147232983	0.395125471849608	0.695649802905323	0.883788177615241	-5.60780521722498	AGT	GSE20141
202836_s_at	-0.848275918252901	9.65020228620964	-1.09085831089212	0.284341098374095	0.637382573889349	-5.14613968224331	TXNL4A	GSE20141
202838_at	-0.664498652848592	8.19813124831587	-0.98830883513756	0.331198864007261	0.671272563014652	-5.23988787353592	FUCA1	GSE20141
202840_at	0.0901758658717628	10.2792041229895	0.109921641982595	0.913230785886797	0.969697621048704	-5.67357858788263	TAF15	GSE20141
202841_x_at	0.382694216611589	8.06543489149853	0.482006195833469	0.633429545845879	0.855387823395255	-5.57315424917763	OGFR	GSE20141
202842_s_at	-1.94571647378223	10.133302897001	-2.48225815177348	0.0191089064899991	0.336294102149635	-3.14997323761514	DNAJB9	GSE20141
202845_s_at	0.0188538152066828	10.2014445783604	0.0345807868622107	0.972651611444219	0.990002789492285	-5.67856470086809	RALBP1	GSE20141
202847_at	0.0489812715788727	8.93045314363262	0.0685501213675032	0.945819516512474	0.98102593593777	-5.67696000004547	PCK2	GSE20141
202850_at	-0.479067077877988	9.80553579052491	-0.654559691294976	0.517923759024947	0.793864261576982	-5.48444131697172	ABCD3	GSE20141
202852_s_at	-1.52565991926633	8.82392923026547	-2.46534671878412	0.0198662497038556	0.337297595125295	-3.18086114290769	AAGAB	GSE20141
202853_s_at	0.894505107130121	10.4102100426048	1.28479382395566	0.209060416869706	0.575088592954374	-4.9460793608409	RYK	GSE20141
202854_at	-1.34655331800829	10.6033569823682	-2.26890367728607	0.0309151257788883	0.362006386648112	-3.52992908989763	HPRT1	GSE20141
202858_at	-0.414896176002508	9.6306571896308	-0.545142689950726	0.589835431292238	0.833542715410544	-5.54374600864151	U2AF1	GSE20141
202859_x_at	0.445222552226817	8.17203390250661	0.469404355541172	0.642300644132501	0.859438423679381	-5.57859921283694	CXCL8	GSE20141
202860_at	-0.518949987657531	10.4826580668772	-0.646481537437971	0.523065586142615	0.796599153293184	-5.48917866095445	DENND4B	GSE20141
202862_at	-0.953295492541779	8.43913757308597	-1.42146562521344	0.165876548946262	0.537776467520133	-4.78789913983123	FAH	GSE20141
202868_s_at	-0.854765152380949	9.45455341971374	-1.43197718606384	0.162870907471243	0.536708787843753	-4.77516471715616	POP4	GSE20141
202870_s_at	0.750480426171322	6.94495870626581	0.991581163653008	0.329626581607916	0.670559435616524	-5.2370282312715	CDC20	GSE20141
202874_s_at	-0.436901863121991	9.68847974710475	-0.630312728455424	0.533439488371418	0.802199108756049	-5.4984894834548	ATP6V1C1	GSE20141
202876_s_at	0.179699399831585	10.2112203844797	0.334554184705963	0.740375788193223	0.90328645970002	-5.62794841216327	PBX2	GSE20141
202878_s_at	1.88092951366558	7.9094583267659	2.33146717396907	0.026904729791186	0.353150392280552	-3.4207584355292	CD93	GSE20141
202880_s_at	-0.00106543547876644	9.67524887540716	-0.00189520493835835	0.998500859549902	0.999331446251996	-5.67911086203002	CYTH1	GSE20141
202883_s_at	0.157239025912796	9.10172329129737	0.210437164988524	0.834802195959314	0.938914313564791	-5.65884305263355	PPP2R1B	GSE20141
202887_s_at	1.8125781041826	12.08970282766	2.1711270079916	0.0382704721870631	0.372265811431591	-3.69658926526053	DDIT4	GSE20141
202890_at	-0.604730579652501	10.9556531332461	-0.841541642312578	0.406949906497715	0.724281180183749	-5.35903929893716	MAP7	GSE20141
202891_at	-0.159050894226911	8.3953803643131	-0.263442167922517	0.794077863587429	0.922519048340426	-5.64736147080283	NIT1	GSE20141
202893_at	0.41601299738101	8.62622174558529	0.692876704770044	0.493914111437763	0.780016049757335	-5.46119688828982	UNC13B	GSE20141
202894_at	-0.390615314444621	7.65882819861751	-0.500310576912175	0.620642611737569	0.84912894005761	-5.56499311139899	EPHB4	GSE20141
202897_at	-0.135706793308988	9.86712413491155	-0.181351817599457	0.857356536742053	0.947551953725786	-5.66405558332026	SIRPA	GSE20141
202898_at	0.796238241515448	8.75447028334452	1.1278837802537	0.268639974435916	0.625491800708388	-5.11021767704898	SDC3	GSE20141
202902_s_at	0.990439910835788	8.16871886214266	1.30559558676418	0.201981762894257	0.568906200541217	-4.92290170090329	CTSS	GSE20141
202907_s_at	-2.00446526393573	10.1763131453861	-2.47863631957564	0.019268832923206	0.336584752540832	-3.15659904832577	NBN	GSE20141
202908_at	0.444118725363839	10.6936103608911	0.789757600356074	0.436097427396639	0.742794694715057	-5.39676758917095	WFS1	GSE20141
202910_s_at	0.680525327868242	5.61057232328906	0.821370994415016	0.418155181953146	0.731539102327016	-5.37400541915493	ADGRE5	GSE20141
202911_at	-1.10999507530732	9.58248744947463	-1.39278949880596	0.17429956859124	0.544444889835005	-4.82223110381869	MSH6	GSE20141
202912_at	0.384369656743655	10.5101043838862	0.608663350270183	0.547499271473093	0.80965831614358	-5.51059796767622	ADM	GSE20141
202916_s_at	-1.13594310111395	9.42931305845702	-1.86034311595269	0.0730346566541544	0.422681208683434	-4.1915478660845	FAM20B	GSE20141
202917_s_at	0.662727492905127	7.33325025950082	0.508921942304993	0.614668106370533	0.846595344021742	-5.56105048265316	S100A8	GSE20141
202919_at	-0.999171030864887	10.3282570747773	-1.68818659255611	0.102132681437313	0.462370203916172	-4.44077254013179	MOB4	GSE20141
202920_at	-0.971470578788238	11.9630548113051	-1.27842907428485	0.211263663186799	0.576929207781522	-4.95310572058829	ANK2	GSE20141
202923_s_at	-1.59715977128239	9.14245047318981	-2.18407952887791	0.0372134766734343	0.372265811431591	-3.67479635573636	GCLC	GSE20141
202924_s_at	1.20855935012769	7.83291350741245	2.1404106831505	0.040885149922435	0.377909323353315	-3.74791478464784	PLAGL2	GSE20141
202927_at	-0.665788795291445	8.66331767427744	-0.785797128770132	0.438377707025112	0.744143464039625	-5.39955924374558	PIN1	GSE20141
202930_s_at	-1.28863714582418	11.1222496157522	-1.77903841296322	0.0857477374678825	0.440709004370486	-4.31159624161993	SUCLA2	GSE20141
202931_x_at	-0.989170969154584	10.7514504633872	-1.34996810483907	0.187498599358468	0.55532418211676	-4.87237602278042	BIN1	GSE20141
202933_s_at	0.460069056714607	10.3151906843422	0.798193192852261	0.431264607256309	0.739364742677678	-5.39077695524661	YES1	GSE20141
202934_at	0.349152041582394	9.38782037010855	0.526862206985424	0.602307685564383	0.840143088033718	-5.55262500769233	HK2	GSE20141
202935_s_at	0.678195963233947	11.2309144888537	0.978749455704563	0.335821133249764	0.674262583597422	-5.2481914652667	SOX9	GSE20141
202939_at	-0.787578259566861	10.7654690002349	-1.14980898513229	0.259642810145571	0.619324319445859	-5.08843413050803	ZMPSTE24	GSE20141
202941_at	-0.500477211478017	10.7238400413759	-0.777280213759408	0.443305776261938	0.747014495482866	-5.40551729978358	NDUFV2	GSE20141
202942_at	-0.753459809261834	8.06870717829896	-1.01157693604995	0.320129728285443	0.664618816266584	-5.21936420970996	ETFB	GSE20141
202944_at	0.930308976653699	8.23008748348725	1.24392856129134	0.22351476285109	0.587776709829079	-4.99065644173559	NAGA	GSE20141
202945_at	0.58914584443028	6.62600416695836	0.853154665615248	0.400584909082618	0.720517254726853	-5.3502668394937	FPGS	GSE20141
202946_s_at	-0.720068590959302	9.93231848309167	-1.18326501792906	0.246340394218554	0.610084943996989	-5.05446654574638	BTBD3	GSE20141
202947_s_at	0.756680655767734	6.86270245865984	0.884153793513033	0.383905145799757	0.708933724984879	-5.32629456318408	GYPC	GSE20141
202948_at	0.244677572499237	8.33813060285231	0.356996997354083	0.723685998465157	0.895605466453466	-5.62087107544291	IL1R1	GSE20141
202949_s_at	1.02032430583568	6.27461667701164	1.32026223873104	0.197102379748874	0.563694415629224	-4.90636410324366	FHL2	GSE20141
202950_at	-0.741858909711476	9.41243972215703	-1.13640659154972	0.265116143137146	0.623259166637439	-5.10179498104921	CRYZ	GSE20141
202953_at	0.845018822408107	6.12125604280903	0.857972505562758	0.397962866956339	0.718614312539629	-5.34659409803076	C1QB	GSE20141
202954_at	0.501249358794375	6.17539841991547	0.546383209377623	0.588993616017203	0.833258014194499	-5.54313275031371	UBE2C	GSE20141
202956_at	-0.783778376623624	11.3762677284717	-1.28937969501598	0.207483843561573	0.574132453143178	-4.94099778295526	ARFGEF1	GSE20141
202957_at	0.0192765934041979	7.68081368899796	0.0236144082642542	0.981322371959637	0.993004466252086	-5.67885705094384	HCLS1	GSE20141
202958_at	-0.690218005954697	9.04947219279832	-1.14044281071978	0.263459075908581	0.622306514041569	-5.09778616586353	PTPN9	GSE20141
202959_at	-1.0438616462559	9.95098791012101	-1.75107278893048	0.0905355165975926	0.44747023209476	-4.35192587983456	MUT	GSE20141
202962_at	0.59863420090104	8.09256643469213	0.740648474708525	0.46487818832207	0.760529054205162	-5.4304355180555	KIF13B	GSE20141
202963_at	-1.73782459974605	9.80363992112131	-2.39094340552546	0.023536495676245	0.343296836515028	-3.31521624837047	RFX5	GSE20141
202965_s_at	0.0613667757399551	6.35936067712333	0.0951054366715061	0.924887035844032	0.973803823403574	-5.67496962579202	CAPN6	GSE20141
202967_at	-1.95803448931405	9.97878504638012	-3.17308943231544	0.00356127441921733	0.264592546501605	-1.79439033009556	GSTA4	GSE20141
202969_at	-0.586897381204214	9.01055025035302	-0.927820702648517	0.36118021311963	0.693251915258584	-5.29116266215364	DYRK2	GSE20141
202973_x_at	0.270532271550161	8.32824026497494	0.368059417024199	0.715509343368465	0.891787433105837	-5.61721517844137	FAM13A	GSE20141
202974_at	-0.735939415836366	8.1626074923631	-0.965735572570214	0.342183705913178	0.679401575007523	-5.25937525340585	MPP1	GSE20141
202981_x_at	0.257776725163238	10.4790983202493	0.385488319231109	0.702696726355273	0.886741409906336	-5.61123138530894	SIAH1	GSE20141
202983_at	-1.61302101123355	10.6157938592974	-2.47537793168841	0.0194137616561344	0.336584752540832	-3.16255499213407	HLTF	GSE20141
202984_s_at	-0.576720802664762	9.49361898477153	-0.834093767986434	0.411065260435514	0.727418765456274	-5.36460550521805	BAG5	GSE20141
202986_at	-0.149261616917704	8.82841008900754	-0.203109411676318	0.840471871125281	0.941319463184536	-5.66022900245747	ARNT2	GSE20141
202987_at	2.46546296482732	8.2608426247498	2.91013272205351	0.00688309041013383	0.297027439789688	-2.32979228742701	TRAF3IP2	GSE20141
202988_s_at	0.992292054020314	8.20023768121375	0.989549582524743	0.330602112098618	0.671107987046413	-5.23880463277804	RGS1	GSE20141
202990_at	-0.535929804521742	9.19853329322854	-0.810450999504507	0.424300547189083	0.735049832985402	-5.38196400589222	PYGL	GSE20141
202991_at	0.295349610728616	6.64432610845869	0.462255504732269	0.647357191839473	0.862681897360954	-5.58162502276908	STARD3	GSE20141
202992_at	0.530286207547883	7.07420224791395	0.683503889742134	0.499728701429925	0.784148560107199	-5.46700062886946	C7	GSE20141
202994_s_at	0.833819135666014	8.82600664760376	1.34083266803389	0.190412574656886	0.557506557580286	-4.8828983698216	FBLN1	GSE20141
202996_at	-0.505035957237688	5.62983165319071	-0.603859663604862	0.550644905259587	0.811767439980674	-5.51322893870642	POLD4	GSE20141
203000_at	-0.345841697831324	11.8670470317692	-0.364339006947268	0.718255465495661	0.893565869982326	-5.61845701974543	STMN2	GSE20141
203002_at	-0.512365911576065	9.6552288256346	-0.72222857643797	0.475954056199619	0.767679462990506	-5.44252985185546	AMOTL2	GSE20141
203006_at	-0.0549944784992623	10.1658930855568	-0.10168748096012	0.919706535757754	0.97211364833669	-5.67437646068624	INPP5A	GSE20141
203008_x_at	-1.01321104079392	10.0470971998331	-1.52639523844302	0.13777538954406	0.510469149113582	-4.65723424112892	TXNDC9	GSE20141
203010_at	0.858516549354075	8.72633799539141	1.45542931600264	0.156320950919709	0.530133026361778	-4.74646582706676	STAT5A	GSE20141
203011_at	-1.68897937652072	10.9812100949755	-2.10260273721621	0.0443213877365772	0.387171262181028	-3.81039398757642	IMPA1	GSE20141
203012_x_at	0.426186496825272	13.7290758024791	0.74413367541669	0.46279963452844	0.759262494695998	-5.42811431508343	RPL23A	GSE20141
203013_at	-0.507769753737572	8.73717396268587	-0.689274583733312	0.496144232469139	0.781898916577652	-5.46343637231305	ECD	GSE20141
203016_s_at	-0.519835065264579	9.6115874448903	-0.897680593579324	0.376768942434468	0.703547309367643	-5.31558163251125	SSX2IP	GSE20141
203020_at	-0.285025843586793	10.3096285405243	-0.350469890831429	0.728526122079152	0.897913175754676	-5.62297632784986	RABGAP1L	GSE20141
203021_at	-1.39194148791899	7.07610826109757	-1.81107656966443	0.0805290480857712	0.434273466818041	-4.26478397677942	SLPI	GSE20141
203022_at	0.602831887048192	6.04823478573727	0.85969654055526	0.397027235386813	0.717971077607471	-5.34527508339705	RNASEH2A	GSE20141
203024_s_at	-0.693610532851771	11.1653699616352	-1.17606969843151	0.249158072638052	0.612839474627675	-5.06184577684376	C5ORF15	GSE20141
203025_at	0.488259108733873	9.62044688998174	0.816088843174034	0.421120865059606	0.733652807625993	-5.37786772848865	NAA10	GSE20141
203026_at	2.25845972986881	7.55558346352953	3.24517522226436	0.00296221695780803	0.261616474794884	-1.64421998492967	ZBTB5	GSE20141
203027_s_at	-0.649198482206094	6.76068430360958	-0.85852840791	0.39766102680201	0.718360962180127	-5.34616906467882	MVD	GSE20141
203029_s_at	-0.29107249156648	8.81869172052962	-0.312631563744887	0.756803957895241	0.909686503046012	-5.63442188584073	PTPRN2	GSE20141
203031_s_at	-0.731424369319425	8.73366626123445	-1.17126449914003	0.251052944493056	0.614514359019316	-5.06675128956343	UROS	GSE20141
203035_s_at	-0.455384910119917	8.99246994092095	-0.711541783088895	0.482449227122243	0.772407086288508	-5.44941259955623	PIAS3	GSE20141
203037_s_at	-1.11915124926708	10.0184636417548	-1.6855520899052	0.102644538781464	0.462791000971454	-4.44443823951855	MTSS1	GSE20141
203038_at	0.45433243538558	10.3740684597014	0.519938040998388	0.607064310745257	0.842614221535639	-5.55591075013766	PTPRK	GSE20141
203040_s_at	0.685391921502604	8.04895609077398	1.13529106493512	0.265575452167992	0.623639345107494	-5.10290066686062	HMBS	GSE20141
203043_at	-0.375403596670405	7.3107877849312	-0.52142092672528	0.60604414219289	0.841903194869183	-5.55521065397056	ZBED1	GSE20141
203044_at	0.115371109541116	10.1210276177354	0.160686909022923	0.873457239667441	0.955196172221805	-5.66728992018553	CHSY1	GSE20141
203045_at	-0.486820425785894	7.48365098810682	-0.671132043543906	0.5074620096896	0.787720133214236	-5.47454461920743	NINJ1	GSE20141
203046_s_at	-0.0756328439831395	8.03594242989951	-0.120192819090029	0.905161570066993	0.967028396154044	-5.67249638246405	TIMELESS	GSE20141
203049_s_at	-1.54873932470983	9.54791707119086	-2.64704978987026	0.0130032417916072	0.316780447760569	-2.84255269674754	TTC37	GSE20141
203050_at	0.405405240672929	9.34468769729682	0.458628542469659	0.649929212049586	0.86310069946551	-5.58314269899671	TP53BP1	GSE20141
203051_at	1.25208906772	8.05867350872225	1.8251530771484	0.0783233788988357	0.432324235981763	-4.24401250963851	BAHD1	GSE20141
203052_at	1.42891637754225	6.99362123344096	1.66067166914194	0.107585236557341	0.468435154703291	-4.47883110755186	C2	GSE20141
203053_at	-0.672768722877607	10.3266185466777	-1.03369401439281	0.309846678029606	0.657584187981985	-5.19944723766129	BCAS2	GSE20141
203054_s_at	-0.0986695144521944	8.94377539794579	-0.169478876511713	0.866599964788713	0.952563693123332	-5.66596151842126	TCTA	GSE20141
203056_s_at	-0.0111863967891086	9.80836573493378	-0.0153608388069389	0.987849793063999	0.995457333415626	-5.67900441499974	PRDM2	GSE20141
203060_s_at	0.624955021022413	8.86617616730468	0.881705187739968	0.385206184867985	0.709274586203729	-5.32821744631246	PAPSS2	GSE20141
203062_s_at	0.575936632312515	10.6542855876482	0.727921226528421	0.472514897923425	0.765963670876106	-5.43882331720631	MDC1	GSE20141
203063_at	0.447020356027624	8.86777624391478	0.706148451999918	0.48574632387375	0.774413802177966	-5.45284867302355	PPM1F	GSE20141
203064_s_at	-0.766914977415757	8.59029285565577	-1.12652837369501	0.269203485426295	0.625555991783448	-5.11155187073038	FOXK2	GSE20141
203066_at	1.17971324544826	8.55073517655689	1.6859315272527	0.102570685808658	0.462791000971454	-4.44391056469379	CHST15	GSE20141
203067_at	-1.14243843766042	9.76600417320121	-1.52526381783528	0.138056426939882	0.510979781198282	-4.65868474433225	PDHX	GSE20141
203068_at	0.556742726666038	9.66460523828224	0.743151052182835	0.463385112653987	0.759406559904109	-5.42876981582761	KLHL21	GSE20141
203069_at	0.481002575808499	9.71056168023605	0.502883390282248	0.618854824976257	0.847900450885589	-5.56382208537586	SV2A	GSE20141
203070_at	1.06353171350587	5.54215519252095	1.48245735125999	0.149034971577684	0.52314969829538	-4.71290212007397	SEMA3B	GSE20141
203072_at	0.941359947578446	7.5038119190504	1.2381555803002	0.225615996638505	0.589952856346301	-4.99685100718629	MYO1E	GSE20141
203073_at	-0.287459793373205	8.4802173846341	-0.400978858983592	0.691383078923888	0.882293363987668	-5.60568344141572	COG2	GSE20141
203079_s_at	-0.27454636431534	8.88147429653731	-0.390804390471325	0.698806109304453	0.885154405118973	-5.60935177295899	CUL2	GSE20141
203080_s_at	-0.336852227702492	10.473522072822	-0.478718483535771	0.635738667761456	0.85625186759552	-5.57458845812729	BAZ2B	GSE20141
203081_at	-0.219183952201953	7.26021139215614	-0.29529126176317	0.769881152082408	0.915265384582847	-5.63923390516007	CTNNBIP1	GSE20141
203082_at	0.164643196990292	8.8506349823167	0.241867885663108	0.81058948300712	0.929621017847197	-5.65234334355165	BMS1	GSE20141
203083_at	0.344564779786983	11.8350710840054	0.377569430648286	0.708507444318297	0.889045858388773	-5.61398408182298	THBS2	GSE20141
203084_at	0.369299023982408	6.97559481807911	0.409798350265934	0.68497373887788	0.87901167586699	-5.60242830647239	TGFB1	GSE20141
203087_s_at	-0.643588973680638	9.45794832422279	-0.70436099322089	0.48684187360574	0.775382399796506	-5.45398190757291	KIF2A	GSE20141
203088_at	-1.03856161031852	7.47190783512667	-1.33935428298629	0.190887424911557	0.55776051837585	-4.88459536451415	FBLN5	GSE20141
203089_s_at	0.464416103879392	8.40834382195828	0.774399059819352	0.444980388828908	0.748444661423573	-5.40751880278564	HTRA2	GSE20141
203090_at	-0.977001036357775	8.22835464766573	-1.44359714578446	0.159598814225769	0.53367074697984	-4.76099459826898	SDF2	GSE20141
203092_at	0.288407286883737	8.92980422957031	0.443994807365739	0.660350957406238	0.86826236469961	-5.58914655801148	TIMM44	GSE20141
203094_at	-0.600634857703002	7.33323310276231	-0.922161232098115	0.364074444429912	0.694086993404813	-5.2958054662898	MAD2L1BP	GSE20141
203095_at	-0.29121216831939	9.29165998993221	-0.353531630126819	0.726254280572398	0.897318181491627	-5.62199358547687	MTIF2	GSE20141
203097_s_at	-0.350338876667037	10.6642418181733	-0.431262666266988	0.669475296976421	0.8721716116557	-5.59421423029641	RAPGEF2	GSE20141
203100_s_at	0.967407880142624	8.79938861736948	1.44162717903101	0.160149830035659	0.534411411249516	-4.76340375355664	CDYL	GSE20141
203103_s_at	-2.55004424193459	8.61631365038324	-2.68141940359518	0.011983652840151	0.316527366128311	-2.77703051214907	PRPF19	GSE20141
203104_at	-0.312655507469851	7.42293238412825	-0.387264708023394	0.701395740802414	0.886172723861594	-5.61060613535742	CSF1R	GSE20141
