dataset	Name	pathway	ES	NES	nominal_p	dataset_FDR	FWER p-val	Tag %	Gene %	leading_genes
human_PD_postmortem_meta_limma	prerank	Regulation of Apoptosis	-0.7006156082795322	-2.9409932026998495	0.0	0.0	0.0	23/38	15.70%	PSMD14;OPA1;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;PSMD12;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5
human_PD_postmortem_meta_limma	prerank	APC/C:Cdc20 mediated degradation of Securin	-0.6472965648199646	-2.9365768450877114	0.0	0.0	0.0	26/52	14.00%	PSMD14;ANAPC10;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;UBE2E1;CDC27;PSMD12;PSMC5;ANAPC15;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;UBE2D1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6
human_PD_postmortem_meta_limma	prerank	Negative regulation of NOTCH4 signaling	-0.6782405503595381	-2.9271022616537894	0.0	0.0	0.0	26/42	16.63%	PSMD14;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;SKP1;PSMD12;RBX1;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;YWHAZ;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5;FBXW7
human_PD_postmortem_meta_limma	prerank	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	-0.6222549872080957	-2.9256311848496424	0.0	0.0	0.0	27/58	14.00%	PSMD14;ANAPC10;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;UBE2E1;CDC27;AURKA;PSMD12;PSMC5;ANAPC15;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;UBE2D1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6
human_PD_postmortem_meta_limma	prerank	Regulation of RAS by GAPs	-0.645909007219561	-2.9191353013316146	0.0	0.0	0.0	35/52	22.28%	NRAS;PSMD14;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;KRAS;PSMD12;RBX1;HRAS;PSMC5;RASA3;PSMC6;RASAL2;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5;SPRED1;CUL3;UBB;RASAL1;RASA1;PSMB1;PSMD11
human_PD_postmortem_meta_limma	prerank	Degradation of GLI2 by the proteasome	-0.6714224140316735	-2.914353820658985	0.0	0.0	0.0	27/45	16.63%	PSMD14;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;SKP1;PSMD12;RBX1;GSK3B;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5;BTRC;PRKACB
human_PD_postmortem_meta_limma	prerank	Mitochondrial protein degradation	-0.5753212643087708	-2.903778158193592	0.0	0.0	0.0	40/82	16.07%	DLD;TIMM10;NDUFA2;NDUFA13;OPA1;ACAT1;IARS2;FH;YME1L1;MDH2;SSBP1;AFG3L2;MRPL32;UQCRQ;FECH;PMPCA;UQCRC2;ACADSB;GLUD1;NDUFB6;SLC25A6;PCCB;NDUFS3;PDHB;OXCT1;COX5A;NDUFS1;TIMM17A;CHCHD2;ALAS1;HSD17B10;SMDT1;ME2;ALDH2;MRPS10;MRPL12;COX4I1;NDUFV1;MICU2;COX5B
human_PD_postmortem_meta_limma	prerank	SPOP-mediated proteasomal degradation of PD-L1(CD274)	-0.6582293555093828	-2.8956895685857473	0.0	0.0	0.0	32/44	23.26%	PSMD14;CSNK2A1;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;PSMD12;RBX1;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5;CCND1;YWHAG;CSNK2B;CUL3;UBB;PSMB1;PSMD11;RPS27A
human_PD_postmortem_meta_limma	prerank	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	-0.6198341817317174	-2.863999657098193	0.0	0.0	0.0	28/57	14.00%	PSMD14;ANAPC10;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;MAD2L1;UBE2E1;CDC27;PSMD12;PSMC5;ANAPC15;PSMC6;CCNA1;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;UBE2D1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6
human_PD_postmortem_meta_limma	prerank	Hh mutants abrogate ligand secretion	-0.6559434356117991	-2.861196682495461	0.0	0.0	0.0	23/43	15.70%	PSMD14;ERLEC1;PSMD8;PSMB7;PSMA3;PSMA4;PSMC1;PSMD12;PSMC5;PSMC6;PSMD13;PSMD2;PSMB6;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMD7;PSMA5;PSMD6;PSMB5
