dataset	Name	pathway	ES	NES	nominal_p	dataset_FDR	FWER p-val	Tag %	Gene %	leading_genes
GSE46798_exposure_corrected	prerank	GABA B receptor activation	-0.41804043487852444	-1.3226470673332853	0.10501193317422435	0.4353543021876876	1.0	22/40	36.95%	ADCY9;KCNJ2;GABBR2;ADCY1;GNAI3;GNG5;KCNJ16;GNG8;GNB1;GNGT2;KCNJ3;ADCY8;GNAI2;GNAI1;ADCY7;GNB5;KCNJ6;GNB4;GNG7;ADCY3;ADCY4;GNB2
GSE46798_exposure_corrected	prerank	Ribosomal scanning and start codon recognition	-0.3896715275678033	-1.3212971235869406	0.09919261822376009	0.4381431930905112	1.0	32/59	41.07%	RPS28;RPS4Y1;RPS27;RPS27A;RPS12;RPS15;EIF3M;EIF3B;EIF3A;RPS4X;EIF3E;RPS11;EIF3J;EIF4A2;EIF3K;EIF1AX;EIF3H;EIF3L;RPS8;RPS23;RPS13;RPS20;RPS2;RPS7;EIF4B;EIF2S1;EIF4A1;RPS27L;EIF2S2;RPS24;RPS16;RPS18
GSE46798_exposure_corrected	prerank	Telomere Extension By Telomerase	-0.459747304468791	-1.3190807348592637	0.11949685534591195	0.44314527897099065	1.0	10/23	24.26%	ANKRD28;NOP10;RUVBL2;DKC1;PIF1;PPP6C;TERF1;TERF2;NHP2;CCNA1
GSE46798_exposure_corrected	prerank	Macroautophagy	-0.34848748781520966	-1.3190543851184693	0.039403620873269436	0.44196440994234165	1.0	58/139	30.97%	PIK3C3;ATG4C;RPS27A;ATG10;FUNDC1;AMBRA1;DYNC1LI2;CHMP4A;TUBA1A;PCNT;UBE2D2;TUBB4A;TUBA8;DYNC1I1;LAMTOR3;MFN1;GABARAPL1;OPTN;TUBB2B;MTOR;PRKAB2;PINK1;TUBA3E;UBC;ATG14;UBE2N;DYNC1H1;ATG3;MLST8;PRKAA1;MTERF3;HDAC6;TBK1;ATG12;ATM;DYNC1I2;TOMM70;PIK3R4;CHMP4C;CHMP4B;TOMM7;HSF1;RRAGD;VDAC1;PEX5;TSC1;HSP90AA1;MAP1LC3A;IFT88;TOMM40;PGAM5;ATG13;PRKAG1;VIM;DYNLL1;RB1CC1;ATG5;TUBA1B
GSE46798_exposure_corrected	prerank	Transcriptional regulation by RUNX1	-0.3482864639723091	-1.318396685387722	0.03347280334728033	0.44258905298206025	1.0	78/165	37.13%	KMT2D;HIPK2;TNRC6C;FOXP3;RPS27A;ITCH;RNF2;SOCS4;PRKCB;KCTD6;AGO1;SPI1;PSMD14;PSMA4;SMARCA2;SMARCD1;PSMC5;SMARCA4;CREBBP;THBS1;LGALS3;CR1;PSMD1;PSMC3;AGO3;ELF2;SMARCE1;CBFB;SMARCD3;PTPN11;MIR215;UBC;SCMH1;PSMA3;KAT2B;PSMB2;SOCS3;OCLN;GP1BA;PSMB7;CBX6;PSMB4;RSPO3;GATA1;AGO2;SMARCC2;ACTL6B;CCND2;PSMD11;PSMD13;PSMA5;ADRM1;PSMA6;PSMA2;BMI1;SMARCB1;AUTS2;PSMC6;IL2;PSMD2;ARID2;ARID1A;LMO1;PSMC1;RYBP;ABL1;CCNH;PSMB3;CTSL;TCF12;MNAT1;TNRC6A;CCND1;ASH2L;LIFR;CSNK2A2;PSMB6;PHC1
GSE46798_exposure_corrected	prerank	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	-0.3910947018502436	-1.3183339799798175	0.0873015873015873	0.4414784012768848	1.0	32/59	37.06%	RPS27A;UBE2D1;PSMD14;PSMA4;PSMC5;PSMD1;PSMC3;UBC;PSMA3;PSMB2;BUB1B;CDC26;PSMB7;ANAPC4;ANAPC15;PSMB4;CCNA1;PSMD11;PSMD13;PSMA5;ADRM1;PSMA6;PSMA2;PSMC6;PSMD2;ANAPC1;PSMC1;CDK1;PSMB3;CDC16;BUB3;PSMB6
GSE46798_exposure_corrected	prerank	Golgi-to-ER retrograde transport	-0.3547576361436286	-1.3176617528191992	0.050213675213675216	0.44200849802600345	1.0	52/132	30.97%	KIF6;RAB6A;DCTN6;CENPE;KIF21A;DCTN4;DYNC1LI2;ARCN1;KIF3A;KIF5C;CAPZA1;KIF26B;TUBA1A;RAB6B;ACTR10;KIF1B;KIF21B;TUBB4A;TUBA8;NSF;DYNC1I1;KIF1A;KIF20A;KIFAP3;TUBB2B;KIF2A;BICD2;DCTN2;TUBA3E;NBAS;KIF3B;DYNC1H1;COPB1;ARF3;SEC22B;COPA;ARFGAP2;KIF15;KIF5A;DYNC1I2;TMED7;RAB18;BICD1;KIF5B;KIFC2;KIF23;NAPB;TMED2;COPG1;DYNLL1;RAB1A;TUBA1B
GSE46798_exposure_corrected	prerank	Somatic hypermutation of immunoglobulin genes	-0.3486822220777751	-1.3174226000733935	0.033578174186778595	0.44136934823511376	1.0	41/157	20.20%	KMT2D;CTDP1;MLLT3;RPS27A;CDC73;NFKB2;TAF1L;HOXC4;DPF2;SSRP1;POLH;EXOSC10;MCM3AP;MSH2;POLR2G;EAF1;LEO1;SMARCA2;SMARCD1;NCOA6;GTF2F2;SMARCA4;CREBBP;E2F5;RFC1;CCNT1;DPF3;MPHOSPH6;TAF3;PAGR1;SMARCE1;TAF9B;SMARCD3;TAF4;UBC;STAT6;POLD3;TAF11;ELL;E2F7;TAF8
GSE46798_exposure_corrected	prerank	Metallothioneins bind metals	-0.551771438475022	-1.3173321302653556	0.14965034965034965	0.44036055535686636	1.0	3/11	12.72%	MT1G;MT1A;MT1F
GSE46798_exposure_corrected	prerank	Vitamin D (calciferol) metabolism	0.47638509101543125	1.3172874087975435	0.16161616161616163	0.8667505260157524	1.0	5/11	10.01%	LRP2;GC;LDLRAP1;VDR;LGMN
