dataset	Name	pathway	ES	NES	nominal_p	dataset_FDR	FWER p-val	Tag %	Gene %	leading_genes
human_PD_postmortem_meta	prerank	Metabolism of polyamines	-0.7010611792783304	-3.0459973936810916	0.0	0.0	0.0	27/44	13.85%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;AZIN1;PSMA3;PSMC5;PSMD12;PSMC6;OAZ3;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;OAZ2;PSMB4;SMS;PSMC3;SRM;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Regulation of activated PAK-2p34 by proteasome mediated degradation	-0.7265737945011629	-3.0415000901338716	0.0	0.0	0.0	22/35	13.85%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Regulation of Apoptosis	-0.7044788612618526	-3.0373461204280296	0.0	0.0	0.0	23/38	13.85%	PSMD14;OPA1;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Hh mutants are degraded by ERAD	-0.6990750010943915	-3.032836687912025	0.0	0.0	0.0	23/40	13.85%	PSMD14;ERLEC1;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	APC/C:Cdc20 mediated degradation of Securin	-0.6571391498497184	-3.0326238680033786	0.0	0.0	0.0	27/52	13.85%	PSMD14;PSMC1;ANAPC10;PSMD8;PSMA4;PSMB7;PSMA3;CDC27;UBE2E1;ANAPC15;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;UBE2D1;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	-0.6945256625082034	-3.014225439133829	0.0	0.0	0.0	25/40	13.85%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;SKP1;GSK3B;RBX1;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Degradation of CRY and PER proteins	-0.6706086141944388	-3.011766922447372	0.0	0.0	0.0	32/45	20.41%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;SKP1;RBX1;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;FBXL3;PSMA1;PSMD1;PSMC2;PSMB4;UBE2D1;PSMC3;CRY2;PSMB5;PSMA5;PSMD7;PSMD6;BTRC;RPS27A;UBB;PER3;PSMB1
human_PD_postmortem_meta	prerank	Translation	-0.4987450141196578	-3.0106329294441427	0.0	0.0	0.0	171/302	25.41%	EIF3K;EIF4E;MIEF1;EIF3I;PSMD14;EIF2B3;PSMC1;MRPS25;MRPL20;FARSB;PSMD8;PSMA4;PSMB7;EIF1AX;MRPS33;PSMA3;HBS1L;GFM1;MRPL32;IARS2;KLHDC10;MRPS7;SRP9;SPCS3;MRPL50;SPCS1;MRPL1;RBX1;PPA2;RPL15;MRPL15;PSMC5;PSMD12;EEF1E1;MRPL47;MRPS16;EEF2;OXA1L;PSMC6;MRPL24;PSMB6;PSMD2;EIF2B1;SEC11C;PSMD13;AIMP1;PSMA2;MRPL13;MRPS23;MRPL2;MRPS9;MRPL37;SPCS2;SSR3;ERAL1;SRP19;MRPL52;PSMA1;MRPL19;CHCHD1;PSMD1;AIMP2;PSMC2;SRPRB;GFM2;SSR4;MRPL3;MRPS15;SRPRA;PSMB4;MRPS28;MTRF1;MRPL21;RPS9;MRPL54;RCHY1;NDUFAB1;UBE2D1;MRPS22;MRPS18C;RPLP0;SEC61A2;MRPL14;RARS2;PSMC3;RPS14;EIF3M;MRPL23;MRPL22;MRPS10;APEH;UBE2D2;RPS24;PSMB5;PSMA5;PSMD7;PSMD6;MRPL12;EIF3A;SRP54;MRPS27;TUFM;RPL27;RPL35A;MRPS21;MRPL42;RPL35;EIF4A2;NPLOC4;MRPL49;PARS2;ABCE1;RPS25;MRPL9;EIF5;GSPT2;RPS5;TCF25;SRP68;EIF3D;EIF4H;MRPL46;MRPS18A;SEC61G;EIF3J;RPS27A;FARSA;UBB;YARS2;MRPL51;PELO;RPS4X;SRP72;EIF2B4;MTFMT;RPS12;RPS8;MRPL35;RPL9;PSMB1;MRPS11;EIF3G;RPL14;VCP;WARS2;MRPL55;RPS27;AURKAIP1;FAU;RPS18;RPL11;RPL39;LTN1;MRPS35;EIF2S3;MRPL38;PSMB3;RPL29;GADD45GIP1;PSMD11;SSR1;RPL39L;MRPL41;RPL10A;ADRM1;MRPL10;MRPL27;ASCC3;RPS15A;MRPL48;CUL2
human_PD_postmortem_meta	prerank	ER to Golgi Anterograde Transport	-0.5450591461725071	-3.0017254913222473	0.0	0.0	0.0	76/149	17.76%	TRAPPC2L;ACTR10;F8;NAPG;DYNC1I1;ANK1;SEC23IP;SEC23A;COG6;CSNK1D;COPG2;ARFGAP2;SEC31A;TRAPPC6B;TUBB3;DCTN6;CAPZA1;DCTN2;TRAPPC9;ARF3;BET1;ARCN1;TMEM115;TUBB4B;CAPZA2;COPE;COG1;TRAPPC2;NAPA;DCTN3;MCFD2;TUBA1B;TRAPPC1;DYNLL2;GORASP1;CNIH3;TUBA1A;DYNC1LI1;TRAPPC5;TUBB2A;GOSR1;CNIH1;ANK2;GOLGB1;DYNC1I2;YKT6;SCFD1;NAPB;GBF1;SEC22C;USO1;CAPZB;COPG1;DCTN5;ARF4;DYNC1H1;DYNLL1;TMED2;ANK3;SEC22B;TUBA1C;COPB2;RAB1A;ACTR1A;TMED3;DCTN4;TUBA4A;CD55;SPTAN1;KDELR3;GRIA1;SPTBN2;TUBB2B;PPP6R3;DCTN1;SEC24B
human_PD_postmortem_meta	prerank	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	-0.629724165015882	-2.996090358464429	0.0	0.0	0.0	28/58	13.85%	PSMD14;PSMC1;ANAPC10;PSMD8;PSMA4;PSMB7;PSMA3;CDC27;UBE2E1;ANAPC15;PSMC5;PSMD12;AURKA;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;UBE2D1;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
