gene	NTC_01	NTC_02	NTC_03	NTC_04	NTC_05	NAA25_06	NAA25_07	NAA25_08	NAA25_09	NAA25_10
ADK	0.185957160299	0.180859573246	0.00518787575327	-0.258357760414	0.1171995593	-0.196419959088	-0.968911458092	0.285134964702	-0.0925126430931	-0.00668932651095
ADNP	-0.428637010425	-0.445857153644	-2.65028471681	-0.916296384843	0.432395600191	1.18717692892	-1.40286108303	2.96702603014	0.987527810746	1.51794674619
ADPGK	0.0295953200806	-0.0186476160116	0.31846177833	0.832577138106	0.195077177654	-0.323193320909	0.0993200004621	-0.583790092029	-0.850048484508	-0.414191005611
ADSS	-9.16425259865e-05	0.0365558744485	-0.0637074476823	-0.0999876125392	0.176705215759	-0.0385355826945	1.04955121984	0.218617888105	-0.160072793443	0.00955209876587
AFDN	-0.205993852176	-0.242784523622	-0.237544191318	-0.004476188032	-0.00793704936443	0.0193766598669	0.785730478465	0.559581966376	0.0108047819899	0.0345568653266
AFG3L2	0.15074792943	0.00965644016245	0.269549579672	0.196765205924	-0.0387088382066	0.0827132667109	-0.0959678173525	-0.340504148419	-0.0603107188285	-0.149681210237
AFP	0.870954185643	1.07646143236	1.11795825445	0.230267956914	0.299748643232	-0.367066463557	-1.13541208813	-1.23299109157	-0.335444667669	-0.259817922453
AGK	0.000119905473037	0.0650945043946	0.0752231540018	0.275036364788	-0.249885383722	0.030007578326	0.440779488923	-0.669201729507	-0.221382750436	-0.291335019186
AGL	0.238990534293	0.180017985367	0.314239835994	0.0488664539096	-0.0683383796172	0.0529365278894	-0.951927027275	-0.26446688142	-0.0085280112597	-0.137521773807
AGO1	0.00769434876706	-0.226583520448	-0.077620834424	0.000281365118687	-0.234675954262	-0.0302248173446	1.50801979765	0.121895153402	0.0290331471257	0.0185730003107
AGPAT1	0.325383841012	-0.0962529803301	0.348977028352	0.163313734725	0.190475706093	0.0216205541546	-2.30713235292	-0.176430388143	-0.138289899321	-0.00447907717781
AGPAT3	0.469641812672	0.0307489109202	0.333405022086	-0.551078471	-0.0384890801478	-0.120033531046	0.28054307496	-0.340382840732	-0.153160780633	0.237417328749
AGPAT4	0.240497629828	0.0379090298935	-0.037923232822	0.990652836135	0.387856812419	-0.113657969469	-0.86217741248	-0.278009331721	-0.126034437557	0.252076545992
AGPS	0.0604395188182	-0.0461721135148	0.146426125043	0.233998173692	0.0384319442872	-0.0862231737841	0.123491380245	-0.624043604725	-0.236596214483	-0.102803967239
AHCY	-0.141539646638	0.239461803349	0.186976252882	0.0223848108979	0.237244646261	-0.10623702219	-0.312834005777	0.0756332751675	-0.0572168117531	-0.0519347764369
AHCYL1	-0.0446568715015	0.00546769383406	-0.250683189823	0.167090295058	0.25044379507	0.0131610309719	-1.61479112439	0.140594262341	-0.0475553905202	0.234799479951
AHSG	-0.0462867648515	0.0799600093783	0.18067421268	-0.0215719584107	0.225482349795	-1.15198761949	0.319824276202	-0.277645407295	-0.974469245154	-0.00797800712825
AIFM1	-0.0812009801839	-0.0986947847806	0.146503324046	0.375742907772	0.229609048496	-0.181242079715	0.641609002312	-0.13934242394	-0.398006350416	0.0906614364238
AIMP1	-0.575496785294	-0.336120229976	-0.783961700799	-1.29633335878	-0.599052565747	0.354748954782	1.59553538933	0.547292000571	0.49488516015	0.548295280751
AIP	-0.52004075912	-0.166701057676	-0.262484443062	-0.754502674376	-0.163619192634	0.238783175177	0.295330518295	1.39261816174	0.18165881523	0.344282928765
AK1	-0.104090633062	-0.149057613232	-0.53420707136	-0.0336730465349	0.0387310276911	-0.284254221986	0.893187871375	0.710343405927	0.0313901206487	0.170322121722
AK2	-0.116413610088	-0.0577413415602	-0.0229680180963	-0.00455784761804	-0.280498491649	0.38089642613	-0.487071017952	0.0250195914225	0.256911371945	0.11011694471
AK3	0.121146545666	0.279224744165	0.409344539096	0.215199872151	0.0277527867048	-0.0163131762023	-1.17812092171	-0.716136312053	-0.101803918812	-0.240133076161
AK4	-0.0613834872147	-0.0489803396695	-0.0910320139398	0.0970466896824	-0.125216669592	0.622964515585	-0.257486619846	0.0427742311007	0.598930994795	0.323687539049
AKAP8L	-0.456343537105	-0.160112010086	-0.167911567474	-0.417243724356	-0.264047650815	0.239747824195	0.662591125484	0.153905901517	0.35926984061	0.57985542667
AKR1A1	-0.111882170295	-0.10179594245	-0.291875367101	-0.709336434591	-0.133004653419	0.120424667256	0.138882869747	0.767372035165	0.345949444551	0.495029050513
AKR1B1	-0.178751647961	-0.0200055335909	-0.120550271718	0.159228915858	0.148333055176	-0.181279571597	-0.481387775126	0.111203588421	0.0598066933038	0.0179672308377
AKR1C1	-0.0118393152597	0.0758489666396	0.0744931035116	-0.0620964443832	0.27164195288	-0.448158761511	-2.7037096712	0.436845208333	-0.103890593845	0.0212997714996
AKR7A2	-0.144533540438	-0.0281788712358	0.0281646683073	0.0435524422136	0.207677034618	-0.393771929139	1.23144626254	-0.0893069875461	-0.195357897521	0.10811022803
ALB	0.703815417296	1.19662953121	1.09797163219	0.57207363837	0.577112376591	-0.722681899029	-0.815940407853	-1.47806697927	-0.559072753995	-0.90733854201
ALDH18A1	0.010947704069	0	0.247980953396	0.286596750939	-0.0364523061164	0.0240962345454	0.249640087558	-0.222533794123	-0.0719773459384	-0.057357378242
ALDH1B1	0.0310178593475	-0.00157633112856	0.135072899634	-0.38922740334	-0.245929271524	0.287822536649	1.89222136757	-0.709402236307	0.0268050680282	-0.171774045849
ALDH2	0.612882177051	0.347889068333	0.518746582609	0.284913835315	0.0926552913839	-0.0812156808814	-0.479972331159	-0.614754749768	-0.159405967221	-0.182123028912
ALDH3A2	-0.066097184218	-0.1318589336	0.130254792102	-0.136078292596	-0.212712893141	0.432601777262	0.344218313111	-0.189305442141	0.357102804311	0.0755576404579
ALDH4A1	-0.141371304019	-0.220736947717	0.125573844858	0.21273446326	-0.199959549576	0.0843354164602	0.404859122248	-0.422368308752	0.045058914156	-0.0213174250855
ALDH5A1	0.0781639013773	-0.0113867105594	0.119385607234	0.14416273728	0.00364654133186	-0.631040360457	0.260552969592	-1.17597942285	-0.478455585029	-0.793793787983
ALDH6A1	0.355826027266	-0.0266299029809	0.178019103756	0.469670431624	0.0188897337534	-0.456082180001	0.0489912229073	-0.897759085118	-0.60738523892	-0.601156611464
ALDH7A1	-0.0925151799212	-0.00757640050979	0.212358361734	0.0845025859741	0.0608412480331	0.0262051253157	-0.209593465595	-0.420743603604	0.0433687813645	-0.102495318316
ALDH9A1	0.101602848346	-0.0131789974827	0.178327394313	-0.409717860819	-0.269938066804	0.174671467051	-0.40517336917	-0.0630679306091	0.138300452529	0.0111406947295
