gene	phenotype_plusAO	source_rows_plusAO	unique_tss_plusAO	phenotype_noAO	source_rows_noAO	unique_tss_noAO	percentile_plusAO	percentile_noAO	delta_rank	mode
SPEG	-0.115943833481874	2	2	-0.47050992075613202	2	2	0.55588843522986375	0.40943316188557188	-0.14645527334429187	CRISPRi
SPEM1	-0.17239887065891199	1	1	-0.21233820791595601	1	1	0.53324672570125664	0.51330929529667535	-0.019937430404581291	CRISPRi
SPEN	1.6653244487287999	1	1	1.7112149630803799	1	1	0.9664616363539954	0.97531682485815796	0.0088551885041625589	CRISPRi
SPERT	-0.43201323172946798	1	1	-0.60483681102894904	1	1	0.43817275571345249	0.36282411580677659	-0.075348639906675896	CRISPRi
SPESP1	-6.57630847356186	1	1	-4.6822838549657	1	1	0.018744366085158278	0.030091733389893419	0.01134736730473514	CRISPRi
SPG11	-0.330242476854408	1	1	-1.3324309788875499	1	1	0.47258603319370063	0.19552998568322816	-0.27705604751047247	CRISPRi
SPG20	-0.038211806310222501	1	1	0.123187445319866	1	1	0.58743835834349645	0.66565035261678773	0.078211994273291285	CRISPRi
SPG21	0.208826860498741	1	1	0.189232048156108	1	1	0.68574685826395887	0.69359457023171955	0.0078477119677606844	CRISPRi
SPG7	-6.2436017029801798	1	1	-6.5725510848911197	1	1	0.02187284585608993	0.015138660586457395	-0.0067341852696325352	CRISPRi
SPHAR	-1.43801877495052	1	1	-1.0050578749155199	1	1	0.20417307386393765	0.25629672835251072	0.052123654488573062	CRISPRi
SPHK1	0.045697903554623102	1	1	0.58084904639236301	1	1	0.62407868922000109	0.83140675539530196	0.20732806617530086	CRISPRi
SPHK2	0.41858418678583897	1	1	0.54435886954113699	1	1	0.75823214380401927	0.82058963889919934	0.062357495095180071	CRISPRi
SPHKAP	-0.64164005552894599	1	1	0.48001548861547499	1	1	0.36902805026777669	0.80144758470756672	0.43241953443979003	CRISPRi
SPI1	-0.72530062428106201	1	1	-0.0258894904340627	1	1	0.34490163847499866	0.59830849992046242	0.25340686144546376	CRISPRi
SPIB	-0.781269243095153	1	1	-1.6316822647992599	1	1	0.3312211676122806	0.15984410626226206	-0.17137706135001854	CRISPRi
SPIC	-0.13051943599530899	1	1	0.332060456289756	1	1	0.55000265125404313	0.75139190837266023	0.2013892571186171	CRISPRi
SPICE1	-0.72174655004028698	1	1	-1.24679515656824	1	1	0.34622726549657989	0.20958163211198896	-0.13664563338459093	CRISPRi
SPIDR	-1.65758497327791	1	1	-4.0935990860621203	1	1	0.17686515721936477	0.041014900047722576	-0.1358502571716422	CRISPRi
SPIN1	1.89278858981347	1	1	1.2845702419160301	1	1	0.97658942679887584	0.94944058539689269	-0.027148841401983148	CRISPRi
SPIN2A	0.61837247888874902	1	1	1.65120154777328	1	1	0.81825653534121634	0.97335489686621768	0.15509836152500134	CRISPRi
SPIN2B	0.89627498401991201	1	1	0.207803146718431	1	1	0.88061403043639641	0.70112413171430088	-0.17948989872209553	CRISPRi
SPIN3	0.13334981462291801	1	1	-0.45447879318850998	1	1	0.65838591653852274	0.41500079537621293	-0.24338512116230981	CRISPRi
SPIN4	0.126790793491872	1	1	3.4179966474707202	1	1	0.65605281298053975	0.99758735882072225	0.3415345458401825	CRISPRi
SPINK1	0.39099307967915697	1	1	0.79622848502026	1	1	0.74879367941036112	0.88225780794315711	0.13346412853279599	CRISPRi
SPINK13	-0.45369105079319999	1	1	-0.41015825080014701	1	1	0.43149159552468319	0.43430192481043534	0.0028103292857521445	CRISPRi
SPINK14	-1.2075717198631	1	1	-0.76457259463288196	1	1	0.23858635134418579	0.31499549286812661	0.076409141523940821	CRISPRi
SPINK2	-0.028992737720474698	1	1	-0.63183366453301104	1	1	0.59072591335701785	0.35322657617052866	-0.23749933718648919	CRISPRi
SPINK4	-0.0036498325596142499	1	1	-0.404728574931697	1	1	0.6028686568747017	0.43674107853014477	-0.16612757834455694	CRISPRi
SPINK5	0.67144801008767252	2	2	0.71462034192514556	2	2	0.83151280555702844	0.86587305795641334	0.034360252399384894	CRISPRi
SPINK6	1.54586975936244	1	1	0.84523867557238097	1	1	0.95797762341587567	0.89275677395408026	-0.065220849461795405	CRISPRi
SPINK7	-0.47639085687037402	1	1	-0.72066913094054497	1	1	0.42401505912296517	0.3257065592025028	-0.098308499920462367	CRISPRi
SPINK8	-1.53063062796714	1	1	-0.99297789837098305	1	1	0.19224243066970678	0.25894798239567313	0.066705551725966344	CRISPRi
SPINK9	0.81616001532106397	1	1	0.63686615903772303	1	1	0.86454743093483222	0.84635982819873801	-0.018187602736094211	CRISPRi
SPINT1	4.43306781421128	1	1	1.02036734154671	1	1	0.99923113632748295	0.92133729253937113	-0.077893843788111816	CRISPRi
SPINT2	-0.94958609763155299	1	1	-1.2421154570706301	1	1	0.29124025664139136	0.21043003340580094	-0.080810223235590423	CRISPRi
SPINT3	-0.067971458000154306	1	1	1.0180018548505401	1	1	0.57582586563444504	0.92107216713505491	0.34524630150060986	CRISPRi
SPINT4	0.65490215897867099	1	1	-0.207297295309123	1	1	0.82774802481573784	0.51580147409724797	-0.31194655071848987	CRISPRi
SPIRE1	-1.0865662541828101	1	1	-1.03186723432687	1	1	0.26122806087279282	0.25072909486186967	-0.01049896601092315	CRISPRi
SPIRE2	-1.01144003966981	1	1	-0.96422472265154402	1	1	0.2775597857786733	0.26562914258444242	-0.011930643194230872	CRISPRi
SPN	-0.22818020992908	1	1	0.2025686177628	1	1	0.51081711649610262	0.69884405323718124	0.18802693674107862	CRISPRi
SPNS1	-1.13270057839409	1	1	-1.13097202004078	1	1	0.25242589744949362	0.23116284002333104	-0.021263057426162579	CRISPRi
SPNS2	0.53053498311403302	1	1	-0.068105507292018502	1	1	0.79455432419534444	0.57927249589055618	-0.21528182830478826	CRISPRi
SPNS3	-0.47779164006541502	1	1	-0.83034169594514295	1	1	0.42337875815260617	0.2979744419110239	-0.12540431624158227	CRISPRi
SPO11	0.45891369255426401	1	1	0.68080865211262398	1	1	0.77132933877724164	0.85770719550347319	0.08637785672623155	CRISPRi
SPOCD1	0.27034861438669999	1	1	-3.1509698564806001	1	1	0.70918394400551465	0.064876186436184313	-0.64430775756933034	CRISPRi
SPOCK1	1.06706375905234	1	1	0.122535425046445	1	1	0.91036110080067867	0.66527917705074502	-0.24508192374993365	CRISPRi
SPOCK2	1.1233382960354601	1	1	0.67453716603200997	1	1	0.91688318574685823	0.85569224243066966	-0.061190943316188573	CRISPRi
SPOCK3	-0.047387656543680899	1	1	1.4034070590030401	1	1	0.5840977782491118	0.9581366986584654	0.3740389204093536	CRISPRi
SPON1	-0.80131917073863401	1	1	0.59790182544474901	1	1	0.32613075984940876	0.8359138872686781	0.50978312741926934	CRISPRi
