gene	peptide_backbones	n_control	n_knockdown	log2_difference	ratio	standard_error	df	ci_low	ci_high	p_two_sided	FDR_BH
CTBP1	4	5	5	0.523906779551	1.43784362287	0.253850811424	7.92050397453	-0.0624984975572	1.11031205666	0.0732746108122	0.184283957838
CTDSPL2	2	5	5	0.121261700757	1.08768567603	0.265438422549	6.68157050679	-0.512515559211	0.755038960725	0.662268756395	0.769006752771
CTNNA2	6	5	5	-0.235838899185	0.849191067411	0.116662071777	7.43240839706	-0.508480480464	0.036802682094	0.0805792324201	0.19720231432
CTNNB1	7	5	5	-0.167787483768	0.890206855539	0.266209612695	5.04802885921	-0.850147401659	0.514572434122	0.555936550732	0.690060003868
CTNNBL1	2	5	5	0.809391832696	1.75247253306	0.187744505212	7.64566929274	0.372934801275	1.24584886412	0.00286398007997	0.0444037879337
CTNND1	2	5	5	-0.413799413871	0.750643907811	0.302443632107	5.14463073699	-1.18472732643	0.357128498683	0.22798362072	0.378274110659
CTPS1	4	5	5	0.165137712606	1.12127310416	0.140453813617	7.37380024001	-0.16360006678	0.493875491992	0.276258836171	0.428928193002
CTPS2	2	5	5	0.0161290910945	1.01124256191	0.161815693413	6.92091485206	-0.36739236115	0.399650543339	0.923427506246	0.948185440327
CTSA	3	5	5	-0.134318867477	0.911099885179	0.309543900307	4.54258380557	-0.95474097628	0.686103241327	0.684169220908	0.780324665225
CTSB	6	5	5	-0.23346890709	0.85058722533	0.178430777109	4.82613446867	-0.69715470862	0.230216894439	0.249561426862	0.4023578987
CTSD	8	5	5	0.234644338612	1.17661663524	0.195635932124	4.54662725639	-0.283717883148	0.753006560372	0.289121678126	0.442553223422
CTSL	3	5	5	0.437002961761	1.35378905829	0.306097624102	4.29795612711	-0.39012138441	1.26412730793	0.221825275621	0.371945038064
CUL1	6	5	5	0.0447803437834	1.03152611328	0.200930529713	5.12804370429	-0.467872944813	0.55743363238	0.83224683309	0.88797401595
CUL2	3	5	5	-0.583042074076	0.667554683115	0.407833675936	7.97344702969	-1.52405364834	0.357969500191	0.190818349909	0.340084072907
CUL3	6	5	5	0.045352668235	1.03193540611	0.0499670787784	5.08114840441	-0.0824772517544	0.173182588224	0.4050518725	0.556468368576
CUL4B	5	5	5	0.100300548837	1.07199676255	0.204394410674	6.86968985985	-0.384880165077	0.585481262751	0.638909027239	0.75297590718
CUL5	6	5	5	0.0541391802197	1.03823942714	0.0990550397836	7.58756374589	-0.176461526023	0.284739886462	0.600381177922	0.720967235265
CXADR	6	5	5	-1.05932995723	0.479854870877	0.405583012437	4.92302056201	-2.10683683772	-0.0118230767382	0.0482831430426	0.140554726199
CYB5A	4	5	5	0.898121576274	1.86363790123	0.131291423003	7.90345353788	0.59471804302	1.20152510953	0.000139952635479	0.0218226145179
CYB5R1	7	5	5	0.0485750159424	1.03424287299	0.100644922461	7.27806555008	-0.18758153306	0.284731564945	0.643532336261	0.754499649757
CYB5R3	7	5	5	-0.773613820301	0.584950390223	0.585379497844	4.29399095936	-2.35592972543	0.808702084828	0.252333629683	0.405032583528
CYC1	6	5	5	-0.137113740373	0.909336557955	0.156223048924	7.09837710218	-0.505487230146	0.2312597494	0.408839599996	0.559208550621
CYCS	5	5	5	0.45984635768	1.37539533522	0.133120617064	7.79254631363	0.151441321357	0.768251394004	0.00899561041804	0.0641745671326
CYFIP1	4	5	5	-0.274705537908	0.826619018482	0.183520444666	4.68496697182	-0.756162793137	0.206751717321	0.198514537663	0.349690056854
CYFIP2	3	5	5	-0.780256412187	0.582263297575	0.358624001102	4.44811897062	-1.73761655428	0.177103729902	0.0883258162485	0.209809855137
CYP4X1	2	5	5	-1.06867432219	0.476756884864	0.185131361603	4.66581452705	-1.55500688494	-0.582341759436	0.00275054698	0.0444037879337
CYP51A1	5	5	5	0.137535359269	1.10002427364	0.141029907228	6.72013374803	-0.198783531016	0.473854249554	0.363238786369	0.518259273873
DAAM1	3	5	5	-0.880066885134	0.543342240658	0.254519894938	5.17394785038	-1.52777013983	-0.232363630435	0.017119190196	0.084707260931
DAP3	7	5	5	-0.667928526827	0.629409767839	0.275512537088	4.58035411933	-1.39612476393	0.0602677102782	0.0643954352554	0.168555437845
DARS	10	5	5	1.12176789677	2.17613475492	0.304383263978	7.84801667082	0.417485724367	1.82605006917	0.00638142454103	0.0563582943118
DARS2	3	5	5	-0.359252113132	0.77956859992	0.185167896278	6.94815177375	-0.79776782849	0.0792636022272	0.0938249518518	0.217234220756
DBI	3	5	5	0.71548982833	1.64204063376	0.310482778337	6.27803018902	-0.0361525041387	1.4671321608	0.0588303537868	0.159734654623
DBN1	6	5	5	0.387731410272	1.30833447326	0.192684151724	7.9879109209	-0.0567161181963	0.832178938741	0.0790542648811	0.194560834538
DBT	8	5	5	-0.0898981791685	0.939589060084	0.180506371132	4.97057107485	-0.554732095504	0.374935737167	0.639709422232	0.75297590718
DCAF7	3	5	5	-0.0646860927642	0.956153338549	0.294436225596	4.57509398653	-0.843197936986	0.713825751458	0.835570251279	0.890649344991
DCAKD	2	5	5	0.148422747747	1.10835707818	0.0856760579848	5.42222026658	-0.0667549853826	0.363600480877	0.139172424217	0.274944255264
DCLK1	9	5	5	-0.184925294263	0.879694627153	0.200350894014	4.46089235337	-0.719239493728	0.349388905202	0.403170555329	0.554232570707
DCTN1	10	5	5	0.48955285765	1.40400965592	0.097896864143	6.69864346848	0.255935592905	0.723170122394	0.00177989772917	0.0405118192453
DCTN2	6	5	5	0.347469393697	1.27232690231	0.276221174964	5.84705246432	-0.332728358562	1.02766714596	0.25631533043	0.409317019992
DCTN4	2	5	5	-0.445178885629	0.734493238187	0.0733885851917	4.44579400959	-0.641127939025	-0.249229832233	0.00263146982962	0.0444037879337
DCTN5	2	5	5	-0.446696238011	0.733721142104	0.185200314403	7.9119288373	-0.874597831709	-0.0187946443122	0.0427073210709	0.132617470694
DCUN1D1	2	5	5	-0.0863468011154	0.941904827636	0.444137938788	6.35092720203	-1.15872144776	0.986027845526	0.851922316434	0.900691339693
DCX	3	5	5	-0.479387426496	0.717282119927	0.364446132708	4.48761338662	-1.44933184384	0.490556990844	0.251567461359	0.404446579864
DCXR	3	5	5	-0.948868825166	0.518038481493	0.368622302798	5.27314181949	-1.88186814372	-0.0158695066068	0.04737214531	0.139513877306
DDAH1	10	5	5	-0.10679249079	0.928650414598	0.155265895746	5.39755324747	-0.497234179032	0.283649197452	0.520017544601	0.660767345671
DDAH2	4	5	5	0.342900983319	1.26830434864	0.192134030331	6.63504605563	-0.116539087717	0.802341054356	0.119827314406	0.248653067822
DDB1	18	5	5	0.158126296545	1.11583700076	0.134167428452	5.21272177882	-0.182571523433	0.498824116524	0.2895522597	0.442553223422
DDOST	8	5	5	-0.802131822173	0.57350110768	0.307073126754	4.49872139119	-1.61869160291	0.0144279585659	0.0527229024509	0.148659830727
DDT	2	5	5	0.315252135291	1.24422908432	0.490894143391	4.98557420533	-0.947730442867	1.57823471345	0.549103856729	0.683016364239
DDX1	15	5	5	1.13895425949	2.20221337411	0.254231794328	7.14140745761	0.5401962828	1.73771223617	0.00272748427359	0.0444037879337
DDX17	14	5	5	1.08222543442	2.11729961151	0.205951922895	7.86029082433	0.605826097164	1.55862477167	0.000814435188268	0.032157684303
DDX18	4	5	5	0.0891782965264	1.06376413084	0.285021054968	4.68689609766	-0.658460945375	0.836817538428	0.767808483787	0.842697797942
DDX21	9	5	5	0.912683984839	1.88254452192	0.268265522718	4.36321477728	0.19168632236	1.63368164732	0.0237683887236	0.096522440962
DDX39A	11	5	5	-0.244981177737	0.843826805128	0.382963162714	4.03978847792	-1.30413999062	0.814177635145	0.556845043601	0.690677687602
DDX39B	6	5	5	-0.642995579692	0.640381892743	0.388392829158	5.0965618324	-1.63572834715	0.349737187768	0.157611570897	0.298668454226
DDX3X	5	5	5	0.924943616138	1.89861003838	0.211460376526	7.58854700792	0.432674425835	1.41721280644	0.00268631953715	0.0444037879337
DDX3Y	5	5	5	0.616655363944	1.53331633193	0.359216230038	5.31788713962	-0.290381547848	1.52369227574	0.143177994398	0.279818766134
DDX42	6	5	5	0.0500330957562	1.03528867333	0.222765563466	6.52066289052	-0.484676032733	0.584742224246	0.829164998105	0.88555146324
DDX5	17	5	5	0.792304882698	1.73183907947	0.303050067833	6.82679259454	0.0720031290614	1.51260663633	0.0354679609731	0.119360757219
DDX6	8	5	5	-0.210591293468	0.864182970387	0.495303665957	4.04109244125	-1.58027733456	1.15909474762	0.69237277774	0.783145303046
DECR1	8	5	5	-0.111380481351	0.925701855374	0.130080051042	5.33381307688	-0.439564492038	0.216803529336	0.428643685479	0.578371191236
DEK	2	5	5	1.07748181559	2.11034930795	0.264711028521	7.18952310408	0.454869157881	1.70009447329	0.00448629933686	0.0499673033283
DERA	2	5	5	0.150057250645	1.10961350412	0.26443864833	4.34605677156	-0.561651149584	0.861765650873	0.598443576925	0.719780897205
DGLUCY	3	5	5	-0.497582306695	0.708292756423	0.271681600546	5.31544057412	-1.18367864823	0.188514034839	0.123054837999	0.252233531786
DHCR24	5	5	5	-0.965713171799	0.512025237962	0.556102549933	4.09683450941	-2.495414676	0.563988332404	0.155771809573	0.296512216999
DHCR7	2	5	5	-1.25543796214	0.418866391831	0.271151321777	4.87329052253	-1.95794104256	-0.552934881707	0.00605950485114	0.055633091729
DHODH	3	5	5	-0.0335649915255	0.977003075306	0.359616828723	5.80692171774	-0.920656805095	0.853526822044	0.928773699345	0.95233113465
DHRS7	5	5	5	-0.613436132914	0.653638046806	0.416764457641	4.92715300657	-1.68954497234	0.462672706515	0.201863732518	0.352858246265
DHX15	11	5	5	0.22765286046	1.17092839994	0.535060043485	4.50018296856	-1.19500514269	1.65031086361	0.690062599071	0.781736717059
DHX30	7	5	5	0.602207231702	1.51803729133	0.220575740943	6.25429183409	0.0677529319499	1.13666153145	0.0327788224843	0.115042073124
DHX36	3	5	5	0.0532460840646	1.03759690695	0.307519108381	5.28402839747	-0.724645897174	0.831138065304	0.868974518532	0.910254977906
DHX8	2	5	5	0.617029098846	1.53371359403	0.234045457088	5.32026588258	0.0261277755438	1.20793042215	0.0434548560604	0.133648746833
DHX9	12	5	5	0.438247223716	1.35495714633	0.248096730556	7.49076458235	-0.1407059822	1.01720042963	0.117861057807	0.246093851074
DIABLO	3	5	5	0.720800688932	1.64809646651	0.261813151096	7.10465277607	0.10355482048	1.33804655738	0.0279643996747	0.105433997392
DICER1	2	5	5	0.806445040034	1.74889665419	0.184820435414	7.999054577	0.380239583448	1.23265049662	0.00240234316499	0.0425218060298
DIP2B	5	5	5	0.460713954755	1.37622270886	0.350384924926	5.30800528539	-0.424484028823	1.34591193833	0.242492906162	0.395636781878
DIS3	11	5	5	0.765638126124	1.70012182193	0.261866875672	7.64708915072	0.156886619517	1.37438963273	0.0201453214875	0.089680413659
DKC1	8	5	5	0.125398824003	1.09080923837	0.225005051728	6.65351708741	-0.412322090669	0.663119738675	0.59555273638	0.718695968399
DLAT	10	5	5	0.0251262169698	1.01756871218	0.32002597311	4.51218456508	-0.825010694056	0.875263127995	0.940780900585	0.961031682723
DLD	10	5	5	-0.101937103943	0.931781050555	0.199500875918	7.61966260616	-0.566014875818	0.362140667932	0.62384912333	0.739339107617
DLG3	3	5	5	0.803081529461	1.7448240121	0.285286686368	5.35900722101	0.084261941679	1.52190111724	0.0345621514059	0.117992999994
DLG4	4	5	5	-0.70950117334	0.611531545622	0.233791984026	4.27774638625	-1.34232350938	-0.076678837296	0.0353756608444	0.119358682571
DLGAP4	3	5	5	0.0390296820699	1.0274225774	0.0848851607096	4.70437078611	-0.183364123457	0.261423487597	0.666126416121	0.770783873072
DLST	9	5	5	-0.0378231208098	0.974123692013	0.0796423545579	4.18469615705	-0.25514946948	0.179503227861	0.658579392409	0.765945025908
DMTN	2	5	5	-0.67800260934	0.625030020827	0.310877520948	6.20187345266	-1.43273055089	0.076725332208	0.0705022516497	0.180007503335
DMXL2	2	5	5	-0.234659685782	0.84988545314	0.163906641475	7.41807051051	-0.617852936556	0.148533564992	0.192992887696	0.343329936172
DNAJA1	9	5	5	0.163671014286	1.12013375479	0.107896426248	4.41844763081	-0.125033681565	0.452375710138	0.197232285691	0.348347960893
DNAJA2	10	5	5	0.150598124989	1.11002958235	0.0850212128667	6.85383964764	-0.0513174858574	0.352513735836	0.120718309764	0.250026632082
DNAJA3	3	5	5	0.100301289689	1.07199731304	0.510448460074	4.67916034655	-1.23937691767	1.43997949704	0.852468106521	0.900691339693
DNAJB1	3	5	5	0.396183767527	1.31602214655	0.272489129708	5.03170786828	-0.302946288972	1.09531382403	0.205349762138	0.356342234298
DNAJB11	8	5	5	-0.541922717705	0.686854909176	0.106819628671	6.78420084414	-0.796148923499	-0.287696511912	0.00158407351961	0.0395445384589
DNAJB6	3	5	5	0.410063492186	1.32874429009	0.146741492584	4.1347704738	0.0078279470581	0.812299037314	0.0472819051316	0.139481620138
DNAJC10	3	5	5	-0.0692050427462	0.953163067549	0.268464561163	4.43825355531	-0.786433270612	0.648023185119	0.808094336796	0.868999969076
DNAJC11	5	5	5	-0.377527534732	0.769755654523	0.211797045289	5.00635972461	-0.921761214357	0.166706144893	0.134686520476	0.26894120255
DNAJC13	3	5	5	-0.347121400084	0.786151136212	0.167624248102	4.83568951208	-0.782454433687	0.088211633519	0.0950466183194	0.217367888602
DNAJC19	6	5	5	0.122849380764	1.08888332857	0.206129686611	7.18138088462	-0.362085323255	0.607784084783	0.569488482322	0.698031081926
DNAJC3	2	5	5	0.442847353165	1.35928441287	0.337541500453	4.87502107407	-0.431564157925	1.31725886425	0.247905306138	0.40057533923
DNAJC5	3	5	5	0.303327709687	1.23398743951	0.336560505611	5.97001307513	-0.521209930338	1.12786534971	0.402344495055	0.553848133517
DNAJC6	3	5	5	0.200168903725	1.14883284689	0.256021507292	5.77011845118	-0.43239313101	0.832730938459	0.465167543467	0.616469796674
DNAJC8	8	5	5	1.29724184127	2.4575858954	0.241319748013	7.94303274669	0.740062035073	1.85442164746	0.000681212539945	0.031053196514
DNAJC9	2	5	5	0.617707655796	1.5344351303	0.235474902328	4.87552669233	0.00772238100694	1.22769293059	0.0480858445889	0.140482903882
DNM1	9	5	5	-0.450440750601	0.731819239355	0.0704722406728	7.26609203447	-0.615851967721	-0.28502953348	0.000317001656362	0.0267501523223
DNM1L	9	5	5	0.0480694144195	1.0338804796	0.105465403241	4.82286660471	-0.226060482314	0.322199311153	0.668329819304	0.771777423084
DNM2	4	5	5	-0.536085565505	0.689639557531	0.169396120304	5.80626248542	-0.95395869351	-0.118212437499	0.0203352968752	0.089680413659
DNM3	2	5	5	-0.977147323226	0.507983195291	0.513844679072	4.16532831181	-2.38175164353	0.427456997083	0.127158342808	0.258220151023
DOCK7	3	5	5	0.107878409181	1.07764231716	0.201682148324	7.37795713775	-0.364115952307	0.579872770669	0.608460509326	0.727022053563
DPM1	4	5	5	-0.921669848269	0.527897651071	0.315990536087	4.33837235066	-1.77266158816	-0.0706781083796	0.0393072934182	0.12688110523
DPP3	8	5	5	0.132237505492	1.09599218069	0.173942746826	4.1596367413	-0.343482565728	0.607957576712	0.487928956505	0.636670001226
DPYSL2	18	5	5	-0.112408305942	0.92504258903	0.10471355971	5.65497928738	-0.372470713953	0.14765410207	0.326711075696	0.481248500839
DPYSL3	25	5	5	0.26559916903	1.20213520743	0.185407888754	4.22817129704	-0.238402862367	0.769601200427	0.221578506799	0.371945038064
DPYSL4	13	5	5	0.372088825571	1.29422533644	0.130733289876	6.78505852959	0.0609573814442	0.683220269699	0.0256625557591	0.100870803662
DPYSL5	16	5	5	-0.0378719626695	0.974090714006	0.0856766671876	6.38887548074	-0.244460548131	0.168716622792	0.673037306425	0.774738464465
DR1	2	5	5	-0.00332559161648	0.997697530306	0.145941650225	7.18854304616	-0.346596345196	0.339945161963	0.982439743542	0.989954775515
DRAP1	4	5	5	-0.44441556003	0.734881959173	0.548424832328	4.08930779296	-1.95406146645	1.06523034639	0.462264280117	0.614311208761
DST	15	5	5	0.50047565929	1.41467990814	0.158621970737	5.36557329853	0.100940887056	0.900010431523	0.0229078408246	0.0950718945248
DSTN	5	5	5	-0.690520384315	0.619630307194	0.158562164242	5.97432836509	-1.07891251033	-0.302128258298	0.00484550868028	0.0511002195606
DTYMK	3	5	5	-0.0396665717248	0.972879768412	0.191162042545	7.02089479508	-0.491420406004	0.412087262555	0.841507967012	0.895229966856
DUSP3	2	5	5	-0.158753055171	0.895798990086	0.230639289211	6.5929490474	-0.711028982054	0.393522871712	0.514732526696	0.656787917666
DYNC1H1	104	5	5	-0.0578382693815	0.960702555673	0.188030004275	4.36925638742	-0.562945129305	0.447268590542	0.772497849695	0.84405816593
DYNC1I2	4	5	5	1.02515022587	2.03517129279	0.244613699331	6.85715264424	0.444279089448	1.60602136229	0.00427275014633	0.0492705925269
DYNC1LI1	9	5	5	-0.197778856388	0.871891877303	0.150064420687	6.02814853544	-0.564558037631	0.169000324855	0.235384431168	0.387222466646
DYNC1LI2	5	5	5	0.000516471660163	1.00035805496	0.142454846391	6.52561063636	-0.341364027141	0.342396970462	0.997215587635	0.997672606695
DYNC2H1	2	5	5	0.00328288125797	1.00227811085	0.259202815539	5.91764884632	-0.633109233843	0.639674996359	0.990310997256	0.995326384442
DYNLRB1	5	5	5	0.479782150575	1.39453307357	0.141616379354	6.46595765959	0.139223450543	0.820340850607	0.0131215152596	0.0747892109965
DYNLT1	3	5	5	0.595994467739	1.51151413215	0.219308505414	6.68761102732	0.072461010229	1.11952792525	0.0312171961341	0.111900064303
EBF3	3	5	5	0.238536334833	1.17979511017	0.0801355322238	7.73265653141	0.0526254631457	0.424447206521	0.0183825917632	0.085929759784
ECH1	6	5	5	-0.317780062219	0.802303467594	0.162508354034	5.06495894683	-0.733914773299	0.0983546488613	0.107175078113	0.232799199522
ECHS1	8	5	5	0.0256306095972	1.01792453505	0.342673185229	4.99386171118	-0.855564617754	0.906825836948	0.943280704674	0.962684328333
ECI1	4	5	5	0.161821090231	1.11869836175	0.165446682499	6.39737588022	-0.236994227232	0.560636407693	0.363557388291	0.518259273873
ECI2	2	5	5	-0.218908038623	0.859215521978	0.332145164452	4.31904812436	-1.11483640851	0.677020331267	0.543340653992	0.679109176598
ECM29	6	5	5	0.477727602696	1.39254852678	0.220444279384	5.11701376046	-0.085066965228	1.04052217062	0.0811933276404	0.198070624321
EDF1	2	5	5	0.663990573966	1.58445926955	0.294387132789	6.79255422114	-0.0364573320505	1.36443847998	0.0598555604065	0.16061095995
EDIL3	11	5	5	-0.910927084421	0.531843215777	0.205258179113	7.99597406752	-1.38429477978	-0.43755938906	0.00217653464729	0.0406100438893
EEA1	21	5	5	0.716110230768	1.64274691267	0.337662207975	5.13098853353	-0.145255401793	1.57747586333	0.0860045550551	0.206316421632
EED	3	5	5	0.0380587523061	1.02673135747	0.143470209181	4.40152185065	-0.346348778174	0.422466282786	0.802766494533	0.867145284155
EEF1A1	18	5	5	0.0197103715634	1.01375594265	0.175543415938	7.99720883652	-0.385118065107	0.424538808234	0.913366983503	0.94184228861
EEF1A2	7	5	5	0.00375685042573	1.00260744376	0.132789196448	4.87709768875	-0.34019218989	0.347705890742	0.978550438128	0.988055322125
EEF1B2	5	5	5	0.954775536787	1.9382780414	0.46984583542	5.36706967414	-0.228574263767	2.13812533734	0.093975781042	0.217234220756
EEF1D	2	5	5	0.702225231077	1.62701238282	0.278981046165	7.84389252213	0.056658344617	1.34779211754	0.0365229696669	0.12172464547
EEF1E1	5	5	5	0.218629207973	1.16362742807	0.20608536426	7.33197308025	-0.26424787298	0.701506288926	0.322440960161	0.477860567571
EEF1G	10	5	5	0.357784206607	1.28145623398	0.259833822164	5.87834555774	-0.28120942595	0.996777839163	0.218658333294	0.368880325796
EEF2	19	5	5	0.0820381895455	1.05851241436	0.195312072276	4.57376355066	-0.43443211492	0.598508494011	0.693453066637	0.783544536475
EFTUD2	16	5	5	0.0687959101225	1.04884094351	0.0746580943874	7.69871159505	-0.104545804917	0.242137625162	0.38476678786	0.538608707602
EHD1	5	5	5	0.195666993649	1.14525351729	0.19393766546	4.92305444352	-0.305218409119	0.696552396416	0.360000130048	0.515331333702
EHD3	2	5	5	-0.164358853338	0.892324988573	0.237350654569	7.91872492069	-0.71266981065	0.383952103974	0.508434290973	0.65212224277
EIF1	2	5	5	0.531567749891	1.44549913941	0.233551370638	7.99040918394	-0.00711521910367	1.07025071888	0.0524339430371	0.148460827043
EIF2A	5	5	5	0.733706248055	1.66290557253	0.243504952196	7.63902609861	0.167530486483	1.29988200963	0.0176559598296	0.0852369316967
EIF2AK2	2	5	5	1.20496570889	2.30531789834	0.282650376976	6.52788751637	0.52667889863	1.88325251915	0.00437751584594	0.0495634366124
EIF2B3	2	5	5	0.236507169728	1.17813688289	0.208372400671	4.95555718949	-0.30057922796	0.773593567416	0.308263926208	0.462819911218
EIF2S1	7	5	5	0.150174589594	1.10970375617	0.138652341056	7.36927668081	-0.174384819503	0.474733998691	0.312924401427	0.468206969374
EIF2S2	4	5	5	1.01459388004	2.02033408704	0.226566723073	5.38755184608	0.444563975375	1.5846237847	0.00545821436326	0.0544076801598
EIF2S3	5	5	5	0.842128539658	1.79269311543	0.268194547991	4.60753856767	0.13466985225	1.54958722707	0.0286990592075	0.107817033207
EIF3A	15	5	5	0.615809514769	1.53241761516	0.309112800316	6.49555056618	-0.12679237893	1.35841140847	0.0897907572348	0.21236535541
EIF3B	14	5	5	0.326763747765	1.25419680348	0.207291015439	4.76339662492	-0.214154922832	0.867682418363	0.178641036105	0.324977818182
EIF3C	9	5	5	0.744849099053	1.67579897735	0.346493975803	6.50130530794	-0.0873932277674	1.57709142587	0.0716302525708	0.18140459379
EIF3D	3	5	5	0.35913726227	1.28265863289	0.292142398195	7.98846095427	-0.314713736294	1.03298826083	0.25392732077	0.406395411468
EIF3E	8	5	5	0.468965445466	1.38411656416	0.225410078666	7.84508543476	-0.0526231934805	0.990554084411	0.0717456986708	0.1814841949
EIF3F	3	5	5	0.488569756423	1.40305324213	0.326278664574	6.79809256244	-0.287626323959	1.26476583681	0.17920627567	0.325404668318
EIF3G	2	5	5	1.06046402615	2.08560222362	0.271893688192	7.69067935579	0.429059355647	1.69186869666	0.00490539747402	0.0512026016122
EIF3H	3	5	5	0.378700433141	1.30017014609	0.149044089499	6.93456002912	0.0255918352539	0.731809031028	0.0389177102632	0.126613057384
EIF3I	5	5	5	1.05697477725	2.08056415806	0.387795525121	6.44835011046	0.123839065151	1.99011048935	0.0319954443904	0.113476016031
EIF3J	4	5	5	0.998985393639	1.9985939514	0.543791215147	7.00734686248	-0.286603254941	2.28457404222	0.108766301621	0.234389769435
EIF3L	10	5	5	0.078739849255	1.05609517019	0.446321920034	4.75077857842	-1.08690847589	1.2443881744	0.867236568074	0.909307122049
EIF3M	7	5	5	0.162029916269	1.1188603019	0.194760803642	7.97378136525	-0.287346480595	0.611406313133	0.42965012063	0.579324406014
EIF4A1	8	5	5	0.271342195537	1.2069301598	0.380721190067	4.91961772521	-0.71216203186	1.25484642293	0.508393380401	0.65212224277
EIF4A2	3	5	5	-0.221458098422	0.857698142612	0.444977695974	6.74680008058	-1.28172126785	0.838805071012	0.634514234628	0.748726796861
EIF4A3	9	5	5	-0.384379482366	0.766108438632	0.247752297602	4.72671492331	-1.03248319996	0.26372423523	0.184819116775	0.332065952197
EIF4E	4	5	5	0.217044971681	1.16235033973	0.221795171422	4.63156823296	-0.367012883289	0.801102826651	0.376092195202	0.530025346757
EIF4G1	4	5	5	-0.300286957417	0.812090852396	0.499938547333	4.5294490832	-1.62663362611	1.02605971128	0.576851216132	0.706551946683
EIF4G2	10	5	5	0.211145325612	1.15760681921	0.31875726133	4.18285063278	-0.658815860641	1.08110651187	0.542436258038	0.679109176598
EIF4G3	6	5	5	0.0844006443605	1.060247179	0.242775441669	4.68204639059	-0.552638549344	0.721439838065	0.74318215091	0.821867596472
EIF4H	2	5	5	1.12610523878	2.18268696651	0.435591622398	5.69919290433	0.046464538402	2.20574593917	0.0434679845403	0.133648746833
EIF5	4	5	5	0.191750941695	1.142149056	0.229034085013	4.50764512641	-0.416878066085	0.800379949476	0.444575006846	0.596134668271
EIF5A	3	5	5	0.829984453241	1.77766620576	0.301453018036	6.12853729006	0.0960894506425	1.56387945584	0.0324331930076	0.114415949566
EIF5B	4	5	5	0.571198312156	1.48575713808	0.213389308237	7.40032415856	0.0720937566859	1.07030286763	0.0301041371801	0.110359217303
EIF6	2	5	5	0.321178291522	1.24935051368	0.45957337156	7.49945296204	-0.751039246105	1.39339582915	0.505728667799	0.650845270211
ELAC2	2	5	5	-0.319645327565	0.801266836977	0.237460989333	4.54990592352	-0.94867546737	0.30938481224	0.241438247453	0.394817616625
ELAVL1	6	5	5	0.945103817499	1.92532742933	0.199072470707	7.56455888253	0.481401292642	1.40880634236	0.00169060976395	0.0405118192453
ELAVL2	3	5	5	0.509298253048	1.42335768619	0.155629770783	7.97683214767	0.150233844371	0.868362661726	0.0113590863902	0.0714607653887
ELAVL3	3	5	5	1.78298438489	3.44137327431	0.463907184823	7.63073982916	0.704134326556	2.86183444323	0.00538464716783	0.0541022463757
ELAVL4	10	5	5	0.465410967255	1.3807106077	0.117916816779	7.60116396741	0.190990702128	0.739831232382	0.00471037034782	0.0508318733799
ELMO1	2	5	5	0.52983520501	1.44376426898	0.187046822621	5.19277020519	0.0543354423002	1.00533496772	0.0350361986558	0.118764008798
ELMOD2	7	5	5	-0.701839771583	0.614787709312	0.48270446547	4.32487527634	-2.00325728634	0.599577743169	0.214445003551	0.365586508824
ELOB	5	5	5	-0.148451040418	0.902218616088	0.299975266675	4.83628372134	-0.927479857648	0.630577776812	0.642343442888	0.753890180551
ELOC	3	5	5	-0.288181743031	0.818933526481	0.542504747859	4.08118066292	-1.78267354896	1.20631006289	0.622873863359	0.739314692415
EMC1	10	5	5	-0.437327256031	0.738501493626	0.176290400596	6.11007394258	-0.86681756495	-0.00783694711214	0.0470459808889	0.139021775744
EMC10	2	5	5	-0.678425565672	0.624846807015	0.216606116296	6.56807726818	-1.19752539001	-0.159325741338	0.0179919773015	0.0852369316967
EMC2	5	5	5	-0.630227109225	0.646074702157	0.346909228491	4.60216832977	-1.54567829828	0.285224079825	0.13399181216	0.268352409124
EMC3	4	5	5	-0.81112989241	0.569935320162	0.287429930321	4.70533022293	-1.56412862016	-0.0581311646574	0.0396443850752	0.12688110523
EMC7	2	5	5	0.485453760981	1.40002613698	0.397897090072	4.98254209457	-0.538452136237	1.5093596582	0.277026413401	0.4295089918
EMC8	2	5	5	-1.38289743438	0.383447924439	0.400249044613	5.02329586778	-2.41033686466	-0.35545800411	0.0180030770179	0.0852369316967
EML4	3	5	5	-0.371032881669	0.773228713952	0.236814350821	6.75585329406	-0.93513842797	0.193072664633	0.162690543362	0.305639807366
ENDOD1	3	5	5	0.127974135868	1.09275814834	0.480991048814	7.82336286515	-0.985567432172	1.24151570391	0.797067592084	0.863094520595
ENO1	17	5	5	0.32925664742	1.25636586176	0.172489370583	5.05171444671	-0.112779618476	0.771292913316	0.113962435884	0.241065889083
ENO2	13	5	5	-0.457997138061	0.727996218657	0.0688377737021	7.24555943706	-0.619660935758	-0.296333340364	0.000249137913723	0.0267501523223
ENO3	8	5	5	0.619781242815	1.53664216115	0.319009692962	4.49190784369	-0.228959655507	1.46852214114	0.116166583242	0.243136770103
ENOPH1	2	5	5	0.770031689208	1.70530724068	0.530689833436	6.51986239887	-0.503829312227	2.04389269064	0.193132918745	0.343329936172
ENPP4	2	5	5	-0.327861282583	0.796716698177	0.519091727933	4.12016069809	-1.7526647139	1.09694214874	0.560995553443	0.69306523794
EPB41	3	5	5	-0.247318112419	0.842461047434	0.27926725906	5.6712642864	-0.940377886131	0.445741661294	0.411806987919	0.561817667641
